0/732000 (epoch 0), train_loss = 9.750, time/batch = 0.224, All_Time = 0.224
model saved to NER_lstm_0x_2000/model.ckpt
11050/732000 (epoch 30), train_loss = 0.655, time/batch = 0.033, All_Time = 372.718
11100/732000 (epoch 30), train_loss = 0.703, time/batch = 0.033, All_Time = 374.411
11150/732000 (epoch 30), train_loss = 0.668, time/batch = 0.036, All_Time = 376.133
11200/732000 (epoch 30), train_loss = 0.589, time/batch = 0.034, All_Time = 377.836
11250/732000 (epoch 30), train_loss = 0.668, time/batch = 0.033, All_Time = 379.528
11300/732000 (epoch 30), train_loss = 0.663, time/batch = 0.035, All_Time = 381.228
11350/732000 (epoch 31), train_loss = 0.580, time/batch = 0.036, All_Time = 382.919
11400/732000 (epoch 31), train_loss = 0.635, time/batch = 0.035, All_Time = 384.627
11450/732000 (epoch 31), train_loss = 0.672, time/batch = 0.033, All_Time = 386.331
11500/732000 (epoch 31), train_loss = 0.665, time/batch = 0.034, All_Time = 388.037
11550/732000 (epoch 31), train_loss = 0.658, time/batch = 0.035, All_Time = 389.739
11600/732000 (epoch 31), train_loss = 0.594, time/batch = 0.033, All_Time = 391.443
11650/732000 (epoch 31), train_loss = 0.590, time/batch = 0.034, All_Time = 393.138
11700/732000 (epoch 31), train_loss = 0.703, time/batch = 0.034, All_Time = 394.839
11750/732000 (epoch 32), train_loss = 0.587, time/batch = 0.034, All_Time = 396.539
11800/732000 (epoch 32), train_loss = 0.693, time/batch = 0.035, All_Time = 398.245
11850/732000 (epoch 32), train_loss = 0.656, time/batch = 0.034, All_Time = 399.954
11900/732000 (epoch 32), train_loss = 0.609, time/batch = 0.034, All_Time = 401.647
11950/732000 (epoch 32), train_loss = 0.640, time/batch = 0.033, All_Time = 403.340
12000/732000 (epoch 32), train_loss = 0.593, time/batch = 0.033, All_Time = 405.026
model saved to NER_lstm_0x_2000/model.ckpt
12050/732000 (epoch 32), train_loss = 0.584, time/batch = 0.033, All_Time = 406.726
12100/732000 (epoch 33), train_loss = 0.552, time/batch = 0.034, All_Time = 408.418
12150/732000 (epoch 33), train_loss = 0.660, time/batch = 0.033, All_Time = 410.100
12200/732000 (epoch 33), train_loss = 0.749, time/batch = 0.035, All_Time = 411.786
12250/732000 (epoch 33), train_loss = 0.643, time/batch = 0.034, All_Time = 413.503
12300/732000 (epoch 33), train_loss = 0.525, time/batch = 0.035, All_Time = 415.264
12350/732000 (epoch 33), train_loss = 0.669, time/batch = 0.036, All_Time = 416.976
12400/732000 (epoch 33), train_loss = 0.594, time/batch = 0.034, All_Time = 418.683
12450/732000 (epoch 34), train_loss = 0.595, time/batch = 0.035, All_Time = 420.394
12500/732000 (epoch 34), train_loss = 0.627, time/batch = 0.035, All_Time = 422.093
12550/732000 (epoch 34), train_loss = 0.627, time/batch = 0.034, All_Time = 423.783
12600/732000 (epoch 34), train_loss = 0.627, time/batch = 0.034, All_Time = 425.480
12650/732000 (epoch 34), train_loss = 0.614, time/batch = 0.034, All_Time = 427.179
12700/732000 (epoch 34), train_loss = 0.591, time/batch = 0.036, All_Time = 428.880
12750/732000 (epoch 34), train_loss = 0.571, time/batch = 0.033, All_Time = 430.583
12800/732000 (epoch 34), train_loss = 0.557, time/batch = 0.033, All_Time = 432.291
12850/732000 (epoch 35), train_loss = 0.515, time/batch = 0.034, All_Time = 433.984
12900/732000 (epoch 35), train_loss = 0.637, time/batch = 0.035, All_Time = 435.685
12950/732000 (epoch 35), train_loss = 0.625, time/batch = 0.036, All_Time = 437.378
13000/732000 (epoch 35), train_loss = 0.560, time/batch = 0.033, All_Time = 439.078
model saved to NER_lstm_0x_2000/model.ckpt
13050/732000 (epoch 35), train_loss = 0.598, time/batch = 0.034, All_Time = 440.787
13100/732000 (epoch 35), train_loss = 0.568, time/batch = 0.033, All_Time = 442.477
13150/732000 (epoch 35), train_loss = 0.605, time/batch = 0.033, All_Time = 444.161
13200/732000 (epoch 36), train_loss = 0.596, time/batch = 0.036, All_Time = 445.861
13250/732000 (epoch 36), train_loss = 0.566, time/batch = 0.036, All_Time = 447.599
13300/732000 (epoch 36), train_loss = 0.603, time/batch = 0.036, All_Time = 449.317
13350/732000 (epoch 36), train_loss = 0.573, time/batch = 0.034, All_Time = 451.009
13400/732000 (epoch 36), train_loss = 0.582, time/batch = 0.034, All_Time = 452.715
13450/732000 (epoch 36), train_loss = 0.600, time/batch = 0.034, All_Time = 454.416
13500/732000 (epoch 36), train_loss = 0.624, time/batch = 0.035, All_Time = 456.116
13550/732000 (epoch 37), train_loss = 0.467, time/batch = 0.034, All_Time = 457.825
13600/732000 (epoch 37), train_loss = 0.599, time/batch = 0.035, All_Time = 459.523
13650/732000 (epoch 37), train_loss = 0.581, time/batch = 0.032, All_Time = 461.217
13700/732000 (epoch 37), train_loss = 0.578, time/batch = 0.034, All_Time = 462.926
13750/732000 (epoch 37), train_loss = 0.553, time/batch = 0.034, All_Time = 464.616
13800/732000 (epoch 37), train_loss = 0.552, time/batch = 0.033, All_Time = 466.304
13850/732000 (epoch 37), train_loss = 0.519, time/batch = 0.035, All_Time = 468.039
13900/732000 (epoch 37), train_loss = 0.524, time/batch = 0.032, All_Time = 469.747
13950/732000 (epoch 38), train_loss = 0.457, time/batch = 0.033, All_Time = 471.450
14000/732000 (epoch 38), train_loss = 0.558, time/batch = 0.033, All_Time = 473.145
model saved to NER_lstm_0x_2000/model.ckpt
14050/732000 (epoch 38), train_loss = 0.586, time/batch = 0.033, All_Time = 474.845
14100/732000 (epoch 38), train_loss = 0.522, time/batch = 0.034, All_Time = 476.535
14150/732000 (epoch 38), train_loss = 0.612, time/batch = 0.032, All_Time = 478.229
14200/732000 (epoch 38), train_loss = 0.523, time/batch = 0.033, All_Time = 479.920
14250/732000 (epoch 38), train_loss = 0.487, time/batch = 0.035, All_Time = 481.609
14300/732000 (epoch 39), train_loss = 0.532, time/batch = 0.036, All_Time = 483.316
14350/732000 (epoch 39), train_loss = 0.579, time/batch = 0.034, All_Time = 484.999
14400/732000 (epoch 39), train_loss = 0.652, time/batch = 0.037, All_Time = 486.683
14450/732000 (epoch 39), train_loss = 0.585, time/batch = 0.034, All_Time = 488.423
14500/732000 (epoch 39), train_loss = 0.448, time/batch = 0.034, All_Time = 490.137
14550/732000 (epoch 39), train_loss = 0.615, time/batch = 0.033, All_Time = 491.838
14600/732000 (epoch 39), train_loss = 0.559, time/batch = 0.035, All_Time = 493.532
14650/732000 (epoch 40), train_loss = 0.500, time/batch = 0.037, All_Time = 495.237
14700/732000 (epoch 40), train_loss = 0.525, time/batch = 0.033, All_Time = 496.941
14750/732000 (epoch 40), train_loss = 0.619, time/batch = 0.034, All_Time = 498.640
14800/732000 (epoch 40), train_loss = 0.533, time/batch = 0.033, All_Time = 500.351
14850/732000 (epoch 40), train_loss = 0.529, time/batch = 0.035, All_Time = 502.061
14900/732000 (epoch 40), train_loss = 0.578, time/batch = 0.034, All_Time = 503.765
14950/732000 (epoch 40), train_loss = 0.570, time/batch = 0.033, All_Time = 505.454
15000/732000 (epoch 40), train_loss = 0.557, time/batch = 0.034, All_Time = 507.152
model saved to NER_lstm_0x_2000/model.ckpt
15050/732000 (epoch 41), train_loss = 0.515, time/batch = 0.034, All_Time = 508.835
15100/732000 (epoch 41), train_loss = 0.487, time/batch = 0.033, All_Time = 510.526
15150/732000 (epoch 41), train_loss = 0.472, time/batch = 0.033, All_Time = 512.220
15200/732000 (epoch 41), train_loss = 0.485, time/batch = 0.033, All_Time = 513.935
15250/732000 (epoch 41), train_loss = 0.541, time/batch = 0.033, All_Time = 515.655
15300/732000 (epoch 41), train_loss = 0.478, time/batch = 0.033, All_Time = 517.376
15350/732000 (epoch 41), train_loss = 0.504, time/batch = 0.033, All_Time = 519.078
15400/732000 (epoch 42), train_loss = 0.523, time/batch = 0.034, All_Time = 520.776
15450/732000 (epoch 42), train_loss = 0.521, time/batch = 0.033, All_Time = 522.470
15500/732000 (epoch 42), train_loss = 0.584, time/batch = 0.034, All_Time = 524.171
15550/732000 (epoch 42), train_loss = 0.520, time/batch = 0.033, All_Time = 525.870
15600/732000 (epoch 42), train_loss = 0.452, time/batch = 0.035, All_Time = 527.579
15650/732000 (epoch 42), train_loss = 0.521, time/batch = 0.035, All_Time = 529.284
15700/732000 (epoch 42), train_loss = 0.541, time/batch = 0.034, All_Time = 530.981
15750/732000 (epoch 43), train_loss = 0.503, time/batch = 0.034, All_Time = 532.689
