Title,Description,Visible Url,Url
"Start Your Free Trial - See What You Are Missing‎","Discover More Hit Shows, Movies, and Originals. Sign Up Now for a Free Trial!","www.hulu.com/FreeTrial","https://www.hulu.com/start?show=glee"
"Start Your Free Trial - Hulu Official Site‎","Discover More Hit Shows, Movies, and Originals. Sign Up Now for a <b>Free</b> Trial!","www.hulu.com/FreeTrial","https://www.hulu.com/start?show=glee"
"Hulu Official Site - Start Streaming Today‎","Get Three Months of Hulu for the Price of Two. Get this Special Offer!","www.hulu.com/3for2Deal","http://www.hulu.com/start/jara"
"Hulu Official Site - Try Our Commercial-Free Option‎","Watch Hit Shows, New Episodes & Exclusive Originals. Start Your Free Trial Now!","www.hulu.com/SignUp","http://www.hulu.com/start?dclid=CKGesZSps9ACFVCqaQod1mQIBQ"
"Watch Live TV with Hulu - TV That Gets You‎","<b>Live TV</b> & <b>Streaming</b> in One Place with Hulu. Start Your <b>Free</b> Trial Today!","www.hulu.com/FreeTrial/HuluLiveTV","https://www.hulu.com/start/live-tv"
"Watch TV With Hulu - Come Back & Finish Signing Up‎","Limited Commercials or No Commercials, Hulu Has the Plan for You!","www.hulu.com/Pick-Your-Plan","http://www.hulu.com/start"
"Live TV Now Available on Hulu - More TV, More Choice - hulu.com‎","<b>Live TV</b> & <b>Streaming</b> in One Place with Hulu. Start Your <b>Free</b> Trial Today!","www.hulu.com/FreeTrial/HuluLiveTV","https://www.hulu.com/start/live-tv"
"Try Hulu Free for One Month - New Year. New You. New Shows‎","Start 2017 With Hulu! All Your Favorite Movies, Anytime, Anywhere. Sign Up Now.","www.hulu.com/1MonthFree","http://www.hulu.com/start?dclid=CKGesZSps9ACFVCqaQod1mQIBQ"
"Hulu Official Site - Come TV With Us‎","Try Our Commercial-Free Option & <b>Watch</b> Your Favorite <b>Shows</b> Uninterrupted.","www.hulu.com/SignUp","http://www.hulu.com/start?dclid=CKGesZSps9ACFVCqaQod1mQIBQ"
"Start Your Free Trial - Popular Movies on Hulu‎","<b>Watch</b> Your Favorite Films & Discover More with a <b>Free</b> Trial!","www.hulu.com/FreeTrial","https://www.hulu.com/start?"
"Start Your Free Trial - Hulu Official Site - hulu.com‎","Discover More Hit Shows, <b>Movies</b>, and Originals. Sign Up Now for a Free Trial!","www.hulu.com/FreeTrial","http://www.hulu.com/start?"
"Start Your Free Trial - See What You Are Missing‎","Sign Up Today. <b>All</b> Your Favorite Movies, Anytime, Anywhere. Sign Up Now.","www.hulu.com/FreeTrial","https://www.hulu.com/start?show=glee"
"Hulu Official Site - Limited-Time Offer $5.99/Month‎","More Shows, More Movies, More TV for Less. Start Your <b>Free</b> Trial Today!","www.hulu.com/freetrial","http://www.hulu.com/start/?utm_campaign=2H+Non-Brand+SNOOP&utm_source=&utm_medium=SEM"
"Hulu Official Site - Try Our Commercial-Free Option - hulu.com‎","Watch Hit Shows, New Episodes & Exclusive Originals. Start Your Free Trial Now!","www.hulu.com/SignUp","http://www.google.com/aclk?sa=l&ai=DChcSEwiltt_HyPHQAhVqte0KHalHBEQYABAA&sig=AOD64_1O5HbOog9u2BYbdq82KqI_E4RkSw&adurl=&q="
"Start Your Free Trial - See What You Are Missing - hulu.com‎","Discover More Hit Shows, <b>Movies</b>, and Originals. Sign Up Now for a <b>Free</b> Trial!","www.hulu.com/FreeTrial","http://www.google.com/aclk?sa=l&ai=DChcSEwiDxezgi8bSAhXPTA0KHfBVCmIYABAAGgJxYg&sig=AOD64_0SDyW8wtbL0CRvNS1hMQS117Xngg&adurl=&q="
"Watch Next Day Episodes Online - Add Hulu Now. Try 30 Days Free‎","Exclusive Past Seasons, Current <b>Episodes</b> & Movies - <b>Streaming</b> All In One Place!","www.hulu.com/","https://www.hulu.com/start"
"Hulu Official Site - Limited-Time Offer $5.99/Month‎","<b>Stream</b> Hit <b>Shows</b>, Movies, and Originals. Start Your <b>Free</b> Trial Now!","www.hulu.com/freetrial","http://www.google.com/aclk?sa=l&ai=DChcSEwjDh6L4hYzQAhVnA3MKHV2uB7UYABAA&sig=AOD64_0MVyapAldqEHZuplPMTSq_7qfq7w&adurl=&q="
"Hulu Official Site - Come TV With Us - hulu.com‎","Try Our Commercial-<b>Free</b> Option & <b>Watch</b> Your Favorite <b>Shows</b> Uninterrupted.","www.hulu.com/SignUp","https://www.hulu.com/start?show=glee"
"Hulu Official Site - Start Today & Try 30 Days Free‎","Exclusive Past Seasons, Hit <b>Movies</b> & Current Episodes. Start Your <b>Free</b> Trial Now","www.hulu.com/","https://www.hulu.com/start"
"Stream Hit Movies on Hulu - Anytime, Anywhere‎","There's A <b>Movie</b> for Everyone! Start a Free Trial & Access Our Entire Library.","www.hulu.com/Movies","http://www.hulu.com/start?"
"hulu.com - Hulu Official Site - Start Today & Try 30 Days Free‎","Exclusive Past Seasons, Hit Movies & Current Episodes. Start Your Free Trial Now","www.hulu.com/30DayFreeTrial","https://www.hulu.com/start"
"Hulu Official Site - The Best Winter Vacation Spot‎","Anytime. Anywhere. TV How You've Always Wanted It. Start Your Free Trial!","www.hulu.com/FreeTrial","http://www.google.com/aclk?sa=l&ai=DChcSEwiHx-y1rtTQAhWBWH4KHQdgBgcYABAA&sig=AOD64_3klhEkSQzj_QCXeBQdKCNQrAkfQg&adurl=&q="
"Live TV Now Available on Hulu - Start Your Free Trial Today - hulu.com‎","Experience 50+ <b>Live</b> & On Demand Channels + Hulu’s <b>Huge</b> Streaming Library.","www.hulu.com/FreeTrial/HuluLiveTV","https://www.hulu.com/start/live-tv"
"Home for the Holidays? - Snuggle Up with Hulu‎","Get Three Months of Hulu for the Price of Two. Start <b>Streaming</b> Today!","www.hulu.com/3for2Deal","http://www.hulu.com/start/jara"
"Live TV Now Available on Hulu - More TV, More Choice‎","<b>Live TV</b> & Streaming in One Place with Hulu. Start Your <b>Free</b> Trial Today!","www.hulu.com/FreeTrial/HuluLiveTV","https://www.hulu.com/start/live-tv"
"Start Your Free Trial - Mockingjay Part 1 on Hulu - hulu.com‎","Watch <b>Mockingjay Part 1</b> & Discover Hollywood Hits with a Free Trial!","www.hulu.com/MockingjayPart1","http://www.hulu.com/start?dclid=CKGesZSps9ACFVCqaQod1mQIBQ"
"Watch Naruto Shippuden Today - Full Seasons Available on Hulu‎","Enjoy <b>Naruto Shippuden</b> and Other Anime Classics Available on Hulu. Join Today!","www.hulu.com/30DayFreeTrial/NarutoShippuden","https://www.hulu.com/naruto-shippuden"
"Home for the Holidays? - Snuggle Up with Hulu - hulu.com‎","Get Three Months of Hulu for the Price of Two. Start <b>Streaming</b> Today!","www.hulu.com/3for2Deal","http://www.hulu.com/start/jara"
"Come Back & Finish Signing Up - Watch TV With Hulu‎","Limited Commercials or No Commercials, Hulu Has the Plan for You!","www.hulu.com/Pick-Your-Plan","http://www.hulu.com/start?"
"Hulu Official Site - The Best Winter Vacation Spot - hulu.com‎","Anytime. Anywhere. <b>TV</b> How You've Always Wanted It. Start Your Free Trial!","www.hulu.com/FreeTrial","http://www.google.com/aclk?sa=l&ai=DChcSEwi35p323NPQAhWut-0KHVxbDpsYABAA&sig=AOD64_1riL4Y9cZQdrsLOIbbexmB2k1ktg&adurl=&q="
"Hulu: Make TV Yours - Limited-Time Offer $5.99/Month - hulu.com‎","Start a Free Trial for Access to Hit Shows, Movies & Exclusive Originals!","www.hulu.com/FreeTrial","http://www.google.com/aclk?sa=l&ai=DChcSEwjflY790InQAhXk1XIKHTUBB8sYABAA&sig=AOD64_0ry5k8F1u3CxQynsokFE_DfmVEcQ&adurl=&q="
"Start Your 1 Month Free Trial - Popular Movies on Hulu‎","<b>Watch</b> Your Favorite Films & Discover More with a 1 Month <b>Free</b> Trial!","www.hulu.com/Movies","http://www.hulu.com/welcome?"
"Live TV on Hulu - More TV, More Choice - hulu.com‎","Choose A Plan for the Way You Watch. Start Your Free Trial Today!","www.hulu.com/FreeTrial/HuluLiveTV","https://www.hulu.com/start/live-tv"
"Start Your Free Trial - See What You Are Missing - hulu.com‎","Sign Up Today. All Your Favorite Movies, Anytime, Anywhere. Sign Up Now.","www.hulu.com/FreeTrial","https://www.hulu.com/start?"
"Start Your Free Trial - See What You Are Missing‎","Sign up Today. Stream Your Favorite Shows Free for One Week!","www.hulu.com/FreeTrial","http://www.google.com/aclk?sa=l&ai=DChcSEwj9_ZqetonSAhWBmbwKHeVeAKEYABAH&sig=AOD64_3kYKaml68EmUsPJvnR2PG1tFM0PQ&adurl=&q="
"Start Your Free Trial - Popular Movies on Hulu‎","Watch Your Favorite Films & Discover More with a <b>Free</b> Trial!","www.hulu.com/Movies","http://www.hulu.com/start?dclid=CKGesZSps9ACFVCqaQod1mQIBQ"
"See What You Are Missing - Start Your Free Trial‎","Sign Up Today. <b>Stream</b> Your Favorite Shows Free for One Week!","www.hulu.com/FreeTrial","https://www.hulu.com/start?show=glee"
"Watch Grey's Anatomy - Begin Your 30 Day Free Trial - hulu.com‎","Catch Up With The Latest Episodes Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/Grey'sAnatomy","https://www.hulu.com/greys-anatomy"
"Mockingjay Part 1 on Hulu - Start Your Free Trial - hulu.com‎","Sign Up Today. All Your Favorite <b>Movies</b>, Anytime, Anywhere. Sign Up Now.","www.hulu.com/FreeTrial","https://www.hulu.com/start?"
"Popular Movies on Hulu - Start Your Free Trial‎","Award-Winning Classics, Documentaries, and Popular <b>Movies</b>. Start a Free Trial!","www.hulu.com/Movies","http://www.google.com/aclk?sa=l&ai=DChcSEwiO_vHz5dLQAhWHJIEKHYD8B3EYABAA&sig=AOD64_2TfDe0zOOhTgZRD473oESxC1hBow&adurl=&q="
"Hulu Official Site - Limited Time - 1 Month Free‎","Watch Hit Shows, New Episodes, & Exclusive Originals with a 1 Month Free Trial!","www.hulu.com/1MonthFree","http://www.hulu.com/start?"
"Start Your Free Trial - Popular Movies on Hulu - hulu.com‎","<b>Watch</b> Your Favorite Films & Discover More with a <b>Free</b> Trial!","www.hulu.com/FreeTrial","https://www.hulu.com/start?show=glee"
"Wolf of Wall Street on Hulu - Start Your Free Trial - hulu.com‎","Watch <b>Wolf of Wall Street</b> & Access Our Entire Library of TV Shows & <b>Movies</b>!","www.hulu.com/FreeTrial","https://www.hulu.com/start?"
"Watch KUWT Kardashians - Begin Your 30 Day Free Trial - hulu.com‎","Catch Up With The Latest Episodes Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/KUWTKardashians","https://www.hulu.com/keeping-up-with-the-kardashians"
"Hulu Official Site - Limited Time - 1 Month Free - hulu.com‎","Watch Hit Shows, New Episodes, & Exclusive Originals with a 1 Month Free Trial!","www.hulu.com/1MonthFree","http://www.hulu.com/start?dclid=CK31rbatx88CFc5QhgodbI0Jlg"
"Watch Empire - Begin Your 30 Day Free Trial - hulu.com‎","Catch Up With The Latest <b>Episodes</b> Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/Empire","https://www.hulu.com/empire"
"Watch KUWT Kardashians - Begin Your 30 Day Free Trial‎","Catch Up With The Latest Episodes Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/KUWTKardashians","https://www.hulu.com/keeping-up-with-the-kardashians?"
"Once Upon A Time on Hulu - Start Your Free Trial - hulu.com‎","Anytime. Anywhere. TV How You've Always Wanted It. Sign Up Today!","www.hulu.com/OnceUponATime","https://www.hulu.com/once-upon-a-time"
"Watch Pretty Little Liars - Only Hulu Has All This - hulu.com‎","Binge This Show & Other Hulu Exclusives. Sign Up for a 30 Day Free Trial Today!","www.hulu.com/30DayFreeTrial/PLL","https://www.hulu.com/pretty-little-liars"
"Hulu Official Site - Start Today & Try 30 Days Free - hulu.com‎","Exclusive Past Seasons, Hit <b>Movies</b> & Current Episodes. Start Your <b>Free</b> Trial Now","www.hulu.com/","https://www.hulu.com/start"
"Once Upon A Time on Hulu - Start Your Free Trial‎","Anytime. Anywhere. TV How You've Always Wanted It. Sign Up Today!","www.hulu.com/OnceUponATime","https://www.hulu.com/once-upon-a-time"
"Live TV Now Available on Hulu - Start Your Free Trial Today‎","Experience 50+ <b>Live</b> & On Demand Channels + Hulu’s Huge <b>Streaming</b> Library.","www.hulu.com/FreeTrial/HuluLiveTV","https://www.hulu.com/start/live-tv"
"Watch The Bachelor - Full Season Available on Hulu - hulu.com‎","Catch up with the Latest <b>Episodes</b> or Binge from the Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/TheBachelor","https://www.hulu.com/the-bachelor"
"Watch Pretty Little Liars - Begin Your 30 Day Free Trial - hulu.com‎","Catch Up with the Latest Episodes or Binge from the Beginning - Only on Hulu!","www.hulu.com/30DayFreeTrial/PLL","https://www.hulu.com/pretty-little-liars"
"Try Hulu Free for One Month - New Year. New You. New Shows‎","Don't Miss This Offer. Stream Your Favorite Shows <b>Free</b> for One <b>Month</b>!","www.hulu.com/1MonthFree","http://www.hulu.com/start?dclid=CKGesZSps9ACFVCqaQod1mQIBQ"
"Watch South Park - Begin Your 30 Day Free Trial - hulu.com‎","Catch Up With The Latest <b>Episodes</b> Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/SouthPark","https://www.hulu.com/south-park"
"Watch Bleach Today - Full Seasons Available on Hulu - hulu.com‎","Enjoy <b>Bleach</b> and Other Anime Classics Available on Hulu. Join Today!","www.hulu.com/30DayFreeTrial/Bleach","https://www.hulu.com/bleach"
"hulu.com - Hulu Official Site - Try Our Commercial-Free Option‎","Watch Hit Shows, New Episodes & Exclusive Originals. Start Your Free Trial Now!","www.hulu.com/SignUp","https://www.hulu.com/start?show=glee"
"Grey's Anatomy on Hulu - Start Your Free Trial - hulu.com‎","Anytime. Anywhere. TV How You've Always Wanted It. Sign Up Today!","www.hulu.com/GreysAnatomy","https://www.hulu.com/greys-anatomy"
"Watch Live TV with Hulu - TV That Gets You - hulu.com‎","<b>Live TV</b> & <b>Streaming</b> in One Place with Hulu. Start Your Free Trial Today!","www.hulu.com/","https://www.hulu.com/start/live-tv"
"Empire on Hulu - Start Your Free Trial - hulu.com‎","Anytime. Anywhere. TV How You've Always Wanted It. Sign Up Today!","www.hulu.com/Empire","https://www.hulu.com/empire"
"The Bachelor on Hulu - Start Your Free Trial - hulu.com‎","Anytime. Anywhere. TV How You've Always Wanted It. Sign Up Today!","www.hulu.com/TheBachelor","http://www.hulu.com/the-bachelor?"
"hulu.com - Hulu Official Site - Come TV With Us‎","Try Our Commercial-Free Option & Watch Your Favorite Shows Uninterrupted.","www.hulu.com/SignUp","http://www.hulu.com/start?dclid=CKGesZSps9ACFVCqaQod1mQIBQ"
"Watch Naruto Today - Full Seasons Available on Hulu‎","Enjoy Naruto and Other Anime Classics Available on Hulu. Join Today!","www.hulu.com/30DayFreeTrial/Naruto","https://www.hulu.com/naruto"
"Start Your Free Trial - Popular Movies on Hulu - hulu.com‎","Watch Your Favorite Films & Discover More with a Free Trial!","www.hulu.com/Movies","http://www.google.com/aclk?sa=l&ai=DChcSEwjPiuO5k9XQAhV4FtMKHdkhChoYABAA&sig=AOD64_0P9wRusszh9xf7tFYZD4u4WF-A6Q&adurl=&q="
"The O.C. on Hulu - Start Your Free Trial - hulu.com‎","Anytime. Anywhere. TV How You've Always Wanted It. Sign Up Today!","www.hulu.com/TheOC","http://www.hulu.com/the-oc"
"Watch Naruto Today - Full Seasons Available on Hulu - hulu.com‎","Enjoy <b>Naruto</b> and Other Anime Classics Available on Hulu. Join Today!","www.hulu.com/30DayFreeTrial/Naruto","https://www.hulu.com/naruto?"
"Watch TV With Hulu - Come Back & Finish Signing Up - hulu.com‎","Limited Commercials or No Commercials, Hulu Has the Plan for You!","www.hulu.com/Pick-Your-Plan","http://www.hulu.com/start/koreandramas?pdv=c&pmt=b"
"Start Your 1 Month Free Trial - Popular Movies on Hulu - hulu.com‎","Watch Your Favorite <b>Films</b> & Discover More with a 1 Month Free Trial!","www.hulu.com/Movies","http://www.hulu.com/welcome?"
"Popular Movies on Hulu - Start Your 1 Month Free Trial‎","Come TV With Us. For a Limited Time, Our 1 Month <b>Free</b> Trial is Back!","www.hulu.com/Movies","http://www.hulu.com/welcome?"
"The Bachelor on Hulu - Start Your Free Trial - hulu.com‎","Catch Up on Past Seasons & Next-Day <b>Episodes</b> with a <b>Free</b> Trial!","www.hulu.com/TheBachelor","https://www.hulu.com/the-bachelor?"
"Watch Once Upon A Time - Begin Your 30 Day Free Trial‎","Catch Up With The Latest <b>Episodes</b> Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/OnceUponATime","https://www.hulu.com/once-upon-a-time"
"Watch Empire - Begin Your 30 Day Free Trial‎","Catch Up With The Latest Episodes Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/Empire","https://www.hulu.com/empire"
"Watch Prison Break Season 5 - Only Hulu Has All This - hulu.com‎","All Your Streaming in <b>One</b> Place. Discover Hulu with a 30 Day Free Trial!","www.hulu.com/30DayFreeTrial/PrisonBreak","https://www.hulu.com/prison-break"
"Start Your Free Trial - See What You Are Missing‎","Sign Up Today. All Your Favorite <b>Movies</b> & TV Shows, Anytime, Anywhere!","www.hulu.com/FreeTrial","https://www.hulu.com/start?"
"Stream Pretty Little Liars - Begin Your 30 Day Free Trial - hulu.com‎","Current <b>Episodes</b>, Past <b>Seasons</b>, Originals, Hit Movies - Only Hulu Has All This!","www.hulu.com/30DayFreeTrial/PLL","https://www.hulu.com/pretty-little-liars"
"Live TV on Hulu - Start Your Free Trial Today - hulu.com‎","Experience 50+ <b>Live</b> & On Demand Channels + Hulu’s Huge Streaming Library.","www.hulu.com/FreeTrial/HuluLiveTV","https://www.hulu.com/start/live-tv"
"Begin Your 30 Day Free Trial - Start Today & Try 30 Days Free‎","<b>Watch</b> Your Favorite Shows & <b>Movies</b> On Your Favorite Devices, Wherever You Are!","www.hulu.com/","http://www.google.com/aclk?sa=l&ai=DChcSEwjs2c6cgd_SAhVFlH4KHV7SD9IYABAAGgJwYw&sig=AOD64_256wu7k3L5rX5TIDfZXHMnt5xEVg&adurl=&q="
"Watch Next Day Episodes Online - Add Hulu Now. Try 30 Days Free‎","Catch Up With All Your Favorite Shows & Movies On Hulu. Start Your Free Trial","www.hulu.com/","https://www.hulu.com/start"
"Scandal on Hulu - Limited-Time Offer $5.99/Month‎","<b>Watch</b> Premieres, Past <b>Seasons</b> & Next Day Episodes. Start Your Free Trial Now!","www.hulu.com/Scandal","http://www.hulu.com/start/?show=scandal&utm_campaign=2H+Brand+TV+Shows+SNOOP&utm_source=&utm_medium=SEM"
"Start Your 1 Month Free Trial - Hulu Official Site‎","Discover More Hit Shows, Movies, and Originals. Start Your 1 Month Free Trial!","www.hulu.com/1MonthFree","http://www.google.com/aclk?sa=l&ai=DChcSEwi9i6a6jbTQAhWCvO0KHSH0C8AYABAA&sig=AOD64_0KqvZvvw1SP-8kwL2Ie9cGTUwhEg&adurl=&q="
"Watch Modern Family - Begin Your 30 Day Free Trial - hulu.com‎","Catch Up With The Latest <b>Episodes</b> Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/ModernFamily","https://www.hulu.com/modern-family"
"Desperate Housewives on Hulu - Limited-Time Offer $5.99/Month‎","Watch Premieres, Past Seasons & Next Day <b>Episodes</b>. Start Your <b>Free</b> Trial Now!","www.hulu.com/TV-Shows","http://www.hulu.com/start?show=desperate-housewives"
"South Park on Hulu - Start Your Free Trial - hulu.com‎","Anytime. Anywhere. TV How You've Always Wanted It. Sign Up Today!","www.hulu.com/SouthPark","https://www.hulu.com/grid/south-park?video_type=episode"
"Live TV on Hulu - More TV, More Choice‎","Choose A Plan for the Way You Watch. Start Your Free Trial Today!","www.hulu.com/FreeTrial/HuluLiveTV","https://www.hulu.com/start/live-tv"
"Wolf of Wall Street on Hulu - Start Your Free Trial - hulu.com‎","Watch <b>Wolf of Wall Street</b> & Access Our Entire Library of TV Shows & Movies!","www.hulu.com/Movies","http://www.hulu.com/start?"
"hulu.com - Hulu Official Site - Start Your Free Trial‎","Watch Hit Shows, New Episodes, & Exclusive Originals. Start a Free Week Trial!","www.hulu.com/FreeTrial","https://www.hulu.com/start?"
"Watch Bones - Full Season Available on Hulu‎","Catch up with the Latest Episodes or Binge from the Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/Bones","https://www.hulu.com/bones"
"Grey's Anatomy on Hulu - Start Your Free Trial - hulu.com‎","Catch Up on Past <b>Seasons</b> & Next-Day Episodes with a Free Trial!","www.hulu.com/GreysAnatomy","https://www.hulu.com/greys-anatomy"
"Watch American Horror Story - Add Hulu Now. Try 30 Days Free‎","Binge This Show & Other Hulu Exclusives. Sign Up For A 30 Day <b>Free</b> Trial Today.","www.hulu.com/30DayFreeTrial/Horror","https://www.hulu.com/american-horror-story?"
"Watch Bleach Today - Full Seasons Available on Hulu‎","Enjoy <b>Bleach</b> and Other Anime Classics Available on Hulu. Join Today!","www.hulu.com/30DayFreeTrial/Bleach","https://www.hulu.com/bleach"
"Desperate Housewives on Hulu - Start Your Free Trial - hulu.com‎","Anytime. Anywhere. TV How You've Always Wanted It. Sign Up Today!","www.hulu.com/DH","https://www.hulu.com/desperate-housewives"
"Sons of Anarchy on Hulu - Start Your Free Trial‎","Catch Up on Past <b>Seasons</b> & Next-Day <b>Episodes</b> with a <b>Free</b> Trial!","www.hulu.com/SonsOfAnarchy","http://www.hulu.com/start/?show=sons-of-anarchy&utm_campaign=2H%2BBrand%2BTV%2BShows%2BFall%2BEFT&cmp=7674&mkwid=UOQwcDIi&pcrid=161332819127&utm_source=google&utm_medium=cpc&utm_term=%2Bsons%20of%20%2Banarchy%20%2Bseason%20%2B4&dclid=CPOtycDt8NACFdIfHwod-rsCoQ"
"Watch Grey's Anatomy - Begin Your 30 Day Free Trial‎","Catch Up With The Latest Episodes Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/Grey'sAnatomy","https://www.hulu.com/greys-anatomy"
"Popular Movies on Hulu - Start Your Free Trial‎","Sign Up Today. All Your Favorite <b>Movies</b>, Anytime, Anywhere. Sign Up Now.","www.hulu.com/FreeTrial","https://www.hulu.com/start"
"Watch The O.C. - Begin Your 30 Day Free Trial - hulu.com‎","Catch Up With The Latest Episodes Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/TheOC","https://www.hulu.com/the-oc"
"Watch Desperate Housewives - Begin Your 30 Day Free Trial - hulu.com‎","Catch Up With The Latest Episodes Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/Housewives","http://www.google.com/aclk?sa=l&ai=DChcSEwjltZ2RxenSAhUWZRkKHbKVC5wYABAAGgJsZg&sig=AOD64_3MNrxzLE14GJR4aEwh1Xilwl9QqQ&adurl=&q="
"Watch Once Upon A Time - Add Hulu Now. Try 30 Days Free‎","Binge This Show & Other Hulu Exclusives. Sign Up For A 30 Day Free Trial Today.","www.hulu.com/30DayFreeTrial/OnceUponATime","https://www.hulu.com/once-upon-a-time"
"Start Your 1 Month Free Trial - Hulu Official Site - hulu.com‎","Discover More Hit Shows, Movies, and Originals. Start Your 1 Month <b>Free</b> Trial!","www.hulu.com/1MonthFree","http://www.hulu.com/start?"
"Watch Bones - Full Season Available on Hulu - hulu.com‎","Catch up with the Latest <b>Episodes</b> or Binge from the Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/Bones","https://www.hulu.com/bones"
"Watch Modern Family - Begin Your 30 Day Free Trial‎","Catch Up With The Latest Episodes Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/ModernFamily","https://www.hulu.com/modern-family"
"Watch Homeland - Add Hulu Now. Try 30 Days Free - hulu.com‎","Binge This Show & Other Hulu Exclusives. Sign Up For A 30 Day Free Trial Today!","www.hulu.com/30DayFreeTrial/Homeland","https://www.hulu.com/homeland"
"Nashville Season 5 on Hulu - Watch Part 1 of the Premiere - hulu.com‎","<b>Watch</b> All Previous <b>Seasons</b> of the Hit Drama, Streaming Only on Hulu.","www.hulu.com/Nashville","http://www.hulu.com/start/?show=nashville&"
"Watch The Bachelor - Full Season Available on Hulu‎","Catch up with the Latest <b>Episodes</b> or Binge from the Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/TheBachelor","https://www.hulu.com/the-bachelor"
"Watch Sons of Anarchy - Begin Your 30 Day Free Trial‎","Catch Up With The Latest Episodes Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/SonsofAnarchy","https://www.hulu.com/sons-of-anarchy"
"Watch Vikings - Begin Your 30 Day Free Trial - hulu.com‎","Catch Up With The <b>Latest Episodes</b> Or Binge From The Beginning - Only On Hulu!","www.hulu.com/30DayFreeTrial/Vikings","http://www.google.com/aclk?sa=l&ai=DChcSEwi1_t2Gjt_SAhVSZBkKHZiVBD4YABAAGgJsZg&sig=AOD64_0HYhSt9O3j6ZKlqiDJG45VUUjaKA&adurl=&q="
"Watch Pretty Little Liars - Add Hulu Now. Try 30 Days Free - hulu.com‎","Binge the Classics or Keep Up On the Latest Hit TV. Only Hulu Has All This!","www.hulu.com/30DayFreeTrial/PLL","https://www.hulu.com/pretty-little-liars"
