seed_text(prime_text),generated _text,perplexity,,
book,"book your apartment in tangalene manhouse, near union to ut.hotels near ca",101.4772588,,
book,book your apartment in i-city. no reservation costs. great ratesbook at de,56.7728971,,
zagreb,zagrebimats.book a vacat to wireley resort. playgro. best price guarantee!th,70.99257456,,
reservation,"reservation i-cooubity. best price guarantee.book at brobuenard hofk promenon, ab",78.55327669,,
"brighton,","brighton, va in i-city. save up to 50% on your reservation.book at hotel akhai,",66.56724575,,
newcastle,"newcastle, wi. best price guarantee.find and compare exclusive deals on hotels ",45.2767787,,
book,"book your apartmenttals. kealdroma, i-city. no reservation costs. great ra",47.27842833,,
b&b,b&book yo dellini zalais doun wargin national park hotel today!book at ho,142.3498159,,
panoramic,panoramic-pimennessia y-t welli today!book at bathsburgh scirdills arm downtown,92.97449209,,
price,"pricevnetsoppit dolver steps.more choices, best prices, trusted. save big o",106.5670694,,
in,"in hotels on i-city, ta & sc online. save with expedia's price guarantee",68.73127161,,
no,no reservation costs.best rates or refund + $50 coupon. book your salayb,43.30828578,,
in,in costst rates treat khotos museum. best price guarantee.book your hote,61.61601602,,
book,"book your apartment in i-coun.book at the grand hotel, i-city. no reservat",71.3889057,,
and,andiot to +$50 expee city. no reservation costs. great rates.deals on tri,54.85328137,,
rates,rates.book at the best price guaranteed. save on hotels in i-city.book acco,49.49225788,,
on,ono  e-coepllumk hotel et.save with expedia's price guarantee. book hote,77.8898714,,
near,nearf in town inn and trip to cancuns.book your hotel in johnsgehor in oce,63.04845772,,
save,save+-iriggy. no reservation costs. great rates.best rates on mastle with ,39.53759627,,
hotel,"hotel aveeps, kagai tuk in hanku. no reservation costs. great ratessave up ",49.35712373,,
your,your h day online. best price guarantee.book at h10 anstanville amsterdon ,124.1673078,,
great,"greater revoad i-city/lounhotel, trend puerto walestard. book and save!more",172.7779918,,
a,a motel in revelstoke callandu place.best rates on domini groper.best r,63.91319169,,
great,greatearpoolabourten-street inner bayan station. plan your next trip with e,122.2777538,,
hull,hull moiritity )s.book a motes and wieming.sted street in tennis on site.b,79.99520943,,
hotel,"hotel clostel hotel today!our hotel, i-coun. no reservation costs. great ra",48.79770466,,
reservation,reservation costs.save big on this ebinoi lisborf beach club. plan your next trip,81.06211106,,
book,book your apartment in i-cityfind and compare exclusive deals on hotels in,41.91427576,,
save,"save irmogabing save big on hotels in idyssick, ma.maitom hotel in dovee h",46.69591947,,
islands.,"islands.the #1 trave excurvieldorcater bridge, il online. no reservation costs",72.24458008,,
with,"withriokes in i-city, ascall. no reservation costs. great rates.find and c",47.25348679,,
rates.,"rates.book at thimo hotels in i-city. get low rates in gardefle viendrove, n",80.08048938,,
hotel,"hotel clust hotelexner hotel, i-city. no reservation costs. great rates.boo",51.4196341,,
save,save++-tww rat ar tois's of avino imperias. save up to 50% on your reserva,89.37304457,,
reservation,reservation costs.tregr treat rates!find and compare exclusive deals on flight + ,50.06279071,,
from,"fromaur sat for site, frankfurt and golf & spa, themelson magin hotels.bes",121.7279596,,
less!,"less!mart in i-city, ms. no reservation costs. great rates.expedia best pri",61.261745,,
grand,grandsort.book at hotel suistes on online. no reservation costs. great rate,42.40908034,,
a,a hotel near amiafind. save up to 50% on your reservation.expedia's pri,49.396872,,
downtown,"downtown.sark luxury hotel las vegas shows. becom hotels in i-city.i-city, rig",99.79163254,,
coupon.,coupon. pliet.best rates or refund + $50 coupon. book your thurcud optari hot,73.41579285,,
helsingborg.,helsingborg. save up to 50% on your reservation.book a hotel near the auburneal st,56.39919631,,
best,best aparave trateston interheal. save up to 50% on your reservation.book ,58.53450005,,
big!,"big!book a gupera, i-city-up to -koda. walk to h10 arrance.book at pardman",91.05910164,,
costs.,"costs. rates or refit proundaly, moboo deals on find and book at montreal ai",51.1248594,,
full-service,full-service onlino. no reservation costs. great rates.book at hotel tie st pandon,63.96255792,,
reservation,reservation costst at prices. great hotel now when you book with expedia.book a m,94.04131345,,
book,"book your apartment in i-city. quick, easy booking. no reservation costs.f",76.17869889,,
package,"package!mere mog isllas maris, insbantur. plan your next trip with expedia.fa",99.1772334,,
resorts.,resorts. fi hotel in anaubecks of emirates airportbook at cavo close to tecomi,90.22530869,,
in,in hotel in i-city. best price guarantee.best rates on hotel cozumel and,46.86455455,,
no,"no reservation costs. great rates.book at the fod, st. walk to jennise.b",60.9768062,,
and,andeio noog online. save up to 50% on your reservation.best rates or refu,55.82771462,,
on,ond so226ttluse city. no reservation costs. great rates.book a motel in ,47.33247589,,
your,your hytt today and sove university.find great rates on this kennsbook you,62.890883,,
"ambassador,","ambassador, igue.upst palissic kyott hotel i-city, i-city. no reservation costs. ",62.26495407,,
north,north. luxuir you beachfront punta central beltuky. no reservation costs. g,133.3387346,,
cheap,cheapt guur pat vaterview reviews & hotel ocean victoria.book at suntaina c,88.64512703,,
rates.,"rates.book at the ing ove worldbook at street d'orins catry phangan hotel, i",108.7644171,,
hotels,"hotels offing in dulas now.book at raverne heart inn, i-city. no reservation",63.89088643,,
in,in hotels. book no reservation costs. great rates.book your hotel in boo,38.92972883,,
secure,secure fif this egkopo.find and compare exclusive deals on hotels in shnikat,52.92941254,,
thera,theramesurts phoi packaved & save up to $570 on your train!find and compare,53.76859949,,
+,"+""_<_ m#__vald in i-city, idul. quick, castle wa nhi posco fl.book at t",126.3704913,,
hotels,"hotels online world, ca. save big on hotels in i-city.book a cheap hotel in ",39.1523069,,
compare,"compare#_e hak!motel in makuto. wassion house, near siem. save up to 50% on y",88.03646853,,
rates.,"rates.book at tagai all inclusive reydona. beachbook hotels near marris, can",109.7329651,,
rates.,rates.book at thin city beau skypassy city holf. no reservation costs. great,63.3444147,,
at,"ates.the tower, tullom and stadium. no reservation costs. great rates.mo",49.8993755,,
hotels.,"hotels.t & hophos hotel, falls. no reservation costs. great rates.book at son",62.15055868,,
no,no reervation.book accommodation in auburn online. no reservation costs.,56.60368268,,
your,your hytt to i-city worem tairaho kues today!best rates on la puppes arena,79.76079284,,
"portofino,","portofino, unive in. no reservation costs. great rates.book a b&b in i-city onli",47.23926508,,
negril,negrilao ia online. book now & save on copenhambores and save big!book at th,63.33568871,,
"prices,","prices, titios. save big on i-city & sightseeing!eard, fur. save with expedia",55.9823817,,
on,"ond coo reservation costs. great ratesbook at netou-reser motel, i-city.",62.20834823,,
your,"your hyde online in i-city, india. walk to eden hotel! reviews of moine, d",144.7578477,,
save,save imp-prie ny now.book a save up to 50% on great hotels. book your mass,53.61480549,,
great,"greaterfates, frangenfordbook a motel in i-city, fl. no reservation costs. ",53.1850822,,
at,"ates.the tower hents, inson vista hotels worldwind. no reservation costs",76.15498027,,
and,"andio+ copstape arva up to 50% off on hotel & spa, i-city. no reservation",64.24640596,,
no,no reservation costs. great rates.book accommodation in i-city online. n,61.52343381,,
save,savet+ggeb'+ & hay-in. no reservation costs. great rates.book at hotel sal,58.57434607,,
manila,manilae nimu kyoth palded de cape chakiag and auuxich.book your hotel in tre,89.9178574,,
secure,"securef fii i-city, malkettier pay the beat. secure value with expedia's pri",118.0072234,,
great,greatea part!book accommodation in wickington fl online. no reservation cos,65.84223489,,
book,book your apartment incleauad. no reservation costs. great ratessave up to,52.6415865,,
cancellation.,"cancellation. show mile airport. save on hotels in i-city, ohio. altc tourbeals atl",89.01924316,,
rates.,"rates.b hity, segal station. save up to 50% on your reservation., cocoa. boo",70.07836811,,
texas,"texast istation.book a hotel on the beach in city garda kingsta, i-coun.sav",79.35100496,,
costs.,"costs. effin hotel in i-city now. big punse, i-city. save up to 50% on your ",52.40167244,,
and,"andy6i i-cotipouk new, seville. no reservation costs. great rates.best ra",58.21281891,,
great,"greateat refirghtez.book at lolize hotel, i-city. no reservation costs. gre",63.6122368,,
free,"freecacund. tead hotel, england of francing.more choices, best prices, tru",122.1266467,,
packages.,"packages.dopt+$claue, i-city. best price guarantee.get tuberg, sansa in orleabo",75.92979955,,
refund,refundymort.75 hotels near st. city centre. save up to 50% on your reservati,65.17886573,,
hotels,"hotels onlinilany, hotelsbook a b&b in tulla i-city city centre, i-city. no ",55.25014597,,
find,find hotel in zavenica in plana de: i-city.perm isras state with free vale,100.6710216,,
4-star,4-start iost in onlino. no reservation costs. great rates.book your hotel in,43.96037409,,
your,"your gium indoor de samui tnde beach. chago san long wenwin, i-city. save ",225.8243311,,
tannersville,tannersville book your hotel in i-city with your in savora. save up to 50% on your,45.36008538,,
in,"in costs. great rates.book at legian inn inn, moja. no reservation costs",57.19828523,,
nina,"nina hotel, eiffee. best price guarantee.best rates or refund + $50 coupon",69.00888745,,
this,"thistslampigue, i-city. no reservation costs. great rates.best rates on co",47.22119462,,
villa,"villabno price nearby.book a hostel in i-city, i-coun. no reservation costs",52.44701444,,
reservation,"reservation fios!s'gray at britizeg chaleigh naritinater hotel-i-city, naie sol's",72.99491755,,
your,your hying downabons island valitime plaza.stay in saraco pettaya save wit,89.97191637,,
no,no reservation costs. great rates.half-price hotels. book a hotel in for,41.2505088,,
book,"book your apartyeattle , i-city. no reservation costs. great rates.book ac",43.25506387,,
book,"book your apartment in i-city, ks and chanue. tenbient junitid online. qip",90.35143984,,
reservation,"reservation ipsbust, easy in i-city. save big on i-city & sightseeing!book accomm",54.35717526,,
online.,online. hotels in noobone in online. book today for the nettown. walk to uni.,64.12733765,,
"hotel,","hotel, ack. plan your next trip with expedia.hotels near city 81 online. sav",125.4087182,,
"puccini,","puccini, hotels.book a hotel in central haacandrave. no reservation costs. gre",52.56637669,,
no,no reservation costs. great rates.book your hotel in the i-city golf air,60.93813456,,
hotel,"hotel aakela gegillo, i-city. no reservation costs. great rates!book at hot",62.61035692,,
in,in hotels flit moheboni. save up to 50% on your reservation.book at lind,51.95209776,,
at,"ates.the tower a guastal, i-city. no reservation costs. great rates.book",57.43977205,,
reservation,"reservationoboos hotels online hotel, port motels.best rates or refund + $50 coup",58.4659593,,
rarotonga.,"rarotonga.star hotel, i-city. no reservation costs. great rates.book at the kras",52.26428567,,
shuttle,"shuttlewt motes in americaik, i-city. save up to 50% on your reservation.ax m",82.0257562,,
and,andncuhoigot hotel tod intville ted. compare low rates from top brands.be,93.38694494,,
accommodation,"accommodation costs-shupesino hill, i-coun. best price guarantee.book your hotel in",63.1838566,,
no,"no reservation costs.hotels in i-city, i-coun.book at le grand resort & ",60.12217174,,
"newcastle,","newcastle, i-city. no reservation costs. great rates!best rates or refund +$50 c",46.92538933,,
from,fromunswide jos and save big!book accommodation in saa island. no reservat,76.01645404,,
on,ond coo officia.best rates or refund + $50 coupon. save big on skios int,66.10809765,,
rates.,rates.book at the spates in i-city. book on expedia pio. save up to 50% on y,71.3371206,,
georges,georges ratear shore island nd online. no reservation costs. great rates.book,83.26997218,,
"suites,","suites, griumtippon with free wifi.book your hotel in i-city online. no reser",64.0383646,,
compare,compare_ vatappiut to mayton.save big on hotels in makkan save big on i-city ,41.10624865,,
travel,"travelt.too i-city, i-city. no reservation costs. great rates.book your hote",54.70147435,,
guarantee!,"guarantee!book a b&bbook at hotel istangaputh coast, i-city. no reservation cost",51.97091704,,
online.,"online. hotels in kassa, i-coun.book your hotel in bark aprdi, walk to cannon",72.62800048,,
book,book your apartment in i-city online. no reservation costs. great rates.th,45.64232931,,
your,"your gu-tukyo in downtown tas nover in tawaii and entecor, i-city and save",66.66063637,,
save,savet+ggef yimiio booking on expedia and save.zock banus in st. vission in,82.30888476,,
dublin,dublino hotel in i-counbest rates on south marinesa. no reservation costs. g,53.84687508,,
rates,"rates.book at the high-shobbyne pool, st and loun kinsbung city. no reserva",72.77852184,,
site!,"site! grip for freenong, rentagen no reservation costs. great rates.find an",83.01650776,,
"airport,","airport,-ist. no spa seve at the best price on expedia's great rates or refund",44.59909547,,
$50,$50 coupon. book the best hotels in i-city.book accommodation in i-city. ,49.04985015,,
reservation,"reservation fbook at trip west hotel, i-city. no reservation costs. great rates.b",59.2442939,,
great,greateamportbook a hotel in central deals. no reservation costs. great rate,44.17222072,,
lake,laketiun plan your next trip with expediabest rates on a mancia. no reserv,57.47226958,,
flight,flight ponling no reservation costs.book accommodation in i-city online. no ,47.77273487,,
stay,"stayff in whei, i-city. no reservation costs. great rates.save with expedi",54.93251608,,
big!,"big!enf i-city, i-city. no reservation costs. great rates.universiew best ",47.60807519,,
great,greatsagr on ofbook lodging in i-city. no reservation costs. great ratesboo,53.26300428,,
refund,refundo des i-city. best price guarantee.book your hotel in st orlando venzi,107.0718969,,
"choices,","choices, prvaupuitips find'y airport hotel today!book your hotel in mont-tremo",64.69728141,,
trusted.,trusted. hotel in i-city. no reservation costs. great rates.book the best hote,43.76938997,,
a,"ancun.book at leebrouge hotel, i-city. no reservation costs. great rate",52.53224691,,
house,"house i mt plysee. okies.book your hotel in samazing lodge, mont-tratter. n",127.5442863,,
travel,"travelfit hotel, i-city. no reservation costs. great rates.more choices, bes",58.21281891,,
trusted.,"trusted. hotels in galway. tennis, i-counbook a hotel near kifforion st. find ",58.76848424,,
central,"centrals freen apartments, i-city. no reservation costs. great rates.more cho",58.21281891,,
freeport.,"freeport. no reservation costs. great rates.book a hotel near summer airport, i",46.25574308,,
best,best reauver reviegpahie. save up to 50% on your reservation.great rates o,69.43212617,,
kangaroo,kangaroorios hotels today!save up to $603 on flight + hotel. best price guaran,64.56676285,,
costs.,costs. ge$rrere bean in i-citybook a hostel in wavernybook accommodation in ,65.10592665,,
great,"greatiopsth.book at france, i-city. no reservation costs. great rates.exped",48.90600596,,
rates.,rates.book at the sporish hall hotelbook your hotel in getatay hotel in phea,63.69210228,,
great,"greatearvatoosebest rates or refund + $50 coupon. save on i-city, i-city. n",75.18052999,,
hostel.,hostel. now with the #1 50 couvin.save with expedia's price guarantee. find d,98.95452917,,
refund,refundyos. save up to 50% on your reservation.book at villa cul. get the exp,71.82682189,,
with,withrest in i-city.book a vacation apartment in i-city. no reservation cos,64.39033908,,
hotel,"hotel choosts at factinmore choices, best prices, trusted. book a vacation ",60.55047536,,
and,andlit oh hotel with expedia. save big on hotels in i-city.book a hotel n,74.89330606,,
a,"ates.the too paris, i-city. no reservation costs. great rates.book a mo",62.89773631,,
rates.,"rates.book at the spow airport tour new. i-city cruise golf & spa, cheap bra",111.08662,,
"hotel,","hotel, khopen online. no reservation costs. great rates.hard rock beach reso",80.82643698,,
great,"greatearpert hotel in i-city, rk. no reservation costs. great rates.best ra",48.56046473,,
best,best ratogares.best rates or refund + $50 coupon. book hotels near i-city.,43.72578795,,
great,"greatsorvacateat traffart/ington airport, i-city. no reservation costsmore ",60.68028341,,
big,bigo - hakuakill hotel in fown hotel book today!book a great more in chen,52.35969186,,
book,book your in i-city. get instant confirmationbest rates or refund + $50 co,66.6196609,,
costs.,costs. effin airport all inclusive juvegunia tenness.book at white flags now,158.9918618,,
london,"london on expedia today and save!goles beachs, grossing.find exclusive deals",67.30342033,,
on,ond coopt-st rates gup book your hotel in cannon foreans and save big!fi,56.9668304,,
no,"no reservation costs. great rates.book at the stan hotel, i-cityville oc",52.26428567,,
"rutherford,","rutherford, treen mile. book now & save with expedia. save on hotels in zrich hot",75.69718717,,
in,"in costses, pengeet in times west ski and road, i-city. no reservation c",85.88612167,,
great,"greateat resea value big!more choices, best prices, trusted. save on hotels",61.18944363,,
book,"book your apartment in i-city! book now!book at coart lodge hotel, near i-",73.67904411,,
online.,"online. hotels near gezangh venegala leee, i-coun.book at hotel sako careraka",63.45832567,,
deals,"dealsof i-city pooiyage to may by swirginique, i-city. no reservation costs",70.01412974,,
motel,"motel in i-city hotel, i-city.mayay inn & hotel & spa, shiphotel. save up t",65.59536124,,
hotel,"hotel sourt hotel, i-coun, i-city. no reservation costs. great rates.save n",76.51424492,,
deadwood.,deadwood. pippor fook now!best rates or refund +$50 coupon. book lodging in i-c,68.66013068,,
your,your gou d wiegnan theatre. book now!book your hotel in old skoclinks onli,93.34495844,,
great,"greatearpert hotel sun hotel, montbue themer. no reservation costs. great r",63.94009489,,
davids,davidstipfior p& fhe best price guaranteeds. best price guarantee.save on ho,92.76497223,,
all,"allt.segat intla i-coun3-frieg st germati, zrorling of mola. no reservati",98.09277163,,
great,greateat rates or retue price price amalton factwort avenue onlinesave with,96.14700494,,
suwanee,suwanee with oce today!book accommodation in i-city online. no reservation co,65.56204889,,
online.,"online. hotels in!hotel hotel, i-city & booking now!book a b&b in courchevel ",72.97765047,,
reservation,"reservationobook at hard rock center, i-city. no reservation costs. great rates.3",86.275755,,
costs.,costs.  fficipar hotel in i-city.book at star hotel and splando online. no r,68.17924346,,
reservation.,"reservation.gagus on bamazing plaza hotels near leeds resort, i-citybook at the im",91.99104658,,
great,"greatervatea's freenspaex's.book reviews of hopperia, ngghite. no reservati",95.50706993,,
"prices,","prices, titions save!book a motel in i-city, ok. no reservation costs. great ",65.90027316,,
kuala,"kuala hetell, i-city. no reservation costs. great rates!book at elifrios ho",98.22878349,,
rates.,"rates.save birt hotel overlook. cheap hotels in i-city, i-coun.book at hotel",57.58560061,,
costs.,costs. reiec pooizer bansy with freedy book outdaking in i-city. expedia gua,81.32676305,,
hotel,"hotel st af val hotel, an. no reservation costs. great rates.book your hote",76.89538044,,
best,best appiorest attahiti nepery hotel in i-city online. no reservation cost,44.4843194,,
no,"no reservation costs. great rates.book at prince motel, i-city. no reser",58.88615652,,
hotels,"hotelsaht the airport hotels in earts manhakhwalk. airport, i-city. no reser",62.2687466,,
locations,"locations nows.book a villa in st phi phang, i-city. no reservation costs. grea",93.72407337,,
+,"+@gmioqses ort prices: area teppon.colona lodge, clearwater beach. best",158.7384612,,
save,save-i+ to i-city. sue nusi airport in i-city.best price guarantee domei t,99.58555113,,
costs.,"costs. effin fordew, i-city. no reservation costs. great rates.best rates on",42.56862529,,
energy,energy sahiba strals! walk to capchiso cabos on expedia!book hotels near i-c,102.049396,,
online.,"online. hotels in area, i-coun.more choices, best prices, trusted. save big o",83.05525153,,
golden,goldensals with 3 restaurants and suarwends & i-city.save with expedia's pri,114.6815241,,
accommodations,accommodations save upb desight in dolth os-thesseemetoba hotel. reviews of melmsie.,121.7721242,,
reservation,reservation costs.tluseundton suites hall hotel with casino. best rates or refund,59.34662573,,
find,find dobelipa poptown. plan you best vacation to save with expedia's price,96.46207395,,
and,andeio phitiges the exclusive expedia's price guarantee. save big on hote,63.19458621,,
"hotel,","hotel, st incomelomat house mar hindlet. walk to hotel boutique. walk to sav",107.0961653,,
shopping,shopping wimenis. get instanfth and save big!book at i-city abbey lodge airpor,112.6119631,,
japan.,"japan. hotel in makaskin, i-coun. no reservation costs. great rates.find and",42.21271357,,
,,,,72.78662408
