0/132500 (epoch 0), train_loss = 9.862, time/batch = 0.176, All_Time = 0.176
10150/132500 (epoch 38), train_loss = 1.196, time/batch = 0.036, All_Time = 362.182
10200/132500 (epoch 38), train_loss = 1.235, time/batch = 0.036, All_Time = 363.947
10250/132500 (epoch 38), train_loss = 1.245, time/batch = 0.039, All_Time = 365.830
10300/132500 (epoch 38), train_loss = 1.176, time/batch = 0.038, All_Time = 367.706
10350/132500 (epoch 39), train_loss = 1.253, time/batch = 0.034, All_Time = 369.508
10400/132500 (epoch 39), train_loss = 1.257, time/batch = 0.036, All_Time = 371.315
10450/132500 (epoch 39), train_loss = 1.171, time/batch = 0.036, All_Time = 373.117
10500/132500 (epoch 39), train_loss = 1.183, time/batch = 0.037, All_Time = 374.912
10550/132500 (epoch 39), train_loss = 1.220, time/batch = 0.037, All_Time = 376.711
10600/132500 (epoch 40), train_loss = 1.264, time/batch = 0.032, All_Time = 378.513
10650/132500 (epoch 40), train_loss = 1.131, time/batch = 0.038, All_Time = 380.207
10700/132500 (epoch 40), train_loss = 1.220, time/batch = 0.036, All_Time = 382.006
10750/132500 (epoch 40), train_loss = 1.220, time/batch = 0.039, All_Time = 383.869
10800/132500 (epoch 40), train_loss = 1.138, time/batch = 0.038, All_Time = 385.717
10850/132500 (epoch 40), train_loss = 1.237, time/batch = 0.035, All_Time = 387.556
10900/132500 (epoch 41), train_loss = 1.279, time/batch = 0.033, All_Time = 389.238
10950/132500 (epoch 41), train_loss = 1.206, time/batch = 0.039, All_Time = 390.981
11000/132500 (epoch 41), train_loss = 1.115, time/batch = 0.037, All_Time = 392.809
model saved to rnn_0x_500/model.ckpt
11050/132500 (epoch 41), train_loss = 1.131, time/batch = 0.033, All_Time = 394.449
11100/132500 (epoch 41), train_loss = 1.152, time/batch = 0.034, All_Time = 396.158
11150/132500 (epoch 42), train_loss = 1.228, time/batch = 0.034, All_Time = 397.855
11200/132500 (epoch 42), train_loss = 1.193, time/batch = 0.037, All_Time = 399.652
11250/132500 (epoch 42), train_loss = 1.075, time/batch = 0.035, All_Time = 401.471
11300/132500 (epoch 42), train_loss = 1.164, time/batch = 0.038, All_Time = 403.267
11350/132500 (epoch 42), train_loss = 1.134, time/batch = 0.039, All_Time = 405.084
11400/132500 (epoch 43), train_loss = 1.173, time/batch = 0.033, All_Time = 406.840
11450/132500 (epoch 43), train_loss = 1.162, time/batch = 0.034, All_Time = 408.572
11500/132500 (epoch 43), train_loss = 1.137, time/batch = 0.037, All_Time = 410.398
11550/132500 (epoch 43), train_loss = 1.184, time/batch = 0.040, All_Time = 412.251
11600/132500 (epoch 43), train_loss = 1.152, time/batch = 0.036, All_Time = 414.084
11650/132500 (epoch 43), train_loss = 1.122, time/batch = 0.040, All_Time = 415.932
11700/132500 (epoch 44), train_loss = 1.169, time/batch = 0.034, All_Time = 417.609
11750/132500 (epoch 44), train_loss = 1.180, time/batch = 0.035, All_Time = 419.404
11800/132500 (epoch 44), train_loss = 1.110, time/batch = 0.036, All_Time = 421.248
11850/132500 (epoch 44), train_loss = 1.188, time/batch = 0.035, All_Time = 423.057
11900/132500 (epoch 44), train_loss = 1.055, time/batch = 0.036, All_Time = 424.866
11950/132500 (epoch 45), train_loss = 1.202, time/batch = 0.035, All_Time = 426.609
12000/132500 (epoch 45), train_loss = 1.197, time/batch = 0.034, All_Time = 428.345
model saved to rnn_0x_500/model.ckpt
12050/132500 (epoch 45), train_loss = 1.144, time/batch = 0.037, All_Time = 430.028
12100/132500 (epoch 45), train_loss = 1.101, time/batch = 0.039, All_Time = 431.831
12150/132500 (epoch 45), train_loss = 1.210, time/batch = 0.037, All_Time = 433.655
12200/132500 (epoch 46), train_loss = 1.147, time/batch = 0.033, All_Time = 435.437
12250/132500 (epoch 46), train_loss = 1.129, time/batch = 0.033, All_Time = 437.107
12300/132500 (epoch 46), train_loss = 1.159, time/batch = 0.036, All_Time = 438.827
12350/132500 (epoch 46), train_loss = 1.243, time/batch = 0.034, All_Time = 440.571
12400/132500 (epoch 46), train_loss = 1.118, time/batch = 0.033, All_Time = 442.314
12450/132500 (epoch 46), train_loss = 1.098, time/batch = 0.034, All_Time = 444.058
12500/132500 (epoch 47), train_loss = 1.099, time/batch = 0.036, All_Time = 445.743
12550/132500 (epoch 47), train_loss = 1.122, time/batch = 0.035, All_Time = 447.470
12600/132500 (epoch 47), train_loss = 1.049, time/batch = 0.036, All_Time = 449.289
12650/132500 (epoch 47), train_loss = 1.113, time/batch = 0.036, All_Time = 451.106
12700/132500 (epoch 47), train_loss = 1.109, time/batch = 0.038, All_Time = 452.912
12750/132500 (epoch 48), train_loss = 1.160, time/batch = 0.039, All_Time = 454.700
12800/132500 (epoch 48), train_loss = 1.109, time/batch = 0.037, All_Time = 456.608
12850/132500 (epoch 48), train_loss = 1.143, time/batch = 0.039, All_Time = 458.493
12900/132500 (epoch 48), train_loss = 1.126, time/batch = 0.036, All_Time = 460.375
12950/132500 (epoch 48), train_loss = 1.089, time/batch = 0.039, All_Time = 462.270
13000/132500 (epoch 49), train_loss = 1.131, time/batch = 0.037, All_Time = 464.071
model saved to rnn_0x_500/model.ckpt
13050/132500 (epoch 49), train_loss = 1.184, time/batch = 0.033, All_Time = 465.686
13100/132500 (epoch 49), train_loss = 1.067, time/batch = 0.034, All_Time = 467.394
13150/132500 (epoch 49), train_loss = 1.076, time/batch = 0.035, All_Time = 469.148
13200/132500 (epoch 49), train_loss = 1.120, time/batch = 0.035, All_Time = 470.954
13250/132500 (epoch 50), train_loss = 1.142, time/batch = 0.034, All_Time = 472.780
13300/132500 (epoch 50), train_loss = 1.056, time/batch = 0.037, All_Time = 474.541
13350/132500 (epoch 50), train_loss = 1.169, time/batch = 0.036, All_Time = 476.408
13400/132500 (epoch 50), train_loss = 1.107, time/batch = 0.036, All_Time = 478.256
13450/132500 (epoch 50), train_loss = 1.047, time/batch = 0.036, All_Time = 480.098
13500/132500 (epoch 50), train_loss = 1.128, time/batch = 0.036, All_Time = 481.952
13550/132500 (epoch 51), train_loss = 1.194, time/batch = 0.031, All_Time = 483.618
13600/132500 (epoch 51), train_loss = 1.103, time/batch = 0.033, All_Time = 485.332
13650/132500 (epoch 51), train_loss = 1.013, time/batch = 0.034, All_Time = 487.046
13700/132500 (epoch 51), train_loss = 1.032, time/batch = 0.039, All_Time = 488.861
13750/132500 (epoch 51), train_loss = 1.054, time/batch = 0.035, All_Time = 490.682
13800/132500 (epoch 52), train_loss = 1.136, time/batch = 0.035, All_Time = 492.413
13850/132500 (epoch 52), train_loss = 1.126, time/batch = 0.037, All_Time = 494.187
13900/132500 (epoch 52), train_loss = 0.987, time/batch = 0.038, All_Time = 495.988
13950/132500 (epoch 52), train_loss = 1.053, time/batch = 0.036, All_Time = 497.798
14000/132500 (epoch 52), train_loss = 1.057, time/batch = 0.036, All_Time = 499.598
model saved to rnn_0x_500/model.ckpt
14050/132500 (epoch 53), train_loss = 1.104, time/batch = 0.033, All_Time = 501.282
14100/132500 (epoch 53), train_loss = 1.064, time/batch = 0.034, All_Time = 502.992
14150/132500 (epoch 53), train_loss = 1.064, time/batch = 0.036, All_Time = 504.728
14200/132500 (epoch 53), train_loss = 1.082, time/batch = 0.036, All_Time = 506.558
14250/132500 (epoch 53), train_loss = 1.062, time/batch = 0.035, All_Time = 508.370
14300/132500 (epoch 53), train_loss = 1.047, time/batch = 0.036, All_Time = 510.193
14350/132500 (epoch 54), train_loss = 1.092, time/batch = 0.039, All_Time = 511.936
14400/132500 (epoch 54), train_loss = 1.089, time/batch = 0.034, All_Time = 513.754
14450/132500 (epoch 54), train_loss = 1.018, time/batch = 0.035, All_Time = 515.572
14500/132500 (epoch 54), train_loss = 1.080, time/batch = 0.036, All_Time = 517.375
14550/132500 (epoch 54), train_loss = 0.994, time/batch = 0.037, All_Time = 519.174
14600/132500 (epoch 55), train_loss = 1.101, time/batch = 0.033, All_Time = 520.856
14650/132500 (epoch 55), train_loss = 1.109, time/batch = 0.036, All_Time = 522.545
14700/132500 (epoch 55), train_loss = 1.067, time/batch = 0.036, All_Time = 524.290
14750/132500 (epoch 55), train_loss = 1.003, time/batch = 0.036, All_Time = 526.092
14800/132500 (epoch 55), train_loss = 1.124, time/batch = 0.038, All_Time = 527.919
14850/132500 (epoch 56), train_loss = 1.056, time/batch = 0.035, All_Time = 529.684
14900/132500 (epoch 56), train_loss = 1.042, time/batch = 0.038, All_Time = 531.518
14950/132500 (epoch 56), train_loss = 1.090, time/batch = 0.041, All_Time = 533.379
15000/132500 (epoch 56), train_loss = 1.156, time/batch = 0.039, All_Time = 535.232
model saved to rnn_0x_500/model.ckpt
15050/132500 (epoch 56), train_loss = 1.032, time/batch = 0.036, All_Time = 536.841
15100/132500 (epoch 56), train_loss = 1.042, time/batch = 0.035, All_Time = 538.586
15150/132500 (epoch 57), train_loss = 1.017, time/batch = 0.032, All_Time = 540.252
15200/132500 (epoch 57), train_loss = 1.048, time/batch = 0.036, All_Time = 542.079
15250/132500 (epoch 57), train_loss = 0.972, time/batch = 0.036, All_Time = 543.918
15300/132500 (epoch 57), train_loss = 1.000, time/batch = 0.036, All_Time = 545.769
15350/132500 (epoch 57), train_loss = 1.050, time/batch = 0.037, All_Time = 547.617
15400/132500 (epoch 58), train_loss = 1.080, time/batch = 0.031, All_Time = 549.306
15450/132500 (epoch 58), train_loss = 1.004, time/batch = 0.034, All_Time = 551.061
15500/132500 (epoch 58), train_loss = 1.085, time/batch = 0.039, All_Time = 552.950
15550/132500 (epoch 58), train_loss = 1.028, time/batch = 0.038, All_Time = 554.848
15600/132500 (epoch 58), train_loss = 1.024, time/batch = 0.037, All_Time = 556.746
15650/132500 (epoch 59), train_loss = 1.067, time/batch = 0.034, All_Time = 558.551
15700/132500 (epoch 59), train_loss = 1.117, time/batch = 0.035, All_Time = 560.328
15750/132500 (epoch 59), train_loss = 0.997, time/batch = 0.036, All_Time = 562.133
15800/132500 (epoch 59), train_loss = 1.012, time/batch = 0.037, All_Time = 563.933
