Title,Description,Visible Url,Url
"The New Samsung Galaxy S8 - Get The New Galaxy - samsung.com‎","The Galaxy S8: Our Best <b>Phone</b>. Infinitely Amazing. Available Now.","www.samsung.com/Galaxy/S8","http://www.samsung.com/us/explore/galaxy-s8/"
"The Wait Is Over - Switch To Galaxy - samsung.com‎","It's Everything You've Been Waiting For. Switch To Galaxy Today. Learn More.","www.samsung.com/Galaxy/Switch","http://www.samsung.com/us/galaxy/switch-to-galaxy/"
"The Samsung Galaxy S8 and S8+ - Infinitely Amazing - samsung.com‎","<b>Buy</b> The Galaxy S8 And Get The New Gear 360 for $49.","www.samsung.com/GS8/Offers","http://www.samsung.com/us/explore/galaxy-s8/buy/"
"","Superfast external storage. Up to 4.9x faster than external <b>HDD</b>.","www.samsung.com/Portable-SSD",""
"The Samsung Galaxy Tab S3 - Faster Than Samsung Tab S2‎","Check Sports Scores, Edit Videos and More with the <b>Galaxy Tab</b> S3. Learn More.","www.samsung.com/Tablets/TabS3","http://www.samsung.com/us/explore/tab-s3/"
"The Wait Is Over - Switch To Galaxy - samsung.com‎","Now You Have Two Options. Switch To The <b>Galaxy</b> S8 Or Note8. Learn More.","www.samsung.com/Galaxy/Switch","https://www.samsung.com/us/galaxy/switch-to-galaxy/"
"","Check Sports Scores, Edit Videos and More with the <b>Galaxy Tab</b> S3. Learn More.","www.samsung.com/Samsung/Tab_S3",""
"samsung.com - The New Samsung Galaxy S8 - Get The New Galaxy‎","Our New Galaxy <b>Phone</b> With Infinity Screen and Bixby Interface. Available Now.","www.samsung.com/Galaxy/S8","http://www.samsung.com/us/explore/galaxy-s8/"
"samsung.com - The New Samsung Galaxy S8 - Get The New Galaxy‎","Infinitely Amazing. With The World's First Infinity Screen. Available Now.","www.samsung.com/Galaxy/S8","http://www.google.com/aclk?sa=l&ai=DChcSEwiZ1tSm0Z_UAhWMqe0KHSwGClgYABAAGgJkZw&sig=AOD64_2KeMNeJquGNlHqwOnqXB394WYpkA&adurl=&q="
"Samsung Sound+ Soundbar - The Way Sound Should Sound‎","Enjoy Rich, Room-Filling Home Theater <b>Sound</b>. Shop the New Samsung Sound+ Today.","www.samsung.com/","http://www.samsung.com/us/explore/soundplus/"
"The New Samsung Galaxy S8 - Samsung's Best Galaxy Phone‎","Introducing Our <b>Best Phone</b> With The World's 1st Infinity Screen. Available Now.","www.samsung.com/Galaxy/S8","http://www.samsung.com/us/explore/galaxy-s8/"
"The New Samsung Galaxy S8 - Get The New Galaxy‎","Infinitely Amazing. With The World's First Infinity Screen. Available Now.","www.samsung.com/Galaxy/S8","http://www.samsung.com/us/explore/galaxy-s8/compare-s8/"
"Samsung QLED TV - The Next Innovation in TV - samsung.com‎","Discover the Latest QLED <b>TV</b> with a Curved Boundless 360˚ Design. Buy Now!","www.samsung.com/","https://www.samsung.com/us/televisions-home-theater/tvs/all-tvs/"
"Samsung GS8 - Made For Summer - Get The New Galaxy‎","Staycation-worthy. The World's Best Smartphone Screen. Buy Now.","www.samsung.com/Galaxy/S8","http://www.samsung.com/us/explore/galaxy-s8/"
"The New Samsung Galaxy S8 - Get The New Galaxy‎","Our New Galaxy Phone With Infinity Screen and Bixby Interface. Available Now.","www.samsung.com/Galaxy/S8","http://www.google.com/aclk?sa=l&ai=DChcSEwiBqv3o95_UAhVJxrIKHRYGCq4YABAAGgJscg&sig=AOD64_1ebXbGZTdzhIwNB-LttGk1uTW20Q&adurl=&q="
"Samsung Galaxy Note7 - Note7 Press Conference‎","Now With An Extensive 8-Point Battery Safety Check. Learn More.","www.samsung.com/Quality","http://www.samsung.com/us/explore/committed-to-quality/"
"The Samsung Galaxy S8 and S8+ - Infinitely Amazing‎","Buy The Galaxy S8 And Get The New Gear 360 for $49.","www.samsung.com/GS8/Offers","http://www.google.com/aclk?sa=l&ai=DChcSEwji87PM15_UAhWHBZEKHYz6DmEYABAAGgJjZQ&sig=AOD64_2-2MCIJOTMiFmC32vuiQFCp9zTLA&adurl=&q="
"Samsung Galaxy Tab A - Get A Tablet That Lets You Do More‎","The Advanced <b>Tab</b> A. Buy Now.","www.samsung.com/TabA","http://www.google.com/aclk?sa=l&ai=DChcSEwiuh-zNgNPWAhXK4BgKHcRjCBwYABAAGgJsZQ&sig=AOD64_1NpfYNFJwMEVJo9P-tYnf6z924-w&adurl=&q="
"All New Samsung® 4K SUHD TV - The Ultimate TV Experience‎","Discover Vivid Colors & Incredible 4K Picture. Upgrade to The Next Level UHD <b>TV</b>!","www.samsung.com/UHD_TV","http://www.samsung.com/us/experience/9series-tv/"
"Bring Life to Your Television - Samsung QLED TV - samsung.com‎","Bring Everything You Watch to Life with a <b>Samsung</b> QLED <b>TV</b>. Buy Yours Today!","www.samsung.com/","http://www.samsung.com/us/explore/qled-tv/"
"","Discover More Ways To Create & Express Your Ideas. Order Yours Now.","www.samsung.com/Galaxy/Note8",""
"The Samsung Galaxy S8 and S8+ - Infinitely Immersive - samsung.com‎","Buy The Galaxy S8 And Get The New Gear 360 for $49.","www.samsung.com/GS8/Offers","http://www.samsung.com/us/explore/galaxy-s8/"
"The New Samsung Galaxy S8 - Samsung's Best Galaxy Phone‎","Infinitely Amazing. With The World's First Infinity Screen. Available Now.","www.samsung.com/Galaxy/S8","http://www.samsung.com/us/explore/galaxy-s8/"
"","The Water, Scratch And Dust Resistant <b>Samsung Gear S3</b> Watch. Learn More Today.","www.samsung.com/Samsung/Gear_S3",""
"samsung.com - Samsung Galaxy Note7 - Refund & Exchange Program‎","Power Down Your <b>Galaxy</b> Note7 & Contact Your Carrier Or Retailer. Learn More Here","www.samsung.com/GalaxyNote7/PowerDown","http://www.samsung.com/us/note7recall/?cid=ppc-"
"The Samsung Galaxy S8 and S8+ - Infinitely Powerful - samsung.com‎","Buy The Galaxy S8 And Get The New Gear 360 for $49.","www.samsung.com/GS8/Offers","http://www.google.com/aclk?sa=l&ai=DChcSEwidn43k95_UAhVRXxkKHY-mA38YABAAGgJsZg&sig=AOD64_3sX4ywMmy-mnk7UFqedvB22Lr38Q&adurl=&q="
"The New Samsung Galaxy S8 - Samsung's Best Galaxy Phone‎","The Galaxy S8. Samsung's <b>Best</b> Phone. Infinitely Amazing. Available Now.","www.samsung.com/Galaxy/S8","http://www.samsung.com/us/explore/galaxy-s8/"
"The New Samsung Galaxy S8 - The Latest Galaxy From Samsung‎","Discover The Galaxy S8. Our <b>Newest Phone</b>. Infinitely Amazing. Available Now.","www.samsung.com/Galaxy/S8","http://www.samsung.com/us/explore/galaxy-s8/meet/"
"","Check Out The Advanced <b>Tab</b> A. Buy Now.","www.samsung.com/TabA",""
"The New Samsung Galaxy S8 - Get The New Galaxy - samsung.com‎","Infinitely Amazing. With The World's First Infinity Screen. Available Now.","www.samsung.com/Galaxy/S8","http://www.samsung.com/us/explore/galaxy-s8/"
"Flexibility of Android OS - Introducing the Samsung Tab S3‎","Get <b>Android</b> Flexibility with Quad-Core Processing in a <b>Tablet</b>. Learn More.","www.samsung.com/Tablets/TabS3","http://www.samsung.com/us/explore/tab-s3-features-and-specs/"
"samsung.com - Samsung Galaxy Note7 - Note7 Press Conference‎","Now With An Extensive 8-Point Battery Safety Check. Learn More.","www.samsung.com/Quality","http://www.samsung.com/us/explore/committed-to-quality/"
"The New Galaxy Tab S3 - Faster Than The Galaxy Tab S2‎","Work, Play, Create and Game with the <b>Samsung Galaxy Tab</b> S3. Learn More Today.","www.samsung.com/Tablets/TabS3","http://www.samsung.com/us/explore/tab-s3/"
"The New Samsung Galaxy S8 - The Latest Galaxy From Samsung‎","Our <b>Newest</b> Galaxy <b>Phone</b> With The World's First Infinity Screen. Available Now.","www.samsung.com/Galaxy/S8","http://www.samsung.com/us/explore/galaxy-s8/meet/"
"The Samsung Galaxy Tab S3 - Work & Create Any Way You Want‎","Give The Galaxy <b>Tab</b> S3, The 2-In-1 That Brings Your Ideas To Life. Learn More.","www.samsung.com/Samsung/Tab_S3","https://www.samsung.com/us/explore/tab-s3/"
"Discover Our Latest Tablet - Introducing the Samsung Tab S3‎","Our Latest <b>Tablet</b> Features a Fast-Charging, Long-Lasting Battery. Buy Now.","www.samsung.com/Tablets/TabS3","http://www.samsung.com/us/explore/tab-s3/"
"samsung.com - The New Samsung Galaxy S8 - Get The New Galaxy‎","The Galaxy S8: Our Best <b>Phone</b>. Infinitely Amazing. Available Now.","www.samsung.com/","http://www.samsung.com/us/explore/galaxy-s8/"
"One of the Best Tablets - Introducing the Samsung Tab S3‎","Work, Play, Create and Game with the Samsung Galaxy Tab S3. Learn More Today.","www.samsung.com/Tablets/TabS3","http://www.samsung.com/us/explore/tab-s3/"
"The New Samsung Galaxy S8 - Get The New Galaxy - samsung.com‎","Our New Galaxy <b>Phone</b> With Infinity Screen and Bixby Interface. Available Now.","www.samsung.com/Galaxy/S8","http://www.samsung.com/us/explore/galaxy-s8/"
"Bring Life to Your Television - Samsung QLED TV‎","Bring Everything You Watch to Life with a <b>Samsung</b> QLED <b>TV</b>. Buy Yours Today!","www.samsung.com/","http://www.samsung.com/us/explore/qled-tv/"
"Samsung Gear S3 - The All-New Gear S3 Smartwatch‎","Call Without Your <b>Phone</b>. The All-New Samsung Gear S3 With 4G LTE. Learn More.","www.samsung.com/GearS3","http://www.samsung.com/us/explore/gear-s3/"
"Samsung Gear S3 - The All-New Gear S3 Smartwatch‎","The New Water, Scratch And Dust Resistant <b>Samsung</b> Gear S3 <b>Watch</b>. Learn More.","www.samsung.com/GearS3","https://www.samsung.com/us/explore/gear-s3/"
"The Samsung Galaxy S8 and S8+ - Infinitely Powerful‎","<b>Buy</b> The Galaxy S8 And Get The New Gear 360 for $49.","www.samsung.com/GS8/Offers","http://www.samsung.com/us/explore/galaxy-s8/"
"samsung.com - The New Samsung Galaxy S8 - Infinitely Entertaining‎","Get 6 Months Of Netflix Plus A Free Entertainment Kit When You Buy The Galaxy S8","www.samsung.com/GS8/Offers","http://www.samsung.com/us/explore/galaxy-s8/"
"Defense-Grade Mobile Security - Work & Life on One Device‎","The <b>Mobile Security</b> Platform Recognized by 29 National Governments. Learn More.","www.samsung.com/Business/Knox","http://www.samsung.com/b2bknox/"
"Defense-Grade Mobile Security - Work & Life on One Device‎","Keep Personal and Work Data Separately Secure on One <b>Device</b> with Samsung Knox.","www.samsung.com/Business/Knox","http://www.samsung.com/us/business/solutions/samsung-knox/"
"","Tackle Heavy Workloads and Demanding Applications. Order Samsung 960 PRO SSD","www.samsung.com/SSD",""
"The New Samsung Galaxy S8 - Infinitely Entertaining‎","Get 6 Months Of Netflix Plus A Free Entertainment Kit When You Buy The Galaxy S8","www.samsung.com/GS8/Offers","http://www.samsung.com/us/explore/galaxy-s8/"
"Do Bigger Things - Samsung Note8 Is Here‎","Stay Out Longer and Get More Done with the Samsung Note 8. Order Today.","www.samsung.com/Galaxy/Note8","http://www.samsung.com/us/business/products/mobile/phones/galaxy-note8/"
"Samsung Knox Mobile Security - Defense-Grade Mobile Security‎","Make Public Wi-Fi Safe and Secure with Samsung <b>Knox</b>. Learn More Today.","www.samsung.com/Business/Knox","http://www.samsung.com/us/business/solutions/samsung-knox/"
"Samsung Galaxy S8 - A Better Low Light Camera‎","Make The Switch To A Better Low Light Camera With The Samsung Galaxy S8.","www.samsung.com/Galaxy/Switch","http://www.samsung.com/us/galaxy/switch-to-galaxy/"
"Do Bigger Things - The New Samsung Galaxy Note8‎","Create, Make, And Do Everything Better On The Samsung Galaxy Note8. <b>Get</b> It Now.","www.samsung.com/Galaxy/Note8","https://www.samsung.com/us/galaxy/note8/buy/"
"The Samsung Galaxy S8 and S8+ - Infinitely Immersive‎","Buy The Galaxy S8 And Get The New Gear 360 for $49.","www.samsung.com/GS8/Offers","http://www.samsung.com/us/explore/galaxy-s8/buy/"
"More Memorable Features - Like More Memory‎","Get Up To 256GB Expandable Memory With The Samsung Galaxy S8. Switch Now.","www.samsung.com/Galaxy/Switch","http://www.samsung.com/us/galaxy/switch-to-galaxy/"
"","Our Best <b>Samsung</b> Gear S3 <b>Watch</b> Resists Water, Scratches And Dust. Learn More.","www.samsung.com/GearS3",""
"The New Samsung Galaxy S8 - Infinitely Amazing - samsung.com‎","Compare Devices To See What Makes The New Galaxy S8 Our <b>Best</b> Yet. Compare Now.","www.samsung.com/GS8/Compare","http://www.samsung.com/us/explore/galaxy-s8/compare-s8/"
"Samsung Galaxy Note7 - Refund & Exchange Program - samsung.com‎","Power Down Your <b>Galaxy</b> Note7 & Contact Your Carrier Or Retailer. Learn More Here","www.samsung.com/GalaxyNote7/PowerDown","http://www.samsung.com/us/note7recall/?cid=ppc-"
"The New Samsung Galaxy Tab S3 - Bring Your Ideas To Life‎","See How the <b>Galaxy Tab</b> S3 Compares to the <b>Samsung Galaxy Tab</b> S2. Learn More.","www.samsung.com/Tablets/TabS3","http://www.samsung.com/us/explore/tab-s3/"
"Samsung QLED TV - The Next Innovation In TV - samsung.com‎","Get Stunning Contrast That Brings Your Favorite Movies & Shows to Life. Buy Now!","www.samsung.com/","https://www.samsung.com/us/televisions-home-theater/tvs/all-tvs/"
"samsung.com - Samsung Galaxy Note7 - Refund & Exchange Program‎","<b>Galaxy</b> Note7 Devices Are Being Recalled. Power Down Now & Learn More Here.","www.samsung.com/GalaxyNote7/CustomerUpdate","http://www.samsung.com/us/note7recall/?cid=ppc-"
"Official Samsung SSD - Portable SSD T5 - samsung.com‎","Superfast <b>external</b> storage. Up to 4.9x faster than <b>external</b> HDD.","www.samsung.com/Portable-SSD","https://www.samsung.com/us/computing/memory-storage/portable-solid-state-drives/"
"Samsung Galaxy Tab A - Everyday Versatility - samsung.com‎","Buy The <b>Galaxy Tab</b> A And Experience A <b>Samsung</b> Quality <b>Tablet</b>. Shop Now.","www.samsung.com/Samsung/Tab_A","https://www.samsung.com/us/mobile/tablets/all-other-tablets/samsung-galaxy-tab-a-8-0-16gb-wi-fi-smoky-titanium-sm-t350nzaaxar/"
"Samsung Gear S3 - The All-New Gear S3 Smartwatch‎","Our Best 4G LTE Samsung <b>Gear</b> S3 <b>Watch</b>. Call Without Your Phone. Learn More.","www.samsung.com/GearS3","https://www.samsung.com/us/explore/gear-s3/"
"Work & Life on One Device - Defense-Grade Mobile Security‎","Defense-Grade Hardware <b>Security</b>, Out of the Box, with Samsung Knox. Learn More.","www.samsung.com/Business/Knox","http://www.samsung.com/b2bknox/"
"Samsung QLED TV - The Next Innovation in TV‎","Discover the Latest QLED <b>TV</b> with a Curved Boundless 360˚ Design. Buy Now!","www.samsung.com/","http://www.samsung.com/us/explore/qled-tv/"
"","Make Public Wi-Fi Safe and Secure with Samsung <b>Knox</b>. Learn More Today.","www.samsung.com/Business/Knox",""
"The New Samsung Galaxy S8 - Our Best Camera, Even Smarter‎","Take Brilliant Photos In Any Light With Dual-Pixel Technology. Available Now.","www.samsung.com/GS8/Camera","http://www.samsung.com/us/explore/galaxy-s8/"
"","Shoot In 4K, Animate Yourself And More With The <b>Samsung Galaxy</b> S9. Learn More.","www.samsung.com/Galaxy/S9",""
"Samsung Galaxy Tab A - Everyday Versatility - samsung.com‎","Get A Tablet That Lets You Do More. Buy The Galaxy <b>Tab</b> A This Holiday Season.","www.samsung.com/Samsung/Tab_A","https://www.samsung.com/us/mobile/tablets/all-other-tablets/samsung-galaxy-tab-a-8-0-16gb-wi-fi-smoky-titanium-sm-t350nzaaxar/"
"The New Samsung Galaxy S8 - World's First Infinity Screen‎","Infinitely Amazing. With The World's First Infinity <b>Screen</b>. Available Now.","www.samsung.com/GS8/InfinityScreen","http://www.samsung.com/us/explore/galaxy-s8/"
"Samsung Gear VR - Samsung.com‎","<b>Virtual Reality</b>, Virtually Anywhere. Samsung Gear VR. Available Now.","www.samsung.com/GearVR/VirtualReality","http://www.samsung.com/us/explore/gear-vr/?cid=ppc-"
"Samsung Galaxy Tab S2 - Enjoy A Smarter Tablet Powered By Android‎","The Tab S2. Buy Now.","www.samsung.com/TabS2","http://www.samsung.com/us/explore/tab-s2-features-and-specs/?cid=dis-eb-tbl-916-2005133"
"samsung.com - Samsung Customer Support - We Come to You‎","Get One-on-One Help, from Setup to <b>Troubleshooting</b>. Learn More.","www.samsung.com/Support/PremiumCare","http://www.samsung.com/us/support/premium-care/"
"Samsung Galaxy Tab A - Ready For A Tablet? - Samsung.com‎","Check Out The Advanced <b>Tab</b> A. Buy Now.","www.samsung.com/TabA","http://www.samsung.com/us/mobile/tablets/all-other-tablets/sm-t580nzkaxar-sm-t580nzkaxar/"
"Samsung QLED TV - A More Colorful Experience - samsung.com‎","Experience Perfect Color with the QLED <b>TV</b> from <b>Samsung</b>. Get Yours Today!","www.samsung.com/","http://www.samsung.com/us/explore/qled-tv/"
"The New Samsung Galaxy S8 - The Latest Galaxy From Samsung‎","Infinitely Amazing. With The World's First Infinity Screen. Available Now.","www.samsung.com/Galaxy/S8","http://www.samsung.com/us/explore/galaxy-s8/meet/"
"Incredible Samsung® 4K SUHD TV - Unveiling The Ultimate TV‎","Vibrant Picture Quality & Stunning Design. Discover Our Best-Yet <b>TV</b> Experience!","www.samsung.com/UHD_TV","http://www.samsung.com/us/experience/9series-tv/"
"Samsung Galaxy Note8 - Shop Last Minute Gifts - samsung.com‎","Buy The Samsung <b>Galaxy</b> Note8 And Get Up To $400 With Trade-In. Shop Now.","www.samsung.com/Galaxy/Note8","https://www.samsung.com/us/galaxy/note8/s-pen/"
"","Check Sports Scores, Edit Videos and More with the Galaxy Tab S3. Learn More.","www.samsung.com/Tablets/TabS3",""
"","Faster speeds for high resolution photos and 4K UHD recording & playback.","www.samsung.com/MemoryCard",""
"Official Samsung Memory Cards - MicroSD Cards‎","Extreme read and write performance. Introducing memory for the speed of life.","www.samsung.com/MemoryCard","http://www.samsung.com/us/computing/memory-storage/memory-cards/"
"Samsung® Chromebook Plus - A New Kind of Laptop is Here‎","Your Favorite Apps from Google Play Store with the Cutting Edge <b>Laptop</b>","www.samsung.com/","http://www.samsung.com/us/computing/chromebooks/12-14/xe513c24-k01us-xe513c24-k01us/"
"samsung.com - Samsung Galaxy Note7 - Committed To Quality‎","Now With An Extensive 8-Point Battery Safety Check. Learn More.","www.samsung.com/Quality","http://www.samsung.com/us/explore/committed-to-quality/"
"samsung.com - The New Samsung Galaxy S8 - Get The New Galaxy‎","Our New Galaxy <b>Phone</b> With Infinity Screen and Bixby Interface. Available Now.","www.samsung.com/","http://www.samsung.com/us/explore/galaxy-s8/"
"The New Samsung Galaxy Tab S3 - Discover Pricing, Specs & More‎","Endlessly Create On The <b>Galaxy Tab</b> S3 With The Revolutionized S-Pen. Learn More.","www.samsung.com/Tablets/TabS3","http://www.samsung.com/us/explore/tab-s3/"
"Samsung Sound+ Soundbar - The Way Sound Should Sound‎","Enjoy Rich, Room-Filling Home Theater Sound. Shop the New <b>Samsung</b> Sound+ Today.","www.samsung.com/sound+","http://www.samsung.com/us/explore/soundplus/"
"The Samsung Galaxy S7 edge - Samsung.com‎","The <b>Samsung</b> GS7 edge. Available Now.","www.samsung.com/","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-"
"Introducing the Samsung Tab S3 - Flexibility of Android OS‎","Enjoy <b>Android</b> 7.0 Out of the Box with Quad-Core Processing. Learn More Now.","www.samsung.com/Tablets/TabS3","https://www.samsung.com/us/explore/tab-s3/"
"Samsung Galaxy Tab S2‎","Take Portable Entertainment To The Next Level With The <b>Tab</b> S2. Buy Now","www.samsung.com/TabS2","http://www.samsung.com/us/explore/tab-s2-features-and-specs/"
"Samsung 960 PRO SSD - Discover Deals and Prices‎","Tackle Heavy Workloads and Demanding Applications. Order Samsung 960 PRO <b>SSD</b>","www.samsung.com/SSD","https://www.samsung.com/us/computing/memory-storage/solid-state-drives/"
"New Samsung Sound+ Soundbar - The Way Sound Should Sound‎","Enjoy Rich, Room-Filling Home Theater Sound. Shop the New Samsung Sound+ Today.","www.samsung.com/sound+","http://www.samsung.com/us/explore/soundplus/"
"Samsung Galaxy Note7 - Refund & Exchange Program‎","<b>Power</b> Down Your Galaxy Note7 & Contact Your Carrier Or Retailer. Learn More Here","www.samsung.com/GalaxyNote7/PowerDown","http://www.samsung.com/us/note7recall/?cid=ppc-"
"Express Yourself In New Ways - The New Samsung Galaxy Note8‎","Do Bigger Things With The <b>New Samsung</b> Galaxy Note8. Order Yours Today.","www.samsung.com/Galaxy/Note8","http://www.google.com/aclk?sa=l&ai=DChcSEwj6sc-wkqvYAhUVKNMKHcnDBZ0YABAAGgJ3Yg&sig=AOD64_3B-QZFyv1dSn6kGo4zDlfn8HrZ4g&adurl=&q="
"Capture Moments In Low-Light - Samsung Galaxy S7 edge‎","With Low-Light Camera. Shareworthy Photos Day And Night. Available Now.","www.samsung.com/Galaxy/S7","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-"
"Find the Best Samsung Tab Yet - Discover Our Latest Tablet‎","Learn More About Our All-In-One Hub. Put the Power to Work & Play In Your Hands.","www.samsung.com/Tablets/TabS3","http://www.samsung.com/us/explore/tab-s3/"
"Introducing The Samsung Tab S3 - See Our Latest Tablet Here‎","The New <b>Galaxy Tab</b> S3 Puts The Power To Work And Play In Your Hands. Learn More.","www.samsung.com/TabS3","http://www.samsung.com/us/mobile/tablets/?CID=PPC-"
"Samsung Galaxy Tab A - Ready For A Tablet?‎","Check Out The Advanced <b>Tab</b> A. Buy Now.","www.samsung.com/TabA","https://www.samsung.com/us/mobile/tablets/all-other-tablets/sm-t580nzkaxar-sm-t580nzkaxar/"
"Samsung Galaxy Tab A - Get A Smarter Tablet - Samsung.com‎","The <b>Tab</b> A. Buy Now.","www.samsung.com/TabA","http://www.samsung.com/us/mobile/tablets/all-other-tablets/sm-t580nzkaxar-sm-t580nzkaxar/"
"Samsung's Newest SSD - Game-Changing Performance‎","Store Up to 2TB of Data on One Samsung 960 PRO SSD. Order Yours Today","www.samsung.com/SSD","http://www.samsung.com/us/computing/memory-storage/solid-state-drives/"
"Samsung.com - Samsung Galaxy Tab S2‎","Take Portable Entertainment To The Next Level With The <b>Tab</b> S2. Buy Now","www.samsung.com/TabS2","http://www.samsung.com/us/explore/tab-s2-features-and-specs/?cid=ppc-"
"Samsung Gear VR - Samsung.com‎","When Was The Last Time Your Phone Took You To Another World? <b>Gear VR</b>. Buy Now.","www.samsung.com/GearVR/VirtualReality","http://www.samsung.com/us/mobile/virtual-reality/gear-vr/gear-vr-with-controller-sm-r324nzaaxar/"
"Introducing The Samsung Tab S3 - Samsung.com‎","The New <b>Galaxy Tab</b> S3 Puts The Power To Work And Play In Your Hands. Learn More.","www.samsung.com/TabS3","http://www.samsung.com/us/mobile/tablets/?CID=PPC-"
"Find The Perfect Gift - With Perfect Prices To Match‎","There's No Place Like Together. Stay Connected With The <b>Samsung Galaxy</b> Note8.","www.samsung.com/Galaxy/Note8","https://www.samsung.com/us/galaxy/note8/buy/"
"You Can Do Anything - The Samsung Galaxy Tab S3 - samsung.com‎","Help Everyone And Everything Come Together. Give The Samsung Galaxy S3 <b>Tablet</b>.","www.samsung.com/Samsung/Tab_S3","https://www.samsung.com/us/explore/tab-s3/"
"Samsung Dedicated Care - Accidental Damage Protection‎","See How <b>Samsung</b> Dedicated Care Compares. Find a Solution or Contact Us Today.","www.samsung.com/","http://www.samsung.com/us/support/"
"Faster Than Samsung Tab S2 - The Samsung Galaxy Tab S3‎","Our Latest <b>Tablet</b> Features a Fast-Charging, Long-Lasting Battery. Shop Now.","www.samsung.com/Tablets/TabS3","http://www.samsung.com/us/explore/tab-s3-features-and-specs/"
"The New Samsung Galaxy S8 - Infinitely Amazing - samsung.com‎","See How All The New GS8 Features Make It Our <b>Best</b> Device Yet. Compare Now.","www.samsung.com/GS8/Compare","http://www.google.com/aclk?sa=l&ai=DChcSEwiokILlr57UAhUHk34KHU29AhQYABAAGgJwYw&sig=AOD64_0fLon7Vqh5_4YzXjp9Y_8NkW5IQg&adurl=&q="
"Samsung Galaxy Note7 - Committed To Quality‎","Now With An Extensive 8-Point Battery Safety Check. Learn More.","www.samsung.com/Quality","http://www.samsung.com/us/explore/committed-to-quality/"
"The New Samsung Galaxy S8 - Infinitely Amazing - samsung.com‎","See What Makes The Galaxy S8 Our <b>Best</b> Device Yet. Compare Now.","www.samsung.com/GS8/Compare","http://www.google.com/aclk?sa=l&ai=DChcSEwi97L23157UAhVOWn4KHXt0BIgYABAAGgJwYw&sig=AOD64_0SXNyyjbZ6Ufym9fdFVZM0wTjdkQ&adurl=&q="
"Samsung Holiday Gifts - Give The Gift Of Galaxy‎","Find What You're Looking For This Holiday Season. Shop Now.","www.samsung.com/Holiday/Gift","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=dis-mb-cph-1016-2005249&DFA=1"
