Title,Description,Visible Url,Url
"Hotel TV - Samsung.com‎","Our Top <b>Hotel</b> TVs Make Guests Feel Right At Home. Get Info","http://www.samsung.com/us/business/by-industry/hospitality/","www.samsung.com/Hotel-TVs"
"Chromebook 2 11.6""‎","Inspire New Learning Experiences w/ The 11.6"" <b>Chromebook</b> 2. Learn More!","http://www.samsung.com/us/business/computing/chrome-devices/XE500C12-K01US","www.samsung.com/ChromebookEducation"
"Gear S2 Official Site - Samsung.com‎","Order The Gear S2 Today And Get Free Shipping!","http://www.samsung.com/us/explore/gear-s2/","www.samsung.com/GearS2"
"windows7 SSD - Find a selection of SSD for Windows‎","Shop and buy online at Samsung.com","http://www.samsung.com/us/computer/memory-storage?utm_source=Google&utm_medium=cpc&utm_term=%5Bssdhdddifference%5D&utm_content=Segment-SSDHDD&utm_campaign=GENERICM&cid=US_ppc_iP_ssd_Google_GENERICM_Segment-SSDHDD_%5Bssdhdddifference%5D","www.samsung.com/SSD"
"SSD Installation‎","Receive <b>SSD</b> installation guides By visiting us at Samsung.com","http://www.samsung.com/us/support/downloads?utm_source=Google&utm_medium=cpc&utm_term=+install+samsung+ssd+850&utm_content=Support-Installation&utm_campaign=GENERICPC&cid=US_ppc_iP_ssd_Google_GENERICPC_Support-Installation_+install+samsung+ssd+850","www.samsung.com/SSD"
"solid state - Fast and reliable SSD from Samsung‎","Compare &amp; browse at official site.","http://www.samsung.com/us/computer/memory-storage?utm_source=Google&utm_medium=cpc&utm_term=%5B2tbssd2.5%5D&utm_content=Segment-Segment&utm_campaign=GENERICPC&cid=US_ppc_iP_ssd_Google_GENERICPC_Segment-Segment_%5B2tbssd2.5%5D","www.samsung.com/SSD"
"Samsung SSD internal - samsung.com‎","Find the latest models of <b>SSD</b> By visiting us at Samsung.com","http://www.samsung.com/us/computer/memory-storage?utm_source=Google&utm_medium=cpc&utm_term=%5Bsolidstateharddrive%5D&utm_content=Segment-Segment&utm_campaign=GENERICPC&cid=US_ppc_iP_ssd_Google_GENERICPC_Segment-Segment_%5Bsolidstateharddrive%5D","www.samsung.com/SSD"
"Samsung solid state relay - samsung.com‎","Find the latest models of SSD By visiting us at Samsung.com","http://www.samsung.com/us/computer/solid-state-drives?utm_source=Google&utm_medium=cpc&utm_term=solidstaterelay&utm_content=Segment-Segment&utm_campaign=GENERICM&cid=US_ppc_iP_ssd_Google_GENERICM_Segment-Segment_solidstaterelay","www.samsung.com/SSD"
"Samsung SSD Support - samsung.com‎","Having an issue with <b>Samsung SSD</b>? Learn more about <b>SSD</b> Firmware.","http://www.samsung.com/us/support/downloads?utm_source=Google&utm_medium=cpc&utm_term=downloadsamsungmagician&utm_content=Support-Firmware&utm_campaign=BRANDPC&cid=US_ppc_iP_ssd_Google_BRANDPC_Support-Firmware_downloadsamsungmagician","www.samsung.com/SSD"
"SSD reviews - Fast and reliable SSD from Samsung‎","<b>Compare</b> &amp; browse at official site.","http://www.samsung.com/us/computing/memory-storage/solid-state-drives/ssd-850-pro-2-5-sata-iii-1tb-mz-7ke1t0bw-reviews?utm_source=Google&utm_medium=cpc&utm_term=+ssd+reviews&utm_content=Reviews-Reviews&utm_campaign=GENERICPC&cid=US_ppc_iP_ssd_Google_GENERICPC_Reviews-Reviews_+ssd+reviews","www.samsung.com/SSD"
"2.5 SATASamsung SSD - Fast &amp; Powerful SSD Solutions‎","Browse a range of Samsung SSDs.","http://www.samsung.com/us/computer/memory-storage/all-products?utm_source=Google&utm_medium=cpc&utm_term=%5Bmicrosdforsamsunggalaxys6%5D&utm_content=For-Mobile&utm_campaign=GENERICPC&cid=US_ppc_iP_mc_Google_GENERICPC_For-Mobile_%5Bmicrosdforsamsunggalaxys6%5D","www.samsung.com/SSD"
"SSD clone - Want to transfer data to new SSD?‎","Learn more at Official Samsung.com.","http://www.samsung.com/us/support/computer/memory-storage?utm_source=Google&utm_medium=cpc&utm_term=+ssd+transfer&utm_content=Support-Data&utm_campaign=GENERICM&cid=US_ppc_iP_ssd_Google_GENERICM_Support-Data_+ssd+transfer","www.samsung.com/SSD"
"SSD laptop - Fast and reliable SSD from Samsung‎","Compare &amp; browse at official site.","http://www.samsung.com/us/computer/memory-storage/all-products?utm_source=Google&utm_medium=cpc&utm_term=microsdcardforphone&utm_content=For-Mobile&utm_campaign=GENERICM&cid=US_ppc_iP_mc_Google_GENERICM_For-Mobile_microsdcardforphone","www.samsung.com/SSD"
"samsung color laser printer - Samsung.com‎","Print, Copy, Scan &amp; Fax with High Performance &amp; Speed. Learn More.","http://www.samsung.com/us/business/printers/all-printers/?cid=ppc-","www.samsung.com/Business-Printers"
"samsung printer - Samsung.com‎","<b>Print</b>, Copy, Scan &amp; Fax with High Performance &amp; Speed. Learn More.","http://www.samsung.com/us/business/printers/all-printers/?cid=ppc-","www.samsung.com/Business-Printers"
"Samsung Microwave - samsung.com‎","Sensor Cook Automatically Adjusts Cooking Time. Browse Here.","http://www.samsung.com/us/appliances/microwaves/ME21H9900AS/AA??cid=ppc-ha-mcv-0514-43700002064665117","www.samsung.com/microwave"
"Samsung Microwaves - Samsung.com‎","Experience Power And Convenience In Our <b>Samsung Microwaves</b>. Buy Now.","http://www.samsung.com/us/appliances/microwaves/ME21H9900AS/AA??cid=ppc-ha-mcv-0514-43700002066072766","www.samsung.com/microwave"
"Samsung Premium Microwave‎","Experience Convenience &amp; Power in Samsung <b>Microwaves</b> in One Package","http://clickserve.dartsearch.net/link/click%3Flid%3D43700002047306251%26ds_s_kwgid%3D58700000297681193%26ds_e_adid%3D100321577949%26ds_e_matchtype%3Dsearch%26ds_e_device%3Dc%26ds_e_network%3Dg%26ds_url_v%3D2&clui=0","www.samsung.com/microwave"
"The New Samsung GS7 edge‎","Selfies In The Dark? The GS7 edge With Our Best <b>Camera</b> Yet. Buy Now.","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"The New Samsung GS7 edge‎","Our <b>Best</b> Phone Yet Is Here. The New GS7 edge. Available Now.","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"Samsung.com - Samsung Galaxy S6 edge+‎","With Built-In Wireless Charging. It's Not A Phone, It's A Galaxy.","http://www.samsung.com/us/explore/galaxy-s6-edge-plus-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"The Samsung GS7 edge - Samsung.com‎","The GS7 edge. Capture The Night On Our <b>Best</b> Android Phone Yet. Buy Now","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"Samsung.com - Samsung Galaxy Note5‎","Everyday Multitasking? Get Galaxy Note5. Available Now.","http://www.samsung.com/us/explore/galaxy-note-5-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"The New Samsung GS7 edge‎","Water Resistant In Up To 5 Feet Of Water. The New GS7 edge. See How.","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"Samsung Galaxy S6 edge+ - Craving Style &amp; Innovation?‎","The GS6 edge+. Available Now.","http://www.samsung.com/us/explore/galaxy-s6-edge-plus-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"The New Samsung GS7 edge‎","Time To Store More On Your <b>Phone</b>. The GS7 edge. Available Now.","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"The New Samsung GS7 edge - Samsung.com‎","Your <b>Android Phone</b> Shouldn't Fear Water. The GS7 edge. Learn More.","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"The Samsung GS7 edge - Samsung.com‎","The New Galaxy Is Here. The GS7 edge. Available Now.","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"Samsung Galaxy Note5 - Samsung.com‎","Upgrade Your Smartphone Today, With The <b>Galaxy</b> Note5. Buy Now.","http://www.samsung.com/us/explore/galaxy-note-5-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"The Samsung GS7 edge - Samsung.com‎","Your <b>Cell Phone</b> Shouldn't Fear Water. The GS7 edge. Learn More.","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"Best Smartphones - Our Best Phone Yet Is Here‎","The New GS7 edge. Available Now.","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"Our Best New Mobile Phone - Samsung.com‎","Time To Store More On Your <b>Mobile</b> <b>Phone</b>. The GS7 edge. Available Now.","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"Best Android Phones - Samsung.com‎","Your <b>Android Phone</b> Shouldn't Fear Water. The GS7 edge. Learn More.","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/","www.samsung.com/GALAXY"
"The New Samsung GS7 edge‎","Time To Capture The Night On Your <b>Smartphone</b>. The GS7 edge. Buy Now","http://www.samsung.com/us/explore/galaxy-s7-features-and-specs/?cid=ppc-","www.samsung.com/GALAXY"
"The Samsung Gear Fit2 - samsung.com‎","See <b>Reviews</b> Of Our New Gear Fit2 With Built-In GPS. Buy Now.","http://www.samsung.com/us/explore/gear-fit2/?cid=ppc-","www.samsung.com/Gear-Fit2"
"The Samsung Gear Fit2‎","Count Everything From Steps To Reps On Our <b>Best Exercise Band</b>. Buy Now.","http://www.samsung.com/us/explore/gear-fit2/?cid=ppc-","www.samsung.com/Gear-Fit2"
"The Samsung Gear Fit2 - samsung.com‎","<b>Buy</b> The <b>Gear</b> Fit2 With Advanced <b>Fitness</b> Tracking. Available Now.","http://www.samsung.com/us/explore/gear-fit2/?cid=ppc-","www.samsung.com/Gear-Fit2"
"Hotel Television - Samsung.com‎","Our Top Hotel <b>TVs</b> Make Guests Feel Right At Home. Get Info","http://www.samsung.com/us/business/by-industry/hospitality/","www.samsung.com/Hotel-Televisions"
"Hotel Television - Samsung.com‎","Give Guests Connected In-Room Entertainment. View Top Hotel TVs.","http://www.samsung.com/us/business/by-industry/hospitality/","www.samsung.com/Hotel-Televisions"
"Samsung Dishwashers - Samsung.com‎","Experience The Advanced Features On Our Samsung <b>Dishwashers</b>. Buy Now.","http://www.samsung.com/us/appliances/dishwashers?cid=ppc-","www.samsung.com/Dishwashers"
"Phone For Business - Samsung.com‎","Simple Integration, Top Security, Powerful Productivity. Learn More!","http://www.samsung.com/us/business/discover/enterprise-mobility/?cid=ppc-","www.samsung.com/Business-GalaxyS7"
"Samsung® Galaxy S7 - Samsung.com‎","Easy to Deploy, Manage, &amp; Customize Enhance Productivity on the Go!","http://www.samsung.com/us/business/discover/enterprise-mobility/?cid=ppc-","www.samsung.com/Business-GalaxyS7"
"Buy best buy USB - Looking to buy Memory Cards &amp; USB?‎","Get great deals at Samsung.com","http://www.samsung.com/us/computer/memory-storage/all-products?utm_source=Google&utm_medium=cpc&utm_term=bestbuyusb&utm_content=Purchase-Purchase&utm_campaign=GENERICPC&cid=US_ppc_iP_mc_Google_GENERICPC_Purchase-Purchase_bestbuyusb","www.samsung.com/memorycard"
"SD micro memory card - Looking for Memory Cards &amp; USB?‎","Browse a range of products today","http://www.samsung.com/us/computer/memory-cards?utm_source=Google&utm_medium=cpc&utm_term=+d7000+micro+sd&utm_content=For-Camera&utm_campaign=GENERICPC&cid=US_ppc_iP_mc_Google_GENERICPC_For-Camera_+d7000+micro+sd","www.samsung.com/memorycard"
"Official Samsung SD&amp;USB - samsung.com‎","Find a variety of <b>memory</b> sizes of Samsung SD&amp;USB products online","http://www.samsung.com/us/computer/memory-storage/all-products?utm_source=Google&utm_medium=cpc&utm_term=+samsung+500gb+ssd&utm_content=Size-500-512GB&utm_campaign=BRANDM&cid=US_ppc_iP_ssd_Google_BRANDM_Size-500-512GB_+samsung+500gb+ssd","www.samsung.com/memorycard"
"wireless USB adaptor - Fast and reliable performance‎","Buy memory cards at a low price","http://www.samsung.com/us/support/computing/memory-storage?utm_source=Google&utm_medium=cpc&utm_term=wirelessusbadaptor&utm_content=Support-Connect&utm_campaign=GENERICPC&cid=US_ppc_iP_mc_Google_GENERICPC_Support-Connect_wirelessusbadaptor","www.samsung.com/memorycard"
"Samsung Galaxy Tablets‎","Smart &amp; easy to use android <b>tablets</b> Discover Samsung Galaxy <b>Tablets</b>.","http://www.samsung.com/ca/consumer/mobile-devices/tablets","www.samsung.com/ca/Android-Tablet"
"Samsung Pay - See If You're Eligible To Start‎","<b>Paying</b> With Your Phone. Learn More.","http://www.samsung.com/us/explore/latest-galaxy-smartphones/?cid=ppc-","www.samsung.com/Pay"
"Samsung Galaxy S7 Active - samsung.com‎","<b>Durability</b> That Stands Up To The Rigors of Your Workplace. Find Out.","http://www.samsung.com/us/business/mobility/mobile-phones/?cid=ppc-","www.samsung.com/business-gs7-active"
"Samsung Monitor - Samsung.com‎","Get 4x the Resolution on a 32"" with Seamless Multi-Screen Functionality","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung Monitor - Samsung.com‎","Enjoy Exceptional Viewing Clarity, Be More Productive &amp; Efficient.","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung Keyboard‎","Tablet PC That Meets Your Everyday Business Needs. Learn More Today!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Samsung Galaxy Tablet 2 7 - What the PC Was Meant to Be‎","Runs Like a PC, Travels Like a <b>Tablet</b>!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Samsung® For Businesses‎","Delivering Usability, Versatility, &amp; Efficiency in Everyday <b>Business</b>.","http://www.samsung.com/us/business/discover/ready-for-it/?cid=ppc-&cid=ppc-eb-mul-0414-43700001968663151","www.samsung.com/Business"
"Monitors for Business - Samsung.com‎","Designed for Versatility, Usability &amp; Efficiency. Learn More Today.","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-&?cid=ppc-eb-mon-0414-43700001968043709","www.samsung.com/Business"
"Samsung Computer Monitors - Samsung.com‎","Enjoy Exceptional Viewing Clarity, Be More Productive &amp; Efficient.","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung Galaxy Tab 2 - Samsung.com‎","<b>Tablet</b> PC That Meets Your Everyday Business Needs. Learn More Today!","http://www.samsung.com/us/business/mobility/tablets/","www.samsung.com/Business"
"Laptops for Business‎","Travel Light with a Samsung® <b>Business Laptop</b>. Get More Info Now.","http://www.samsung.com/us/business/computing/laptops/","www.samsung.com/Business"
"Samsung® Business Tablets‎","Meet Business Demands on the Move &amp; Improve Efficiencies. Learn More.","http://www.samsung.com/us/business/mobility/tablets/?cid=ppc-","www.samsung.com/Business"
"Samsung Computer Monitors - Samsung.com‎","Get 4x the Resolution on a 32"" with Seamless Multi-Screen Functionality","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung® 32"" LED Monitor‎","Get 4x the Resolution on a 32"" with Seamless Multi-Screen Functionality","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-","www.samsung.com/Business"
"Samsung® High Def Monitor - Samsung.com‎","Get 4x the Resolution on a 32"" with Seamless Multi-<b>Screen</b> Functionality","http://www.samsung.com/us/business/displays/monitors/?cid=ppc-&?cid=ppc-eb-mon-0414-43700001968043709","www.samsung.com/Business"
"Samsung® For Businesses‎","Implement the Latest Innovations Easily &amp; Affordably. Learn More.","http://www.samsung.com/us/business/discover/ready-for-it/?cid=ppc-&cid=ppc-eb-mul-0414-43700001968663151","www.samsung.com/Business"
"$100 Off The TabPro S - Samsung.com‎","Save $100 On The TabPro S 2-In-1 <b>Tablet</b>. Learn More.","http://www.samsung.com/us/explore/tab-pro-s-features-and-specs/?cid=dis-mb-tbl-0416-2001325","www.samsung.com/TabProS"
"Samsung POWERBot Vacuums - Samsung.com‎","Get Optimal <b>Cleaning</b> With Powerful Bagless <b>Robotic</b> Suction. Buy Now.","http://www.samsung.com/us/appliances/vacuums?cid=ppc-","www.samsung.com/Vacuum"
"Samsung® Vacuums - Samsung.com‎","Innovative Design, Powerful Suction Technology for Efficient Cleaning!","http://www.samsung.com/us/appliances/vacuums?cid=ppc-","www.samsung.com/Vacuum"
"App Support Services‎","Get <b>App</b> Development, Migration,<br/>Consulting &amp; Training. Learn More.","http://www.samsung.com/us/business/services/samsung-business-services/application-support-services/","samsung.com/SamsungBusinessServices"
"Buy A New Samsung Fridge - Samsung.com‎","Explore Our Selection Of Innovative <b>Refrigerators</b>. Available Now.","http://www.samsung.com/us/appliances/refrigerators?cid=ppc-","www.samsung.com/Refrigerators"
"Samsung Refrigerators - Samsung.com‎","Innovation Meets Design In Samsung <b>Refrigerators</b>. Available Now.","http://www.samsung.com/us/appliances/refrigerators?cid=ppc-","www.samsung.com/Refrigerators"
"Samsung.com - Samsung® Refrigerators‎","Experience a Wide Array of Sleek &amp; Clean <b>Refrigerators</b> From <b>Samsung</b>!","http://www.samsung.com/us/appliances/refrigerators?cid=ppc-","www.samsung.com/Refrigerators"
"Samsung Refrigerators - Samsung.com‎","Upgrade Your Kitchen With Our <b>Best</b> <b>Refrigerators</b> Yet. Available Now.","http://www.samsung.com/us/appliances/refrigerators?cid=ppc-","www.samsung.com/Refrigerators"
"Samsung Official Site‎","Order A Samsung <b>Tablet</b> Today And <b>Get</b> Free Shipping!","http://www.samsung.com/us/mobile/galaxy-tab/?cid=ppc-","www.samsung.com/Tablets"
"Samsung® Hotel Telephone‎","Give Your Employees Infrastructure To be Productive &amp; Efficient.","http://www.samsung.com/us/business/by-industry/hospitality/","www.samsung.com/Hotel-Telephone"
"Samsung® 4K Blu Ray‎","Stunning Resolution &amp; Greater Color Than Standard <b>Blu</b>-<b>Ray</b>. Buy Now!","http://www.samsung.com/us/home-theater-audio/#blu-ray?cid=ppc-","www.samsung.com/4K_Blu-Ray"
"Mobility Strategy - Samsung.com‎","Your Complete Mobility Management Solution. Get The Samsung KNOX™ Now","http://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Mobile Security - Samsung.com‎","Be <b>Safe</b>, Secure &amp; Keep Malicious Attackers Out w/ Samsung KNOX™!","http://www.samsung.com/us/business/discover/galaxy-note5/?cid=ppc-","samsung.com/Android_Security_KNOX"
"Best Antivirus For Android - Samsung.com‎","Enhanced Mobile Security Suite for Your Business by Samsung KNOX™!","http://www.samsung.com/us/business/","samsung.com/Android_Security_KNOX"
"Mobility Management‎","Defense Grade, Hardware-Anchored Mobile Security. Get More Info Now!","http://www.samsung.com/us/business/","samsung.com/Android_Security_KNOX"
"Mobility‎","Defense Grade, Hardware-Anchored <b>Mobile</b> Security. Get More Info Now!","http://www.samsung.com/us/business/","samsung.com/Android_Security_KNOX"
"Mobility Solutions - Samsung.com‎","Your Complete <b>Mobility</b> Management <b>Solution</b>. Get The Samsung KNOX™ Now","https://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Samsung Security App - Samsung.com‎","Free Your <b>Mobile</b> from Harmful Virus Malware &amp; Spyware w/ Samsung KNOX™!","http://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Enterprise Mobility - Samsung.com‎","Your Complete <b>Mobility</b> Management Solution. Get The Samsung KNOX™ Now","http://www.samsung.com/us/business/security/knox/?cid=dis-eb-cph-0416-2004594&DFA=1","samsung.com/Android_Security_KNOX"
"Samsung Ranges‎","Discover The Advanced Features On Our Newest Samsung <b>Ranges</b>. Buy Now.","http://www.samsung.com/us/appliances/oven-ranges?cid=ppc-","www.samsung.com/Range"
"Samsung® Ranges - Samsung.com‎","Highest in Customer Satisfaction with Ranges, Cooktops, and <b>Ovens</b>!","http://www.samsung.com/us/appliances/oven-ranges?cid=ppc-","www.samsung.com/Range"
"Samsung Home Appliances‎","Upgrade Your <b>Home</b> With Our <b>Best</b> <b>Home Appliances</b>. Available Now.","http://www.samsung.com/us/showcase/smart-home-appliance-washer-dryer-and-refrigerators/?cid=ppc-","www.samsung.com/Home-Appliances"
"Samsung® Home Appliances - Samsung.com‎","Innovative Designs to Easily Help Keep Your Home Fresh &amp; Clean!","http://www.samsung.com/us/homeappliances/","www.samsung.com/Home-Appliances"
"Perfect Business Tablet - Samsung.com‎","The Innovation of Galaxy with the Productivity of Windows 10 Pro.","http://www.samsung.com/us/business/discover/galaxy-tabpro-s/?cid=ppc-","www.samsung.com/GalaxyTabProS"
"The Perfect Office Tablet‎","For Mobile Professionals Who Work Fast and Carry Light. Learn More.","http://www.samsung.com/us/business/mobility/windows-tablets/SM-W703NZKAXAR?cid=ppc-","www.samsung.com/GalaxyTabProS"
"Samsung.com - Samsung KNOX‎","Discover <b>KNOX</b> - <b>Samsung</b> Enterprise Solutions For Business.","http://www.samsung.com/us/business/samsung-for-enterprise/index.html%3Fcid%3Dppc-&clui=0&rct=j&q=","www.samsung.com/KNOX"
"Buy Samsung®UHD TVs‎","Greater Performance &amp; Technology. Shop Next Level 4k Picture Quality!","http://www.samsung.com/us/experience/9series-tv/","www.samsung.com/UHD_TV"
"Compare Samsung TV - Samsung.com‎","Introducing The <b>Samsung</b>® 4K SUHD. 4K <b>TV</b> like you’ve never seen it.","http://www.samsung.com/us/experience/9series-tv/","www.samsung.com/UHD_TV"
"Samsung® Smart UHD TVs‎","Introducing The Samsung® 4K SUHD. 4K <b>TV</b> like you’ve never seen it.","http://www.samsung.com/us/experience/9series-tv/","www.samsung.com/UHD_TV"
"Samsung.com - All-New Samsung® UHD TV‎","Greater Performance &amp; Technology. Shop Next Level 4k Picture Quality!","http://www.samsung.com/us/experience/9series-tv/","www.samsung.com/UHD_TV"
"Buy Samsung®UHD TVs - Samsung.com‎","Greater Performance &amp; Technology. Shop Next Level 4k Picture Quality!","http://www.samsung.com/us/experience/9series-tv/","www.samsung.com/UHD_TV"
"Samsung TV Specs - The All-New Samsung® 4K UHD TV‎","Our Brightest Picture Quality Yet.","http://www.samsung.com/us/experience/9series-tv/","www.samsung.com/UHD_TV"
"Samsung TV Reviews‎","Introducing The Samsung® 4K SUHD. 4K <b>TV</b> like you’ve never seen it.","http://www.samsung.com/us/experience/9series-tv/","www.samsung.com/SUHD_TV"
"Samsung Galaxy Tablets - Powerful, smart and easy to use‎","Discover Samsung Galaxy <b>tablets</b>.","http://www.samsung.com/ca/consumer/mobile-devices/tablets","www.samsung.com/ca/Tablets"
"samsung notebook Official - samsung.com‎","Discover latest <b>notebook</b> from here Meet your needs for all usage type","http://www.samsung.com/us/computer/laptops","www.samsung.com/us/computer/laptops"
"Samsung shop laptops Official - samsung.com‎","Samsung <b>Laptop</b> Sale Event Visit and get super discount now !","http://www.samsung.com/us/computer/laptops","www.samsung.com/us/computer/laptops"
"Samsung laptop deals Official‎","Discover latest <b>notebook</b> from here Meet your needs for all usage type","http://www.samsung.com/us/computer/laptops","www.samsung.com/us/computer/laptops"
"Samsung Laptop Official‎","6th Gen Intel® Core™ processors <b>Power</b> in <b>samsung notebook</b> 9","http://www.samsung.com/us/computer/laptops","www.samsung.com/us/computer/laptops"
"Samsung chromebook Official - samsung.com‎","Discover latest <b>chromebooks</b> here Meet your needs for all usage type","http://www.samsung.com/us/computer/chromebook?cid=ppc_CRO_goo_C-Brand_Chrome_Generic_samsung+chrome+os","www.samsung.com/us/computer/laptops"
"Samsung laptops Official - 6th Gen Intel® Core™ processors‎","Power in Samsung <b>Notebook</b> 9","http://www.samsung.com/us/computer/laptops","www.samsung.com/us/computer/laptops"
"samsung notebook 9 Official‎","Discover latest <b>notebook</b> from here Meet your needs for all usage type","http://www.samsung.com/us/computer/laptops","www.samsung.com/us/computer/laptops"
"Samsung chromebook Official‎","Discover latest <b>chromebooks</b> here Meet your needs for all usage type","http://www.samsung.com/us/computer/chromebook","www.samsung.com/us/computer/laptops"
"Samsung new laptops Official - Samsung Laptop Sale Event‎","Visit and get super discount now !","http://www.samsung.com/us/computer/laptops","www.samsung.com/us/computer/laptops"
"Samsung 2 in 1 laptops Official‎","Samsung flagship certified products Shop various Samsung Notebooks","http://www.samsung.com/us/computer/pcs/NP740U5L-Y03US","www.samsung.com/us/computer/laptops"
"Samsung Laptop Official - 6th Gen Intel® Core™ processors‎","Power in <b>samsung</b> book 9","http://www.samsung.com/us/computer/laptops","www.samsung.com/us/computer/laptops"
"B2B Samsung® Galaxy Edge - Samsung.com‎","Simple Wins When Your Smartphone Works the Way You Do. Learn More.","http://www.samsung.com/us/business/discover/galaxy-s7/","www.samsung.com/GalaxyS7Edge"
"B2B Samsung® Galaxy Edge‎","Simple Wins When Your Smartphone Works the Way You Do. Learn More.","http://www.samsung.com/us/business/discover/galaxy-s7/?cid=dis-eb-cph-0416-2004484&DFA=1","www.samsung.com/GalaxyS7Edge"
"New Samsung® PC Laptop‎","Incredibly Light &amp; Powerful w/ an Intel® Core™ Processor. View Specs","http://www.samsung.com/us/explore/notebook-9-laptop/?cid=ppc-","www.samsung.com/Notebook9"
"Samsung® Notebook 9 - Samsung.com‎","Unbelievably <b>Light</b> &amp; Powerful w/ an Intel® Core™ Processor. View Specs","http://www.samsung.com/us/explore/notebook-9-laptop/?cid=ppc-","www.samsung.com/Notebook9"
"New Samsung® PC Laptop - Samsung.com‎","Incredibly Light &amp; Powerful w/ an Intel® Core™ Processor. Shop Now","http://www.samsung.com/us/explore/notebook-9-laptop/?cid=ppc-","www.samsung.com/Notebook9"
"Samsung Gear VR - Buy The Immersive Gear VR‎","Available Now.","http://www.samsung.com/us/explore/gear-vr/","www.samsung.com/GearVR"
"Samsung Gear VR - Samsung.com‎","<b>Virtual Reality</b> Just Got Real. The <b>Gear VR</b>. Available Now.","http://www.samsung.com/us/explore/gear-vr/","www.samsung.com/GearVR"
"Samsung Galaxy View - Samsung.com‎","Portable Design. Take Entertainment From Room To Room. Learn More.","http://www.samsung.com/us/explore/galaxy-view-features-and-specs/?cid=ppc-","www.samsung.com/GalaxyView"
"Samsung® Outdoor Signage - Samsung.com‎","Top Outdoor <b>Signage</b> Products: How We Help Your Business Stand Out","http://www.samsung.com/us/business/discover/outdoor-digital-signage/?cid=dis-eb-cph-0216-2004342&DFA=1","www.samsung.com/Outdoor-Signage"
"Samsung Washing Machines‎","New Innovation In Laundry with activewash™ and AddWash™. Buy Now.","http://www.samsung.com/us/appliances/washers-dryers?cid=ppc-","www.samsung.com/Washers"
"Samsung Workload Mgmt‎","<b>Server</b> DRAM Takes the performance To an Unprecedented Level! See How.","http://www.samsung.com/semiconductor/?cid=ppc-","www.samsung.com/semiconductors"
"Automotive Electronics‎","Samsung Components Ensure High Reliability for a Safe Drive.","http://www.samsung.com/semiconductor/","www.samsung.com/semiconductors"
"Samsung Galaxy Tablets - Samsung.com‎","Full HD or Super AMOLED Display. See <b>Samsung Tablet</b> Features Here.","http://www.samsung.com/ca/consumer/mobile-devices/tablets?cid=ca_ppc_google_mobile-models-galaxy-tab_galaxy%20tab%2010.1_20130314","www.samsung.com/ca/Samsung-Tablets"
"Hotel TV‎","Our Top <b>Hotel</b> TVs Make Guests Feel Right At Home. Get Info","http://www.samsung.com/us/business/by-industry/hospitality/","www.samsung.com/Hotel-TVs"
"Samsung® Hotel TVs‎","<b>Samsung</b>® Hotel TVs Make Guests Feel Right At Home. Get Info","http://www.samsung.com/us/business/by-industry/hospitality/","www.samsung.com/Hotel-TVs"
