0/528000 (epoch 0), train_loss = 9.746, time/batch = 0.428, All_Time = 0.428
3450/528000 (epoch 13), train_loss = 5.309, time/batch = 0.034, All_Time = 116.768
3500/528000 (epoch 13), train_loss = 5.375, time/batch = 0.036, All_Time = 118.451
3550/528000 (epoch 13), train_loss = 5.358, time/batch = 0.033, All_Time = 120.147
3600/528000 (epoch 13), train_loss = 5.393, time/batch = 0.033, All_Time = 121.839
3650/528000 (epoch 13), train_loss = 5.350, time/batch = 0.034, All_Time = 123.530
3700/528000 (epoch 14), train_loss = 5.431, time/batch = 0.034, All_Time = 125.231
3750/528000 (epoch 14), train_loss = 5.450, time/batch = 0.034, All_Time = 126.927
3800/528000 (epoch 14), train_loss = 5.585, time/batch = 0.034, All_Time = 128.630
3850/528000 (epoch 14), train_loss = 5.435, time/batch = 0.034, All_Time = 130.326
3900/528000 (epoch 14), train_loss = 5.452, time/batch = 0.036, All_Time = 132.062
3950/528000 (epoch 14), train_loss = 5.471, time/batch = 0.033, All_Time = 133.790
4000/528000 (epoch 15), train_loss = 5.435, time/batch = 0.033, All_Time = 135.502
model saved to NER/own_list/model.ckpt
4050/528000 (epoch 15), train_loss = 5.546, time/batch = 0.034, All_Time = 137.199
4100/528000 (epoch 15), train_loss = 5.578, time/batch = 0.034, All_Time = 138.907
4150/528000 (epoch 15), train_loss = 5.481, time/batch = 0.035, All_Time = 140.611
4200/528000 (epoch 15), train_loss = 5.570, time/batch = 0.037, All_Time = 142.346
4250/528000 (epoch 16), train_loss = 5.368, time/batch = 0.034, All_Time = 144.068
4300/528000 (epoch 16), train_loss = 5.514, time/batch = 0.033, All_Time = 145.767
4350/528000 (epoch 16), train_loss = 5.442, time/batch = 0.034, All_Time = 147.474
4400/528000 (epoch 16), train_loss = 5.514, time/batch = 0.034, All_Time = 149.179
4450/528000 (epoch 16), train_loss = 5.306, time/batch = 0.033, All_Time = 150.901
4500/528000 (epoch 17), train_loss = 5.423, time/batch = 0.035, All_Time = 152.632
4550/528000 (epoch 17), train_loss = 5.425, time/batch = 0.035, All_Time = 154.349
4600/528000 (epoch 17), train_loss = 5.316, time/batch = 0.033, All_Time = 156.049
4650/528000 (epoch 17), train_loss = 5.397, time/batch = 0.035, All_Time = 157.766
4700/528000 (epoch 17), train_loss = 5.411, time/batch = 0.036, All_Time = 159.484
4750/528000 (epoch 17), train_loss = 5.535, time/batch = 0.033, All_Time = 161.194
4800/528000 (epoch 18), train_loss = 5.328, time/batch = 0.035, All_Time = 162.900
4850/528000 (epoch 18), train_loss = 5.416, time/batch = 0.035, All_Time = 164.601
4900/528000 (epoch 18), train_loss = 5.343, time/batch = 0.034, All_Time = 166.300
4950/528000 (epoch 18), train_loss = 5.387, time/batch = 0.034, All_Time = 168.002
5000/528000 (epoch 18), train_loss = 5.490, time/batch = 0.034, All_Time = 169.715
model saved to NER/own_list/model.ckpt
5050/528000 (epoch 19), train_loss = 5.713, time/batch = 0.033, All_Time = 171.421
5100/528000 (epoch 19), train_loss = 5.362, time/batch = 0.034, All_Time = 173.119
5150/528000 (epoch 19), train_loss = 5.427, time/batch = 0.037, All_Time = 174.841
5200/528000 (epoch 19), train_loss = 5.359, time/batch = 0.033, All_Time = 176.543
5250/528000 (epoch 19), train_loss = 5.352, time/batch = 0.034, All_Time = 178.258
5300/528000 (epoch 20), train_loss = 5.389, time/batch = 0.034, All_Time = 179.968
5350/528000 (epoch 20), train_loss = 5.398, time/batch = 0.034, All_Time = 181.673
5400/528000 (epoch 20), train_loss = 5.479, time/batch = 0.034, All_Time = 183.375
5450/528000 (epoch 20), train_loss = 5.284, time/batch = 0.034, All_Time = 185.073
5500/528000 (epoch 20), train_loss = 5.379, time/batch = 0.033, All_Time = 186.768
5550/528000 (epoch 21), train_loss = 5.384, time/batch = 0.034, All_Time = 188.469
5600/528000 (epoch 21), train_loss = 5.265, time/batch = 0.033, All_Time = 190.183
5650/528000 (epoch 21), train_loss = 5.503, time/batch = 0.035, All_Time = 191.889
5700/528000 (epoch 21), train_loss = 5.452, time/batch = 0.035, All_Time = 193.603
5750/528000 (epoch 21), train_loss = 5.178, time/batch = 0.033, All_Time = 195.318
5800/528000 (epoch 21), train_loss = 5.249, time/batch = 0.033, All_Time = 197.014
5850/528000 (epoch 22), train_loss = 5.398, time/batch = 0.034, All_Time = 198.720
5900/528000 (epoch 22), train_loss = 5.290, time/batch = 0.035, All_Time = 200.430
5950/528000 (epoch 22), train_loss = 5.599, time/batch = 0.033, All_Time = 202.134
6000/528000 (epoch 22), train_loss = 5.299, time/batch = 0.035, All_Time = 203.874
model saved to NER/own_list/model.ckpt
6050/528000 (epoch 22), train_loss = 5.449, time/batch = 0.035, All_Time = 205.594
6100/528000 (epoch 23), train_loss = 5.322, time/batch = 0.033, All_Time = 207.313
6150/528000 (epoch 23), train_loss = 5.386, time/batch = 0.033, All_Time = 209.021
6200/528000 (epoch 23), train_loss = 5.376, time/batch = 0.037, All_Time = 210.775
6250/528000 (epoch 23), train_loss = 5.385, time/batch = 0.034, All_Time = 212.478
6300/528000 (epoch 23), train_loss = 5.335, time/batch = 0.034, All_Time = 214.191
6350/528000 (epoch 24), train_loss = 5.290, time/batch = 0.035, All_Time = 215.922
6400/528000 (epoch 24), train_loss = 5.282, time/batch = 0.034, All_Time = 217.628
6450/528000 (epoch 24), train_loss = 5.522, time/batch = 0.034, All_Time = 219.338
6500/528000 (epoch 24), train_loss = 5.198, time/batch = 0.034, All_Time = 221.046
6550/528000 (epoch 24), train_loss = 5.299, time/batch = 0.035, All_Time = 222.767
6600/528000 (epoch 25), train_loss = 5.377, time/batch = 0.036, All_Time = 224.532
6650/528000 (epoch 25), train_loss = 5.444, time/batch = 0.034, All_Time = 226.256
6700/528000 (epoch 25), train_loss = 5.460, time/batch = 0.034, All_Time = 227.972
6750/528000 (epoch 25), train_loss = 5.476, time/batch = 0.033, All_Time = 229.679
6800/528000 (epoch 25), train_loss = 5.399, time/batch = 0.034, All_Time = 231.391
6850/528000 (epoch 25), train_loss = 5.489, time/batch = 0.034, All_Time = 233.100
6900/528000 (epoch 26), train_loss = 5.228, time/batch = 0.033, All_Time = 234.816
6950/528000 (epoch 26), train_loss = 5.516, time/batch = 0.035, All_Time = 236.520
7000/528000 (epoch 26), train_loss = 5.335, time/batch = 0.034, All_Time = 238.224
model saved to NER/own_list/model.ckpt
7050/528000 (epoch 26), train_loss = 5.434, time/batch = 0.034, All_Time = 239.934
7100/528000 (epoch 26), train_loss = 5.491, time/batch = 0.038, All_Time = 241.644
7150/528000 (epoch 27), train_loss = 5.621, time/batch = 0.034, All_Time = 243.364
7200/528000 (epoch 27), train_loss = 5.424, time/batch = 0.034, All_Time = 245.066
7250/528000 (epoch 27), train_loss = 5.461, time/batch = 0.034, All_Time = 246.768
7300/528000 (epoch 27), train_loss = 5.444, time/batch = 0.034, All_Time = 248.468
7350/528000 (epoch 27), train_loss = 5.112, time/batch = 0.035, All_Time = 250.169
7400/528000 (epoch 28), train_loss = 5.300, time/batch = 0.034, All_Time = 251.890
7450/528000 (epoch 28), train_loss = 5.443, time/batch = 0.034, All_Time = 253.586
7500/528000 (epoch 28), train_loss = 5.462, time/batch = 0.035, All_Time = 255.327
7550/528000 (epoch 28), train_loss = 5.350, time/batch = 0.035, All_Time = 257.049
7600/528000 (epoch 28), train_loss = 5.396, time/batch = 0.036, All_Time = 258.757
7650/528000 (epoch 28), train_loss = 5.570, time/batch = 0.033, All_Time = 260.462
7700/528000 (epoch 29), train_loss = 5.268, time/batch = 0.035, All_Time = 262.202
7750/528000 (epoch 29), train_loss = 4.530, time/batch = 0.035, All_Time = 263.914
7800/528000 (epoch 29), train_loss = 4.418, time/batch = 0.034, All_Time = 265.638
7850/528000 (epoch 29), train_loss = 4.095, time/batch = 0.034, All_Time = 267.354
7900/528000 (epoch 29), train_loss = 3.668, time/batch = 0.033, All_Time = 269.059
7950/528000 (epoch 30), train_loss = 3.974, time/batch = 0.035, All_Time = 270.786
8000/528000 (epoch 30), train_loss = 3.416, time/batch = 0.035, All_Time = 272.495
model saved to NER/own_list/model.ckpt
8050/528000 (epoch 30), train_loss = 3.536, time/batch = 0.035, All_Time = 274.200
8100/528000 (epoch 30), train_loss = 3.350, time/batch = 0.038, All_Time = 275.907
8150/528000 (epoch 30), train_loss = 3.313, time/batch = 0.034, All_Time = 277.652
8200/528000 (epoch 31), train_loss = 3.094, time/batch = 0.035, All_Time = 279.369
8250/528000 (epoch 31), train_loss = 2.852, time/batch = 0.033, All_Time = 281.081
8300/528000 (epoch 31), train_loss = 2.927, time/batch = 0.034, All_Time = 282.792
8350/528000 (epoch 31), train_loss = 2.628, time/batch = 0.033, All_Time = 284.500
8400/528000 (epoch 31), train_loss = 2.716, time/batch = 0.035, All_Time = 286.209
8450/528000 (epoch 32), train_loss = 2.800, time/batch = 0.034, All_Time = 287.937
8500/528000 (epoch 32), train_loss = 2.718, time/batch = 0.034, All_Time = 289.648
8550/528000 (epoch 32), train_loss = 2.631, time/batch = 0.034, All_Time = 291.363
8600/528000 (epoch 32), train_loss = 2.496, time/batch = 0.034, All_Time = 293.088
8650/528000 (epoch 32), train_loss = 2.601, time/batch = 0.034, All_Time = 294.806
8700/528000 (epoch 32), train_loss = 2.572, time/batch = 0.033, All_Time = 296.524
8750/528000 (epoch 33), train_loss = 2.535, time/batch = 0.035, All_Time = 298.235
8800/528000 (epoch 33), train_loss = 2.591, time/batch = 0.034, All_Time = 299.949
8850/528000 (epoch 33), train_loss = 2.376, time/batch = 0.033, All_Time = 301.664
8900/528000 (epoch 33), train_loss = 2.596, time/batch = 0.035, All_Time = 303.381
8950/528000 (epoch 33), train_loss = 2.605, time/batch = 0.033, All_Time = 305.097
9000/528000 (epoch 34), train_loss = 2.486, time/batch = 0.035, All_Time = 306.809
model saved to NER/own_list/model.ckpt
9050/528000 (epoch 34), train_loss = 2.193, time/batch = 0.034, All_Time = 308.527
9100/528000 (epoch 34), train_loss = 2.664, time/batch = 0.033, All_Time = 310.230
9150/528000 (epoch 34), train_loss = 2.408, time/batch = 0.034, All_Time = 311.933
9200/528000 (epoch 34), train_loss = 2.526, time/batch = 0.034, All_Time = 313.631
9250/528000 (epoch 35), train_loss = 2.711, time/batch = 0.035, All_Time = 315.343
9300/528000 (epoch 35), train_loss = 2.242, time/batch = 0.034, All_Time = 317.055
9350/528000 (epoch 35), train_loss = 2.251, time/batch = 0.033, All_Time = 318.788
9400/528000 (epoch 35), train_loss = 2.121, time/batch = 0.036, All_Time = 320.537
9450/528000 (epoch 35), train_loss = 2.246, time/batch = 0.035, All_Time = 322.264
9500/528000 (epoch 35), train_loss = 2.409, time/batch = 0.034, All_Time = 324.005
9550/528000 (epoch 36), train_loss = 2.239, time/batch = 0.034, All_Time = 325.735
9600/528000 (epoch 36), train_loss = 2.379, time/batch = 0.033, All_Time = 327.454
9650/528000 (epoch 36), train_loss = 2.180, time/batch = 0.035, All_Time = 329.158
9700/528000 (epoch 36), train_loss = 2.234, time/batch = 0.035, All_Time = 330.894
9750/528000 (epoch 36), train_loss = 2.251, time/batch = 0.036, All_Time = 332.640
9800/528000 (epoch 37), train_loss = 2.206, time/batch = 0.033, All_Time = 334.351
9850/528000 (epoch 37), train_loss = 2.040, time/batch = 0.035, All_Time = 336.082
9900/528000 (epoch 37), train_loss = 2.238, time/batch = 0.034, All_Time = 337.802
9950/528000 (epoch 37), train_loss = 2.088, time/batch = 0.035, All_Time = 339.523
10000/528000 (epoch 37), train_loss = 1.988, time/batch = 0.034, All_Time = 341.234
model saved to NER/own_list/model.ckpt
10050/528000 (epoch 38), train_loss = 2.084, time/batch = 0.033, All_Time = 342.977
10100/528000 (epoch 38), train_loss = 2.154, time/batch = 0.034, All_Time = 344.676
10150/528000 (epoch 38), train_loss = 2.081, time/batch = 0.033, All_Time = 346.388
10200/528000 (epoch 38), train_loss = 2.089, time/batch = 0.035, All_Time = 348.111
10250/528000 (epoch 38), train_loss = 2.085, time/batch = 0.034, All_Time = 349.809
10300/528000 (epoch 39), train_loss = 2.126, time/batch = 0.034, All_Time = 351.548
10350/528000 (epoch 39), train_loss = 2.168, time/batch = 0.034, All_Time = 353.272
10400/528000 (epoch 39), train_loss = 2.326, time/batch = 0.033, All_Time = 354.991
10450/528000 (epoch 39), train_loss = 2.098, time/batch = 0.034, All_Time = 356.701
10500/528000 (epoch 39), train_loss = 2.091, time/batch = 0.036, All_Time = 358.422
10550/528000 (epoch 39), train_loss = 2.032, time/batch = 0.037, All_Time = 360.173
10600/528000 (epoch 40), train_loss = 2.006, time/batch = 0.033, All_Time = 361.899
10650/528000 (epoch 40), train_loss = 2.152, time/batch = 0.034, All_Time = 363.616
10700/528000 (epoch 40), train_loss = 2.206, time/batch = 0.035, All_Time = 365.329
10750/528000 (epoch 40), train_loss = 2.035, time/batch = 0.036, All_Time = 367.051
10800/528000 (epoch 40), train_loss = 2.045, time/batch = 0.035, All_Time = 368.795
10850/528000 (epoch 41), train_loss = 2.019, time/batch = 0.034, All_Time = 370.544
10900/528000 (epoch 41), train_loss = 1.999, time/batch = 0.034, All_Time = 372.268
10950/528000 (epoch 41), train_loss = 2.007, time/batch = 0.033, All_Time = 373.994
11000/528000 (epoch 41), train_loss = 2.081, time/batch = 0.035, All_Time = 375.714
model saved to NER/own_list/model.ckpt
11050/528000 (epoch 41), train_loss = 1.849, time/batch = 0.034, All_Time = 377.436
11100/528000 (epoch 42), train_loss = 1.962, time/batch = 0.038, All_Time = 379.155
11150/528000 (epoch 42), train_loss = 2.003, time/batch = 0.035, All_Time = 380.862
11200/528000 (epoch 42), train_loss = 1.831, time/batch = 0.035, All_Time = 382.573
11250/528000 (epoch 42), train_loss = 1.897, time/batch = 0.035, All_Time = 384.303
11300/528000 (epoch 42), train_loss = 2.041, time/batch = 0.034, All_Time = 386.034
11350/528000 (epoch 42), train_loss = 2.020, time/batch = 0.035, All_Time = 387.755
11400/528000 (epoch 43), train_loss = 1.964, time/batch = 0.035, All_Time = 389.481
11450/528000 (epoch 43), train_loss = 1.891, time/batch = 0.035, All_Time = 391.208
11500/528000 (epoch 43), train_loss = 1.836, time/batch = 0.034, All_Time = 392.933
11550/528000 (epoch 43), train_loss = 1.867, time/batch = 0.034, All_Time = 394.644
11600/528000 (epoch 43), train_loss = 1.945, time/batch = 0.035, All_Time = 396.383
11650/528000 (epoch 44), train_loss = 2.061, time/batch = 0.036, All_Time = 398.129
11700/528000 (epoch 44), train_loss = 1.883, time/batch = 0.035, All_Time = 399.851
11750/528000 (epoch 44), train_loss = 1.894, time/batch = 0.035, All_Time = 401.576
11800/528000 (epoch 44), train_loss = 1.854, time/batch = 0.036, All_Time = 403.309
11850/528000 (epoch 44), train_loss = 1.879, time/batch = 0.035, All_Time = 405.041
11900/528000 (epoch 45), train_loss = 1.967, time/batch = 0.037, All_Time = 406.764
11950/528000 (epoch 45), train_loss = 1.864, time/batch = 0.034, All_Time = 408.660
12000/528000 (epoch 45), train_loss = 1.921, time/batch = 0.036, All_Time = 410.385
model saved to NER/own_list/model.ckpt
12050/528000 (epoch 45), train_loss = 1.831, time/batch = 0.034, All_Time = 412.095
12100/528000 (epoch 45), train_loss = 1.749, time/batch = 0.035, All_Time = 413.807
12150/528000 (epoch 46), train_loss = 1.838, time/batch = 0.034, All_Time = 415.541
12200/528000 (epoch 46), train_loss = 1.751, time/batch = 0.033, All_Time = 417.262
12250/528000 (epoch 46), train_loss = 2.010, time/batch = 0.036, All_Time = 419.015
12300/528000 (epoch 46), train_loss = 1.876, time/batch = 0.035, All_Time = 420.751
12350/528000 (epoch 46), train_loss = 1.681, time/batch = 0.034, All_Time = 422.484
12400/528000 (epoch 46), train_loss = 1.722, time/batch = 0.038, All_Time = 424.342
12450/528000 (epoch 47), train_loss = 1.790, time/batch = 0.035, All_Time = 426.069
12500/528000 (epoch 47), train_loss = 1.705, time/batch = 0.034, All_Time = 427.795
12550/528000 (epoch 47), train_loss = 1.859, time/batch = 0.034, All_Time = 429.515
12600/528000 (epoch 47), train_loss = 1.689, time/batch = 0.034, All_Time = 431.239
12650/528000 (epoch 47), train_loss = 1.822, time/batch = 0.035, All_Time = 432.974
12700/528000 (epoch 48), train_loss = 1.715, time/batch = 0.035, All_Time = 434.711
12750/528000 (epoch 48), train_loss = 1.764, time/batch = 0.034, All_Time = 436.432
12800/528000 (epoch 48), train_loss = 1.746, time/batch = 0.033, All_Time = 438.152
12850/528000 (epoch 48), train_loss = 1.690, time/batch = 0.034, All_Time = 439.864
12900/528000 (epoch 48), train_loss = 1.670, time/batch = 0.034, All_Time = 441.577
12950/528000 (epoch 49), train_loss = 1.667, time/batch = 0.034, All_Time = 443.294
13000/528000 (epoch 49), train_loss = 1.685, time/batch = 0.035, All_Time = 445.041
model saved to NER/own_list/model.ckpt
13050/528000 (epoch 49), train_loss = 1.808, time/batch = 0.035, All_Time = 446.792
13100/528000 (epoch 49), train_loss = 1.580, time/batch = 0.034, All_Time = 448.512
13150/528000 (epoch 49), train_loss = 1.631, time/batch = 0.034, All_Time = 450.260
13200/528000 (epoch 50), train_loss = 1.683, time/batch = 0.034, All_Time = 451.993
13250/528000 (epoch 50), train_loss = 1.783, time/batch = 0.034, All_Time = 453.718
13300/528000 (epoch 50), train_loss = 1.709, time/batch = 0.034, All_Time = 455.438
13350/528000 (epoch 50), train_loss = 1.713, time/batch = 0.034, All_Time = 457.170
13400/528000 (epoch 50), train_loss = 1.828, time/batch = 0.034, All_Time = 458.886
13450/528000 (epoch 50), train_loss = 1.943, time/batch = 0.033, All_Time = 460.605
13500/528000 (epoch 51), train_loss = 1.611, time/batch = 0.036, All_Time = 462.325
13550/528000 (epoch 51), train_loss = 1.795, time/batch = 0.034, All_Time = 464.036
13600/528000 (epoch 51), train_loss = 1.737, time/batch = 0.034, All_Time = 465.762
13650/528000 (epoch 51), train_loss = 1.740, time/batch = 0.035, All_Time = 467.480
13700/528000 (epoch 51), train_loss = 1.775, time/batch = 0.035, All_Time = 469.203
13750/528000 (epoch 52), train_loss = 1.850, time/batch = 0.034, All_Time = 470.972
13800/528000 (epoch 52), train_loss = 1.674, time/batch = 0.037, All_Time = 472.707
13850/528000 (epoch 52), train_loss = 1.729, time/batch = 0.034, All_Time = 474.439
13900/528000 (epoch 52), train_loss = 1.791, time/batch = 0.034, All_Time = 476.166
13950/528000 (epoch 52), train_loss = 1.543, time/batch = 0.035, All_Time = 477.897
14000/528000 (epoch 53), train_loss = 1.603, time/batch = 0.034, All_Time = 479.627
model saved to NER/own_list/model.ckpt
14050/528000 (epoch 53), train_loss = 1.694, time/batch = 0.035, All_Time = 481.353
14100/528000 (epoch 53), train_loss = 1.733, time/batch = 0.034, All_Time = 483.065
14150/528000 (epoch 53), train_loss = 1.700, time/batch = 0.033, All_Time = 484.788
14200/528000 (epoch 53), train_loss = 1.618, time/batch = 0.035, All_Time = 486.589
14250/528000 (epoch 53), train_loss = 1.812, time/batch = 0.035, All_Time = 488.312
14300/528000 (epoch 54), train_loss = 1.696, time/batch = 0.034, All_Time = 490.031
14350/528000 (epoch 54), train_loss = 1.572, time/batch = 0.034, All_Time = 491.763
14400/528000 (epoch 54), train_loss = 1.654, time/batch = 0.033, All_Time = 493.485
14450/528000 (epoch 54), train_loss = 1.608, time/batch = 0.034, All_Time = 495.208
14500/528000 (epoch 54), train_loss = 1.560, time/batch = 0.035, All_Time = 496.927
14550/528000 (epoch 55), train_loss = 1.696, time/batch = 0.035, All_Time = 498.642
14600/528000 (epoch 55), train_loss = 1.670, time/batch = 0.034, All_Time = 500.354
14650/528000 (epoch 55), train_loss = 1.806, time/batch = 0.034, All_Time = 502.076
14700/528000 (epoch 55), train_loss = 1.652, time/batch = 0.034, All_Time = 503.829
14750/528000 (epoch 55), train_loss = 1.755, time/batch = 0.037, All_Time = 505.579
14800/528000 (epoch 56), train_loss = 1.634, time/batch = 0.034, All_Time = 507.307
14850/528000 (epoch 56), train_loss = 1.591, time/batch = 0.035, All_Time = 509.040
14900/528000 (epoch 56), train_loss = 1.728, time/batch = 0.034, All_Time = 510.768
14950/528000 (epoch 56), train_loss = 1.558, time/batch = 0.040, All_Time = 512.518
15000/528000 (epoch 56), train_loss = 1.600, time/batch = 0.036, All_Time = 514.305
model saved to NER/own_list/model.ckpt
15050/528000 (epoch 57), train_loss = 1.620, time/batch = 0.035, All_Time = 516.022
15100/528000 (epoch 57), train_loss = 1.600, time/batch = 0.033, All_Time = 517.763
15150/528000 (epoch 57), train_loss = 1.602, time/batch = 0.034, All_Time = 519.480
15200/528000 (epoch 57), train_loss = 1.507, time/batch = 0.035, All_Time = 521.188
15250/528000 (epoch 57), train_loss = 1.583, time/batch = 0.036, All_Time = 522.903
15300/528000 (epoch 57), train_loss = 1.592, time/batch = 0.035, All_Time = 524.642
15350/528000 (epoch 58), train_loss = 1.572, time/batch = 0.034, All_Time = 526.385
15400/528000 (epoch 58), train_loss = 1.651, time/batch = 0.034, All_Time = 528.119
15450/528000 (epoch 58), train_loss = 1.492, time/batch = 0.036, All_Time = 529.855
15500/528000 (epoch 58), train_loss = 1.655, time/batch = 0.035, All_Time = 531.576
15550/528000 (epoch 58), train_loss = 1.632, time/batch = 0.034, All_Time = 533.294
15600/528000 (epoch 59), train_loss = 1.599, time/batch = 0.034, All_Time = 535.018
15650/528000 (epoch 59), train_loss = 1.414, time/batch = 0.035, All_Time = 536.743
15700/528000 (epoch 59), train_loss = 1.748, time/batch = 0.036, All_Time = 538.471
15750/528000 (epoch 59), train_loss = 1.586, time/batch = 0.035, All_Time = 540.207
15800/528000 (epoch 59), train_loss = 1.634, time/batch = 0.033, All_Time = 541.909
15850/528000 (epoch 60), train_loss = 1.784, time/batch = 0.034, All_Time = 543.666
