0/530000 (epoch 0), train_loss = 9.881, time/batch = 0.224, All_Time = 0.224
1800/530000 (epoch 6), train_loss = 5.960, time/batch = 0.036, All_Time = 66.290
1850/530000 (epoch 6), train_loss = 5.817, time/batch = 0.038, All_Time = 68.136
1900/530000 (epoch 7), train_loss = 6.017, time/batch = 0.037, All_Time = 69.986
1950/530000 (epoch 7), train_loss = 5.560, time/batch = 0.038, All_Time = 71.813
2000/530000 (epoch 7), train_loss = 5.977, time/batch = 0.036, All_Time = 73.651
model saved to save/model.ckpt
2050/530000 (epoch 7), train_loss = 5.963, time/batch = 0.036, All_Time = 75.491
2100/530000 (epoch 7), train_loss = 6.086, time/batch = 0.038, All_Time = 77.312
2150/530000 (epoch 8), train_loss = 5.908, time/batch = 0.035, All_Time = 79.151
2200/530000 (epoch 8), train_loss = 5.946, time/batch = 0.036, All_Time = 80.990
2250/530000 (epoch 8), train_loss = 5.806, time/batch = 0.038, All_Time = 82.829
2300/530000 (epoch 8), train_loss = 6.046, time/batch = 0.036, All_Time = 84.664
2350/530000 (epoch 8), train_loss = 5.732, time/batch = 0.034, All_Time = 86.508
2400/530000 (epoch 9), train_loss = 6.103, time/batch = 0.038, All_Time = 88.357
2450/530000 (epoch 9), train_loss = 6.009, time/batch = 0.038, All_Time = 90.197
2500/530000 (epoch 9), train_loss = 5.768, time/batch = 0.037, All_Time = 92.052
2550/530000 (epoch 9), train_loss = 5.761, time/batch = 0.035, All_Time = 93.895
2600/530000 (epoch 9), train_loss = 5.961, time/batch = 0.036, All_Time = 95.731
2650/530000 (epoch 10), train_loss = 5.903, time/batch = 0.038, All_Time = 97.592
2700/530000 (epoch 10), train_loss = 5.784, time/batch = 0.037, All_Time = 99.429
2750/530000 (epoch 10), train_loss = 5.823, time/batch = 0.036, All_Time = 101.278
2800/530000 (epoch 10), train_loss = 5.863, time/batch = 0.036, All_Time = 103.126
2850/530000 (epoch 10), train_loss = 5.752, time/batch = 0.039, All_Time = 104.988
2900/530000 (epoch 10), train_loss = 5.828, time/batch = 0.035, All_Time = 106.833
2950/530000 (epoch 11), train_loss = 6.048, time/batch = 0.038, All_Time = 108.683
3000/530000 (epoch 11), train_loss = 6.009, time/batch = 0.037, All_Time = 110.535
model saved to save/model.ckpt
3050/530000 (epoch 11), train_loss = 5.911, time/batch = 0.038, All_Time = 112.380
3100/530000 (epoch 11), train_loss = 5.959, time/batch = 0.036, All_Time = 114.214
3150/530000 (epoch 11), train_loss = 5.955, time/batch = 0.035, All_Time = 116.046
3200/530000 (epoch 12), train_loss = 5.779, time/batch = 0.037, All_Time = 117.892
3250/530000 (epoch 12), train_loss = 5.841, time/batch = 0.039, All_Time = 119.724
3300/530000 (epoch 12), train_loss = 5.811, time/batch = 0.035, All_Time = 121.570
3350/530000 (epoch 12), train_loss = 5.877, time/batch = 0.036, All_Time = 123.402
3400/530000 (epoch 12), train_loss = 5.837, time/batch = 0.037, All_Time = 125.236
3450/530000 (epoch 13), train_loss = 5.838, time/batch = 0.036, All_Time = 127.084
3500/530000 (epoch 13), train_loss = 5.937, time/batch = 0.036, All_Time = 128.927
3550/530000 (epoch 13), train_loss = 5.641, time/batch = 0.036, All_Time = 130.759
3600/530000 (epoch 13), train_loss = 5.894, time/batch = 0.036, All_Time = 132.606
3650/530000 (epoch 13), train_loss = 5.859, time/batch = 0.038, All_Time = 134.468
3700/530000 (epoch 13), train_loss = 5.866, time/batch = 0.037, All_Time = 136.302
3750/530000 (epoch 14), train_loss = 5.821, time/batch = 0.036, All_Time = 138.147
3800/530000 (epoch 14), train_loss = 5.824, time/batch = 0.036, All_Time = 139.981
3850/530000 (epoch 14), train_loss = 5.239, time/batch = 0.036, All_Time = 141.834
3900/530000 (epoch 14), train_loss = 4.629, time/batch = 0.037, All_Time = 143.675
3950/530000 (epoch 14), train_loss = 4.480, time/batch = 0.038, All_Time = 145.513
4000/530000 (epoch 15), train_loss = 4.183, time/batch = 0.036, All_Time = 147.375
model saved to save/model.ckpt
4050/530000 (epoch 15), train_loss = 3.702, time/batch = 0.035, All_Time = 149.214
4100/530000 (epoch 15), train_loss = 3.489, time/batch = 0.037, All_Time = 151.057
4150/530000 (epoch 15), train_loss = 3.562, time/batch = 0.037, All_Time = 152.899
4200/530000 (epoch 15), train_loss = 3.269, time/batch = 0.035, All_Time = 154.754
4250/530000 (epoch 16), train_loss = 2.975, time/batch = 0.036, All_Time = 156.594
4300/530000 (epoch 16), train_loss = 3.043, time/batch = 0.039, All_Time = 158.455
4350/530000 (epoch 16), train_loss = 2.965, time/batch = 0.035, All_Time = 160.291
4400/530000 (epoch 16), train_loss = 2.899, time/batch = 0.038, All_Time = 162.134
4450/530000 (epoch 16), train_loss = 2.819, time/batch = 0.039, All_Time = 163.982
4500/530000 (epoch 16), train_loss = 2.664, time/batch = 0.036, All_Time = 165.828
4550/530000 (epoch 17), train_loss = 2.801, time/batch = 0.036, All_Time = 167.679
4600/530000 (epoch 17), train_loss = 2.368, time/batch = 0.037, All_Time = 169.557
4650/530000 (epoch 17), train_loss = 2.619, time/batch = 0.036, All_Time = 171.431
4700/530000 (epoch 17), train_loss = 2.656, time/batch = 0.036, All_Time = 173.304
4750/530000 (epoch 17), train_loss = 2.841, time/batch = 0.038, All_Time = 175.162
4800/530000 (epoch 18), train_loss = 2.551, time/batch = 0.037, All_Time = 177.045
4850/530000 (epoch 18), train_loss = 2.587, time/batch = 0.037, All_Time = 178.931
4900/530000 (epoch 18), train_loss = 2.493, time/batch = 0.036, All_Time = 180.783
4950/530000 (epoch 18), train_loss = 2.632, time/batch = 0.038, All_Time = 182.640
5000/530000 (epoch 18), train_loss = 2.242, time/batch = 0.036, All_Time = 184.514
model saved to save/model.ckpt
5050/530000 (epoch 19), train_loss = 2.558, time/batch = 0.037, All_Time = 186.395
5100/530000 (epoch 19), train_loss = 2.599, time/batch = 0.037, All_Time = 188.242
5150/530000 (epoch 19), train_loss = 2.219, time/batch = 0.038, All_Time = 190.105
5200/530000 (epoch 19), train_loss = 2.238, time/batch = 0.036, All_Time = 191.967
5250/530000 (epoch 19), train_loss = 2.430, time/batch = 0.037, All_Time = 193.845
5300/530000 (epoch 20), train_loss = 2.503, time/batch = 0.038, All_Time = 195.723
5350/530000 (epoch 20), train_loss = 2.249, time/batch = 0.036, All_Time = 197.581
5400/530000 (epoch 20), train_loss = 2.286, time/batch = 0.037, All_Time = 199.444
5450/530000 (epoch 20), train_loss = 2.350, time/batch = 0.036, All_Time = 201.314
5500/530000 (epoch 20), train_loss = 2.115, time/batch = 0.037, All_Time = 203.166
5550/530000 (epoch 20), train_loss = 2.211, time/batch = 0.039, All_Time = 205.078
5600/530000 (epoch 21), train_loss = 2.397, time/batch = 0.039, All_Time = 206.977
5650/530000 (epoch 21), train_loss = 2.419, time/batch = 0.036, All_Time = 208.833
5700/530000 (epoch 21), train_loss = 2.198, time/batch = 0.036, All_Time = 210.716
5750/530000 (epoch 21), train_loss = 2.248, time/batch = 0.038, All_Time = 212.583
5800/530000 (epoch 21), train_loss = 2.251, time/batch = 0.038, All_Time = 214.466
5850/530000 (epoch 22), train_loss = 2.131, time/batch = 0.037, All_Time = 216.325
5900/530000 (epoch 22), train_loss = 2.143, time/batch = 0.037, All_Time = 218.196
5950/530000 (epoch 22), train_loss = 2.045, time/batch = 0.038, All_Time = 220.053
6000/530000 (epoch 22), train_loss = 2.081, time/batch = 0.038, All_Time = 221.929
model saved to save/model.ckpt
6050/530000 (epoch 22), train_loss = 2.112, time/batch = 0.036, All_Time = 223.778
6100/530000 (epoch 23), train_loss = 2.084, time/batch = 0.040, All_Time = 225.649
6150/530000 (epoch 23), train_loss = 2.164, time/batch = 0.037, All_Time = 227.510
6200/530000 (epoch 23), train_loss = 1.869, time/batch = 0.039, All_Time = 229.399
6250/530000 (epoch 23), train_loss = 2.063, time/batch = 0.037, All_Time = 231.301
6300/530000 (epoch 23), train_loss = 2.013, time/batch = 0.038, All_Time = 233.161
6350/530000 (epoch 23), train_loss = 2.024, time/batch = 0.036, All_Time = 235.028
6400/530000 (epoch 24), train_loss = 2.066, time/batch = 0.038, All_Time = 236.893
6450/530000 (epoch 24), train_loss = 2.085, time/batch = 0.037, All_Time = 238.757
6500/530000 (epoch 24), train_loss = 2.027, time/batch = 0.038, All_Time = 240.638
6550/530000 (epoch 24), train_loss = 1.957, time/batch = 0.035, All_Time = 242.527
6600/530000 (epoch 24), train_loss = 2.016, time/batch = 0.037, All_Time = 244.395
6650/530000 (epoch 25), train_loss = 2.004, time/batch = 0.039, All_Time = 246.263
6700/530000 (epoch 25), train_loss = 2.011, time/batch = 0.036, All_Time = 248.135
6750/530000 (epoch 25), train_loss = 1.963, time/batch = 0.037, All_Time = 250.039
6800/530000 (epoch 25), train_loss = 2.025, time/batch = 0.039, All_Time = 251.939
6850/530000 (epoch 25), train_loss = 2.032, time/batch = 0.038, All_Time = 253.803
6900/530000 (epoch 26), train_loss = 1.890, time/batch = 0.037, All_Time = 255.681
6950/530000 (epoch 26), train_loss = 1.928, time/batch = 0.037, All_Time = 257.548
7000/530000 (epoch 26), train_loss = 1.941, time/batch = 0.038, All_Time = 259.421
model saved to save/model.ckpt
7050/530000 (epoch 26), train_loss = 1.988, time/batch = 0.040, All_Time = 261.300
7100/530000 (epoch 26), train_loss = 1.862, time/batch = 0.036, All_Time = 263.170
7150/530000 (epoch 26), train_loss = 1.750, time/batch = 0.038, All_Time = 265.075
7200/530000 (epoch 27), train_loss = 1.903, time/batch = 0.039, All_Time = 266.963
7250/530000 (epoch 27), train_loss = 1.716, time/batch = 0.038, All_Time = 268.851
7300/530000 (epoch 27), train_loss = 1.784, time/batch = 0.038, All_Time = 270.733
7350/530000 (epoch 27), train_loss = 1.847, time/batch = 0.037, All_Time = 272.600
7400/530000 (epoch 27), train_loss = 1.964, time/batch = 0.036, All_Time = 274.456
7450/530000 (epoch 28), train_loss = 1.829, time/batch = 0.037, All_Time = 276.359
7500/530000 (epoch 28), train_loss = 1.855, time/batch = 0.037, All_Time = 278.239
7550/530000 (epoch 28), train_loss = 1.850, time/batch = 0.037, All_Time = 280.130
7600/530000 (epoch 28), train_loss = 1.865, time/batch = 0.040, All_Time = 282.023
7650/530000 (epoch 28), train_loss = 1.655, time/batch = 0.038, All_Time = 283.897
7700/530000 (epoch 29), train_loss = 1.859, time/batch = 0.038, All_Time = 285.762
7750/530000 (epoch 29), train_loss = 1.914, time/batch = 0.036, All_Time = 287.644
7800/530000 (epoch 29), train_loss = 1.645, time/batch = 0.038, All_Time = 289.524
7850/530000 (epoch 29), train_loss = 1.678, time/batch = 0.037, All_Time = 291.393
7900/530000 (epoch 29), train_loss = 1.788, time/batch = 0.036, All_Time = 293.262
7950/530000 (epoch 30), train_loss = 1.722, time/batch = 0.038, All_Time = 295.146
8000/530000 (epoch 30), train_loss = 1.684, time/batch = 0.036, All_Time = 297.044
model saved to save/model.ckpt
8050/530000 (epoch 30), train_loss = 1.746, time/batch = 0.038, All_Time = 298.930
8100/530000 (epoch 30), train_loss = 1.761, time/batch = 0.037, All_Time = 300.809
8150/530000 (epoch 30), train_loss = 1.623, time/batch = 0.038, All_Time = 302.686
8200/530000 (epoch 30), train_loss = 1.677, time/batch = 0.037, All_Time = 304.565
8250/530000 (epoch 31), train_loss = 1.793, time/batch = 0.037, All_Time = 306.437
8300/530000 (epoch 31), train_loss = 1.792, time/batch = 0.038, All_Time = 308.312
8350/530000 (epoch 31), train_loss = 1.632, time/batch = 0.036, All_Time = 310.163
8400/530000 (epoch 31), train_loss = 1.664, time/batch = 0.037, All_Time = 312.057
8450/530000 (epoch 31), train_loss = 1.669, time/batch = 0.037, All_Time = 313.955
8500/530000 (epoch 32), train_loss = 1.633, time/batch = 0.037, All_Time = 315.837
8550/530000 (epoch 32), train_loss = 1.650, time/batch = 0.037, All_Time = 317.705
8600/530000 (epoch 32), train_loss = 1.518, time/batch = 0.038, All_Time = 319.579
8650/530000 (epoch 32), train_loss = 1.583, time/batch = 0.038, All_Time = 321.456
8700/530000 (epoch 32), train_loss = 1.624, time/batch = 0.038, All_Time = 323.324
8750/530000 (epoch 33), train_loss = 1.588, time/batch = 0.040, All_Time = 325.256
8800/530000 (epoch 33), train_loss = 1.623, time/batch = 0.037, All_Time = 327.149
8850/530000 (epoch 33), train_loss = 1.502, time/batch = 0.038, All_Time = 329.030
8900/530000 (epoch 33), train_loss = 1.585, time/batch = 0.037, All_Time = 330.903
8950/530000 (epoch 33), train_loss = 1.592, time/batch = 0.038, All_Time = 332.776
9000/530000 (epoch 33), train_loss = 1.575, time/batch = 0.039, All_Time = 334.663
model saved to save/model.ckpt
9050/530000 (epoch 34), train_loss = 1.580, time/batch = 0.038, All_Time = 336.546
9100/530000 (epoch 34), train_loss = 1.631, time/batch = 0.036, All_Time = 338.425
9150/530000 (epoch 34), train_loss = 1.493, time/batch = 0.040, All_Time = 340.293
9200/530000 (epoch 34), train_loss = 1.549, time/batch = 0.038, All_Time = 342.206
9250/530000 (epoch 34), train_loss = 1.523, time/batch = 0.038, All_Time = 344.090
9300/530000 (epoch 35), train_loss = 1.547, time/batch = 0.037, All_Time = 345.966
9350/530000 (epoch 35), train_loss = 1.608, time/batch = 0.037, All_Time = 347.849
9400/530000 (epoch 35), train_loss = 1.515, time/batch = 0.038, All_Time = 349.743
9450/530000 (epoch 35), train_loss = 1.525, time/batch = 0.038, All_Time = 351.609
9500/530000 (epoch 35), train_loss = 1.594, time/batch = 0.039, All_Time = 353.487
9550/530000 (epoch 36), train_loss = 1.472, time/batch = 0.038, All_Time = 355.371
9600/530000 (epoch 36), train_loss = 1.520, time/batch = 0.036, All_Time = 357.236
9650/530000 (epoch 36), train_loss = 1.528, time/batch = 0.035, All_Time = 359.099
9700/530000 (epoch 36), train_loss = 1.592, time/batch = 0.040, All_Time = 360.994
9750/530000 (epoch 36), train_loss = 1.469, time/batch = 0.037, All_Time = 362.879
9800/530000 (epoch 36), train_loss = 1.381, time/batch = 0.037, All_Time = 364.765
9850/530000 (epoch 37), train_loss = 1.439, time/batch = 0.035, All_Time = 366.634
9900/530000 (epoch 37), train_loss = 1.378, time/batch = 0.037, All_Time = 368.504
9950/530000 (epoch 37), train_loss = 1.370, time/batch = 0.039, All_Time = 370.372
10000/530000 (epoch 37), train_loss = 1.456, time/batch = 0.040, All_Time = 372.243
model saved to save/model.ckpt
10050/530000 (epoch 37), train_loss = 1.516, time/batch = 0.036, All_Time = 374.154
10100/530000 (epoch 38), train_loss = 1.447, time/batch = 0.036, All_Time = 376.016
10150/530000 (epoch 38), train_loss = 1.430, time/batch = 0.037, All_Time = 377.897
10200/530000 (epoch 38), train_loss = 1.485, time/batch = 0.037, All_Time = 379.764
10250/530000 (epoch 38), train_loss = 1.462, time/batch = 0.038, All_Time = 381.629
10300/530000 (epoch 38), train_loss = 1.328, time/batch = 0.037, All_Time = 383.500
10350/530000 (epoch 39), train_loss = 1.469, time/batch = 0.037, All_Time = 385.365
10400/530000 (epoch 39), train_loss = 1.533, time/batch = 0.037, All_Time = 387.256
10450/530000 (epoch 39), train_loss = 1.342, time/batch = 0.039, All_Time = 389.135
10500/530000 (epoch 39), train_loss = 1.347, time/batch = 0.038, All_Time = 391.021
10550/530000 (epoch 39), train_loss = 1.404, time/batch = 0.037, All_Time = 392.887
10600/530000 (epoch 40), train_loss = 1.302, time/batch = 0.039, All_Time = 394.781
10650/530000 (epoch 40), train_loss = 1.343, time/batch = 0.037, All_Time = 396.661
10700/530000 (epoch 40), train_loss = 1.438, time/batch = 0.038, All_Time = 398.552
10750/530000 (epoch 40), train_loss = 1.396, time/batch = 0.039, All_Time = 400.426
10800/530000 (epoch 40), train_loss = 1.301, time/batch = 0.039, All_Time = 402.280
10850/530000 (epoch 40), train_loss = 1.397, time/batch = 0.037, All_Time = 404.157
10900/530000 (epoch 41), train_loss = 1.474, time/batch = 0.037, All_Time = 406.020
10950/530000 (epoch 41), train_loss = 1.427, time/batch = 0.037, All_Time = 407.873
11000/530000 (epoch 41), train_loss = 1.291, time/batch = 0.037, All_Time = 409.731
model saved to save/model.ckpt
11050/530000 (epoch 41), train_loss = 1.338, time/batch = 0.039, All_Time = 411.594
11100/530000 (epoch 41), train_loss = 1.338, time/batch = 0.036, All_Time = 413.475
11150/530000 (epoch 42), train_loss = 1.349, time/batch = 0.039, All_Time = 415.352
11200/530000 (epoch 42), train_loss = 1.348, time/batch = 0.037, All_Time = 417.359
11250/530000 (epoch 42), train_loss = 1.214, time/batch = 0.040, All_Time = 419.292
11300/530000 (epoch 42), train_loss = 1.296, time/batch = 0.037, All_Time = 421.252
11350/530000 (epoch 42), train_loss = 1.290, time/batch = 0.037, All_Time = 423.158
11400/530000 (epoch 43), train_loss = 1.298, time/batch = 0.036, All_Time = 425.050
11450/530000 (epoch 43), train_loss = 1.325, time/batch = 0.040, All_Time = 426.932
11500/530000 (epoch 43), train_loss = 1.284, time/batch = 0.036, All_Time = 428.811
11550/530000 (epoch 43), train_loss = 1.314, time/batch = 0.039, All_Time = 430.687
11600/530000 (epoch 43), train_loss = 1.329, time/batch = 0.037, All_Time = 432.548
11650/530000 (epoch 43), train_loss = 1.314, time/batch = 0.039, All_Time = 434.419
11700/530000 (epoch 44), train_loss = 1.292, time/batch = 0.035, All_Time = 436.293
11750/530000 (epoch 44), train_loss = 1.342, time/batch = 0.040, All_Time = 438.172
11800/530000 (epoch 44), train_loss = 1.186, time/batch = 0.036, All_Time = 440.037
11850/530000 (epoch 44), train_loss = 1.296, time/batch = 0.039, All_Time = 441.946
11900/530000 (epoch 44), train_loss = 1.239, time/batch = 0.038, All_Time = 443.861
11950/530000 (epoch 45), train_loss = 1.304, time/batch = 0.036, All_Time = 445.745
12000/530000 (epoch 45), train_loss = 1.347, time/batch = 0.038, All_Time = 447.619
model saved to save/model.ckpt
12050/530000 (epoch 45), train_loss = 1.235, time/batch = 0.039, All_Time = 449.498
12100/530000 (epoch 45), train_loss = 1.224, time/batch = 0.037, All_Time = 451.361
12150/530000 (epoch 45), train_loss = 1.341, time/batch = 0.036, All_Time = 453.246
12200/530000 (epoch 46), train_loss = 1.249, time/batch = 0.037, All_Time = 455.116
12250/530000 (epoch 46), train_loss = 1.289, time/batch = 0.037, All_Time = 456.978
12300/530000 (epoch 46), train_loss = 1.292, time/batch = 0.038, All_Time = 458.849
12350/530000 (epoch 46), train_loss = 1.346, time/batch = 0.036, All_Time = 460.716
12400/530000 (epoch 46), train_loss = 1.243, time/batch = 0.037, All_Time = 462.598
12450/530000 (epoch 46), train_loss = 1.180, time/batch = 0.039, All_Time = 464.513
12500/530000 (epoch 47), train_loss = 1.196, time/batch = 0.038, All_Time = 466.401
12550/530000 (epoch 47), train_loss = 1.163, time/batch = 0.036, All_Time = 468.280
12600/530000 (epoch 47), train_loss = 1.155, time/batch = 0.037, All_Time = 470.154
12650/530000 (epoch 47), train_loss = 1.221, time/batch = 0.036, All_Time = 472.026
12700/530000 (epoch 47), train_loss = 1.278, time/batch = 0.039, All_Time = 473.894
12750/530000 (epoch 48), train_loss = 1.252, time/batch = 0.037, All_Time = 475.775
12800/530000 (epoch 48), train_loss = 1.213, time/batch = 0.037, All_Time = 477.645
12850/530000 (epoch 48), train_loss = 1.282, time/batch = 0.037, All_Time = 479.545
12900/530000 (epoch 48), train_loss = 1.231, time/batch = 0.039, All_Time = 481.436
12950/530000 (epoch 48), train_loss = 1.138, time/batch = 0.037, All_Time = 483.336
13000/530000 (epoch 49), train_loss = 1.259, time/batch = 0.037, All_Time = 485.229
model saved to save/model.ckpt
13050/530000 (epoch 49), train_loss = 1.330, time/batch = 0.038, All_Time = 487.099
13100/530000 (epoch 49), train_loss = 1.168, time/batch = 0.038, All_Time = 488.965
13150/530000 (epoch 49), train_loss = 1.169, time/batch = 0.038, All_Time = 490.844
13200/530000 (epoch 49), train_loss = 1.188, time/batch = 0.037, All_Time = 492.709
13250/530000 (epoch 50), train_loss = 1.052, time/batch = 0.039, All_Time = 494.590
13300/530000 (epoch 50), train_loss = 1.158, time/batch = 0.037, All_Time = 496.468
13350/530000 (epoch 50), train_loss = 1.246, time/batch = 0.037, All_Time = 498.356
13400/530000 (epoch 50), train_loss = 1.198, time/batch = 0.038, All_Time = 500.247
13450/530000 (epoch 50), train_loss = 1.141, time/batch = 0.037, All_Time = 502.123
13500/530000 (epoch 50), train_loss = 1.217, time/batch = 0.038, All_Time = 503.987
13550/530000 (epoch 51), train_loss = 1.277, time/batch = 0.037, All_Time = 505.873
13600/530000 (epoch 51), train_loss = 1.215, time/batch = 0.038, All_Time = 507.749
13650/530000 (epoch 51), train_loss = 1.119, time/batch = 0.037, All_Time = 509.636
13700/530000 (epoch 51), train_loss = 1.162, time/batch = 0.039, All_Time = 511.506
13750/530000 (epoch 51), train_loss = 1.153, time/batch = 0.038, All_Time = 513.380
13800/530000 (epoch 52), train_loss = 1.180, time/batch = 0.040, All_Time = 515.273
13850/530000 (epoch 52), train_loss = 1.178, time/batch = 0.039, All_Time = 517.148
13900/530000 (epoch 52), train_loss = 1.049, time/batch = 0.040, All_Time = 519.020
13950/530000 (epoch 52), train_loss = 1.135, time/batch = 0.037, All_Time = 520.905
14000/530000 (epoch 52), train_loss = 1.106, time/batch = 0.040, All_Time = 522.774
model saved to save/model.ckpt
14050/530000 (epoch 53), train_loss = 1.130, time/batch = 0.038, All_Time = 524.657
14100/530000 (epoch 53), train_loss = 1.184, time/batch = 0.037, All_Time = 526.535
14150/530000 (epoch 53), train_loss = 1.142, time/batch = 0.036, All_Time = 528.416
14200/530000 (epoch 53), train_loss = 1.160, time/batch = 0.035, All_Time = 530.285
14250/530000 (epoch 53), train_loss = 1.176, time/batch = 0.039, All_Time = 532.176
14300/530000 (epoch 53), train_loss = 1.145, time/batch = 0.040, All_Time = 534.074
14350/530000 (epoch 54), train_loss = 1.149, time/batch = 0.038, All_Time = 535.945
14400/530000 (epoch 54), train_loss = 1.171, time/batch = 0.040, All_Time = 537.820
14450/530000 (epoch 54), train_loss = 1.027, time/batch = 0.037, All_Time = 539.706
14500/530000 (epoch 54), train_loss = 1.157, time/batch = 0.039, All_Time = 541.606
14550/530000 (epoch 54), train_loss = 1.094, time/batch = 0.037, All_Time = 543.488
14600/530000 (epoch 55), train_loss = 1.162, time/batch = 0.038, All_Time = 545.368
14650/530000 (epoch 55), train_loss = 1.194, time/batch = 0.039, All_Time = 547.237
14700/530000 (epoch 55), train_loss = 1.074, time/batch = 0.038, All_Time = 549.117
14750/530000 (epoch 55), train_loss = 1.073, time/batch = 0.037, All_Time = 550.996
14800/530000 (epoch 55), train_loss = 1.186, time/batch = 0.038, All_Time = 552.889
14850/530000 (epoch 56), train_loss = 1.108, time/batch = 0.038, All_Time = 554.774
14900/530000 (epoch 56), train_loss = 1.147, time/batch = 0.038, All_Time = 556.638
14950/530000 (epoch 56), train_loss = 1.147, time/batch = 0.039, All_Time = 558.525
15000/530000 (epoch 56), train_loss = 1.193, time/batch = 0.038, All_Time = 560.393
model saved to save/model.ckpt
15050/530000 (epoch 56), train_loss = 1.120, time/batch = 0.039, All_Time = 562.272
15100/530000 (epoch 56), train_loss = 1.059, time/batch = 0.037, All_Time = 564.152
15150/530000 (epoch 57), train_loss = 1.045, time/batch = 0.037, All_Time = 566.027
15200/530000 (epoch 57), train_loss = 1.038, time/batch = 0.035, All_Time = 567.909
15250/530000 (epoch 57), train_loss = 1.046, time/batch = 0.038, All_Time = 569.775
15300/530000 (epoch 57), train_loss = 1.127, time/batch = 0.038, All_Time = 571.643
15350/530000 (epoch 57), train_loss = 1.132, time/batch = 0.039, All_Time = 573.519
15400/530000 (epoch 58), train_loss = 1.129, time/batch = 0.038, All_Time = 575.400
15450/530000 (epoch 58), train_loss = 1.105, time/batch = 0.039, All_Time = 577.275
15500/530000 (epoch 58), train_loss = 1.170, time/batch = 0.038, All_Time = 579.148
15550/530000 (epoch 58), train_loss = 1.105, time/batch = 0.038, All_Time = 581.028
15600/530000 (epoch 58), train_loss = 1.038, time/batch = 0.038, All_Time = 582.909
15650/530000 (epoch 59), train_loss = 1.142, time/batch = 0.037, All_Time = 584.805
15700/530000 (epoch 59), train_loss = 1.205, time/batch = 0.038, All_Time = 586.670
15750/530000 (epoch 59), train_loss = 1.066, time/batch = 0.038, All_Time = 588.574
15800/530000 (epoch 59), train_loss = 1.057, time/batch = 0.040, All_Time = 590.445
15850/530000 (epoch 59), train_loss = 1.077, time/batch = 0.036, All_Time = 592.328
15900/530000 (epoch 60), train_loss = 0.899, time/batch = 0.040, All_Time = 594.217
15950/530000 (epoch 60), train_loss = 1.050, time/batch = 0.038, All_Time = 596.108
