0/39750 (epoch 0), train_loss = 9.860, time/batch = 0.374, All_Time = 0.374
4050/39750 (epoch 15), train_loss = 5.765, time/batch = 0.080, All_Time = 319.420
4100/39750 (epoch 15), train_loss = 5.869, time/batch = 0.079, All_Time = 323.388
4150/39750 (epoch 15), train_loss = 5.984, time/batch = 0.078, All_Time = 327.320
4200/39750 (epoch 15), train_loss = 5.783, time/batch = 0.080, All_Time = 331.318
4250/39750 (epoch 16), train_loss = 5.748, time/batch = 0.083, All_Time = 335.288
4300/39750 (epoch 16), train_loss = 5.815, time/batch = 0.083, All_Time = 339.250
4350/39750 (epoch 16), train_loss = 5.838, time/batch = 0.083, All_Time = 343.278
4400/39750 (epoch 16), train_loss = 5.777, time/batch = 0.077, All_Time = 347.202
4450/39750 (epoch 16), train_loss = 5.819, time/batch = 0.080, All_Time = 351.218
4500/39750 (epoch 16), train_loss = 5.720, time/batch = 0.082, All_Time = 355.173
4550/39750 (epoch 17), train_loss = 5.955, time/batch = 0.081, All_Time = 359.128
4600/39750 (epoch 17), train_loss = 5.440, time/batch = 0.080, All_Time = 363.089
4650/39750 (epoch 17), train_loss = 5.842, time/batch = 0.081, All_Time = 367.076
4700/39750 (epoch 17), train_loss = 5.859, time/batch = 0.077, All_Time = 371.019
4750/39750 (epoch 17), train_loss = 5.915, time/batch = 0.083, All_Time = 374.973
4800/39750 (epoch 18), train_loss = 5.813, time/batch = 0.076, All_Time = 378.950
4850/39750 (epoch 18), train_loss = 5.746, time/batch = 0.084, All_Time = 382.904
4900/39750 (epoch 18), train_loss = 5.735, time/batch = 0.075, All_Time = 386.874
4950/39750 (epoch 18), train_loss = 5.960, time/batch = 0.083, All_Time = 390.850
5000/39750 (epoch 18), train_loss = 5.637, time/batch = 0.083, All_Time = 394.833
model saved to lstm_2x_400/model.ckpt
5050/39750 (epoch 19), train_loss = 5.993, time/batch = 0.078, All_Time = 398.773
5100/39750 (epoch 19), train_loss = 5.889, time/batch = 0.077, All_Time = 402.732
5150/39750 (epoch 19), train_loss = 5.695, time/batch = 0.081, All_Time = 406.656
5200/39750 (epoch 19), train_loss = 5.671, time/batch = 0.081, All_Time = 410.590
5250/39750 (epoch 19), train_loss = 5.858, time/batch = 0.082, All_Time = 414.607
5300/39750 (epoch 20), train_loss = 5.826, time/batch = 0.081, All_Time = 418.549
5350/39750 (epoch 20), train_loss = 5.618, time/batch = 0.078, All_Time = 422.508
5400/39750 (epoch 20), train_loss = 5.703, time/batch = 0.076, All_Time = 426.429
5450/39750 (epoch 20), train_loss = 5.752, time/batch = 0.078, All_Time = 430.387
5500/39750 (epoch 20), train_loss = 5.702, time/batch = 0.081, All_Time = 434.369
5550/39750 (epoch 20), train_loss = 5.753, time/batch = 0.078, All_Time = 438.325
5600/39750 (epoch 21), train_loss = 5.892, time/batch = 0.077, All_Time = 442.260
5650/39750 (epoch 21), train_loss = 5.855, time/batch = 0.081, All_Time = 446.256
5700/39750 (epoch 21), train_loss = 5.763, time/batch = 0.083, All_Time = 450.228
5750/39750 (epoch 21), train_loss = 5.804, time/batch = 0.079, All_Time = 454.197
5800/39750 (epoch 21), train_loss = 5.752, time/batch = 0.081, All_Time = 458.179
5850/39750 (epoch 22), train_loss = 5.673, time/batch = 0.082, All_Time = 462.144
5900/39750 (epoch 22), train_loss = 5.765, time/batch = 0.079, All_Time = 466.108
5950/39750 (epoch 22), train_loss = 5.676, time/batch = 0.083, All_Time = 470.080
6000/39750 (epoch 22), train_loss = 5.769, time/batch = 0.079, All_Time = 474.037
model saved to lstm_2x_400/model.ckpt
6050/39750 (epoch 22), train_loss = 5.703, time/batch = 0.075, All_Time = 477.987
6100/39750 (epoch 23), train_loss = 5.746, time/batch = 0.085, All_Time = 481.953
6150/39750 (epoch 23), train_loss = 5.859, time/batch = 0.077, All_Time = 485.936
6200/39750 (epoch 23), train_loss = 5.517, time/batch = 0.077, All_Time = 489.862
6250/39750 (epoch 23), train_loss = 5.787, time/batch = 0.084, All_Time = 493.819
6300/39750 (epoch 23), train_loss = 5.752, time/batch = 0.077, All_Time = 497.814
6350/39750 (epoch 23), train_loss = 5.684, time/batch = 0.076, All_Time = 501.775
6400/39750 (epoch 24), train_loss = 5.682, time/batch = 0.082, All_Time = 505.760
6450/39750 (epoch 24), train_loss = 5.888, time/batch = 0.083, All_Time = 509.757
6500/39750 (epoch 24), train_loss = 5.836, time/batch = 0.077, All_Time = 513.745
6550/39750 (epoch 24), train_loss = 5.737, time/batch = 0.076, All_Time = 517.719
6600/39750 (epoch 24), train_loss = 5.826, time/batch = 0.083, All_Time = 521.687
6650/39750 (epoch 25), train_loss = 5.878, time/batch = 0.079, All_Time = 525.665
6700/39750 (epoch 25), train_loss = 5.716, time/batch = 0.078, All_Time = 529.653
6750/39750 (epoch 25), train_loss = 5.805, time/batch = 0.080, All_Time = 533.678
6800/39750 (epoch 25), train_loss = 5.921, time/batch = 0.081, All_Time = 537.645
6850/39750 (epoch 25), train_loss = 5.731, time/batch = 0.077, All_Time = 541.606
6900/39750 (epoch 26), train_loss = 5.654, time/batch = 0.084, All_Time = 545.566
6950/39750 (epoch 26), train_loss = 5.752, time/batch = 0.077, All_Time = 549.565
7000/39750 (epoch 26), train_loss = 5.757, time/batch = 0.081, All_Time = 553.540
model saved to lstm_2x_400/model.ckpt
7050/39750 (epoch 26), train_loss = 5.705, time/batch = 0.082, All_Time = 557.534
7100/39750 (epoch 26), train_loss = 5.755, time/batch = 0.078, All_Time = 561.494
7150/39750 (epoch 26), train_loss = 5.650, time/batch = 0.083, All_Time = 565.485
7200/39750 (epoch 27), train_loss = 5.882, time/batch = 0.078, All_Time = 569.450
7250/39750 (epoch 27), train_loss = 5.390, time/batch = 0.081, All_Time = 573.400
7300/39750 (epoch 27), train_loss = 5.765, time/batch = 0.078, All_Time = 577.414
7350/39750 (epoch 27), train_loss = 5.786, time/batch = 0.079, All_Time = 581.376
7400/39750 (epoch 27), train_loss = 5.839, time/batch = 0.081, All_Time = 585.338
7450/39750 (epoch 28), train_loss = 5.732, time/batch = 0.081, All_Time = 589.360
7500/39750 (epoch 28), train_loss = 5.662, time/batch = 0.078, All_Time = 593.362
7550/39750 (epoch 28), train_loss = 5.667, time/batch = 0.081, All_Time = 597.318
7600/39750 (epoch 28), train_loss = 5.879, time/batch = 0.075, All_Time = 601.266
7650/39750 (epoch 28), train_loss = 5.568, time/batch = 0.078, All_Time = 605.265
7700/39750 (epoch 29), train_loss = 5.876, time/batch = 0.082, All_Time = 609.256
7750/39750 (epoch 29), train_loss = 5.799, time/batch = 0.078, All_Time = 613.238
7800/39750 (epoch 29), train_loss = 5.626, time/batch = 0.077, All_Time = 617.199
7850/39750 (epoch 29), train_loss = 5.608, time/batch = 0.077, All_Time = 621.189
7900/39750 (epoch 29), train_loss = 5.747, time/batch = 0.077, All_Time = 625.230
7950/39750 (epoch 30), train_loss = 5.659, time/batch = 0.082, All_Time = 629.189
8000/39750 (epoch 30), train_loss = 5.463, time/batch = 0.077, All_Time = 633.159
model saved to lstm_2x_400/model.ckpt
8050/39750 (epoch 30), train_loss = 5.595, time/batch = 0.079, All_Time = 637.151
8100/39750 (epoch 30), train_loss = 5.629, time/batch = 0.079, All_Time = 641.119
8150/39750 (epoch 30), train_loss = 5.571, time/batch = 0.080, All_Time = 645.071
8200/39750 (epoch 30), train_loss = 5.635, time/batch = 0.083, All_Time = 649.079
8250/39750 (epoch 31), train_loss = 5.716, time/batch = 0.083, All_Time = 653.064
8300/39750 (epoch 31), train_loss = 5.688, time/batch = 0.081, All_Time = 657.038
8350/39750 (epoch 31), train_loss = 5.637, time/batch = 0.082, All_Time = 661.068
8400/39750 (epoch 31), train_loss = 5.679, time/batch = 0.082, All_Time = 665.073
8450/39750 (epoch 31), train_loss = 5.605, time/batch = 0.079, All_Time = 669.059
8500/39750 (epoch 32), train_loss = 5.528, time/batch = 0.075, All_Time = 672.998
8550/39750 (epoch 32), train_loss = 5.591, time/batch = 0.082, All_Time = 677.028
8600/39750 (epoch 32), train_loss = 5.195, time/batch = 0.080, All_Time = 681.029
8650/39750 (epoch 32), train_loss = 5.040, time/batch = 0.080, All_Time = 684.985
8700/39750 (epoch 32), train_loss = 4.638, time/batch = 0.082, All_Time = 688.954
8750/39750 (epoch 33), train_loss = 4.550, time/batch = 0.076, All_Time = 692.960
8800/39750 (epoch 33), train_loss = 4.332, time/batch = 0.082, All_Time = 696.920
8850/39750 (epoch 33), train_loss = 3.733, time/batch = 0.081, All_Time = 700.899
8900/39750 (epoch 33), train_loss = 3.954, time/batch = 0.082, All_Time = 704.871
8950/39750 (epoch 33), train_loss = 3.754, time/batch = 0.080, All_Time = 708.854
9000/39750 (epoch 33), train_loss = 3.538, time/batch = 0.076, All_Time = 712.810
model saved to lstm_2x_400/model.ckpt
9050/39750 (epoch 34), train_loss = 3.486, time/batch = 0.076, All_Time = 716.778
9100/39750 (epoch 34), train_loss = 3.645, time/batch = 0.076, All_Time = 720.737
9150/39750 (epoch 34), train_loss = 3.445, time/batch = 0.078, All_Time = 724.699
9200/39750 (epoch 34), train_loss = 3.337, time/batch = 0.084, All_Time = 728.729
9250/39750 (epoch 34), train_loss = 3.308, time/batch = 0.075, All_Time = 732.718
9300/39750 (epoch 35), train_loss = 3.351, time/batch = 0.081, All_Time = 736.688
9350/39750 (epoch 35), train_loss = 3.170, time/batch = 0.081, All_Time = 740.677
9400/39750 (epoch 35), train_loss = 3.136, time/batch = 0.082, All_Time = 744.636
9450/39750 (epoch 35), train_loss = 3.282, time/batch = 0.077, All_Time = 748.590
9500/39750 (epoch 35), train_loss = 3.095, time/batch = 0.079, All_Time = 752.555
9550/39750 (epoch 36), train_loss = 2.894, time/batch = 0.075, All_Time = 756.559
9600/39750 (epoch 36), train_loss = 2.983, time/batch = 0.080, All_Time = 760.545
9650/39750 (epoch 36), train_loss = 3.060, time/batch = 0.077, All_Time = 764.538
9700/39750 (epoch 36), train_loss = 3.025, time/batch = 0.077, All_Time = 768.537
9750/39750 (epoch 36), train_loss = 2.904, time/batch = 0.080, All_Time = 772.501
9800/39750 (epoch 36), train_loss = 2.815, time/batch = 0.084, All_Time = 776.505
9850/39750 (epoch 37), train_loss = 3.005, time/batch = 0.079, All_Time = 780.490
9900/39750 (epoch 37), train_loss = 2.499, time/batch = 0.083, All_Time = 784.476
9950/39750 (epoch 37), train_loss = 2.808, time/batch = 0.083, All_Time = 788.476
10000/39750 (epoch 37), train_loss = 2.889, time/batch = 0.078, All_Time = 792.454
model saved to lstm_2x_400/model.ckpt
10050/39750 (epoch 37), train_loss = 3.020, time/batch = 0.080, All_Time = 796.427
10100/39750 (epoch 38), train_loss = 2.878, time/batch = 0.078, All_Time = 800.406
10150/39750 (epoch 38), train_loss = 2.793, time/batch = 0.078, All_Time = 804.417
10200/39750 (epoch 38), train_loss = 2.807, time/batch = 0.083, All_Time = 808.398
10250/39750 (epoch 38), train_loss = 2.955, time/batch = 0.080, All_Time = 812.398
10300/39750 (epoch 38), train_loss = 2.541, time/batch = 0.081, All_Time = 816.357
10350/39750 (epoch 39), train_loss = 2.902, time/batch = 0.081, All_Time = 820.329
10400/39750 (epoch 39), train_loss = 2.888, time/batch = 0.078, All_Time = 824.325
10450/39750 (epoch 39), train_loss = 2.590, time/batch = 0.081, All_Time = 828.308
10500/39750 (epoch 39), train_loss = 2.539, time/batch = 0.082, All_Time = 832.258
10550/39750 (epoch 39), train_loss = 2.718, time/batch = 0.080, All_Time = 836.225
10600/39750 (epoch 40), train_loss = 2.927, time/batch = 0.082, All_Time = 840.174
10650/39750 (epoch 40), train_loss = 2.460, time/batch = 0.079, All_Time = 844.197
10700/39750 (epoch 40), train_loss = 2.607, time/batch = 0.077, All_Time = 848.181
10750/39750 (epoch 40), train_loss = 2.717, time/batch = 0.078, All_Time = 852.156
10800/39750 (epoch 40), train_loss = 2.494, time/batch = 0.076, All_Time = 856.143
10850/39750 (epoch 40), train_loss = 2.540, time/batch = 0.076, All_Time = 860.137
10900/39750 (epoch 41), train_loss = 2.774, time/batch = 0.082, All_Time = 864.170
10950/39750 (epoch 41), train_loss = 2.728, time/batch = 0.076, All_Time = 868.178
11000/39750 (epoch 41), train_loss = 2.556, time/batch = 0.081, All_Time = 872.162
model saved to lstm_2x_400/model.ckpt
11050/39750 (epoch 41), train_loss = 2.655, time/batch = 0.083, All_Time = 876.154
11100/39750 (epoch 41), train_loss = 2.586, time/batch = 0.076, All_Time = 880.123
11150/39750 (epoch 42), train_loss = 2.558, time/batch = 0.081, All_Time = 884.115
11200/39750 (epoch 42), train_loss = 2.681, time/batch = 0.078, All_Time = 888.089
11250/39750 (epoch 42), train_loss = 2.394, time/batch = 0.078, All_Time = 892.045
11300/39750 (epoch 42), train_loss = 2.550, time/batch = 0.078, All_Time = 896.025
11350/39750 (epoch 42), train_loss = 2.522, time/batch = 0.078, All_Time = 900.026
11400/39750 (epoch 43), train_loss = 2.513, time/batch = 0.083, All_Time = 904.066
11450/39750 (epoch 43), train_loss = 2.586, time/batch = 0.084, All_Time = 908.032
11500/39750 (epoch 43), train_loss = 2.193, time/batch = 0.079, All_Time = 912.047
11550/39750 (epoch 43), train_loss = 2.493, time/batch = 0.083, All_Time = 916.050
11600/39750 (epoch 43), train_loss = 2.536, time/batch = 0.082, All_Time = 920.027
11650/39750 (epoch 43), train_loss = 2.385, time/batch = 0.084, All_Time = 924.066
11700/39750 (epoch 44), train_loss = 2.511, time/batch = 0.077, All_Time = 928.049
11750/39750 (epoch 44), train_loss = 2.555, time/batch = 0.083, All_Time = 932.009
11800/39750 (epoch 44), train_loss = 2.528, time/batch = 0.085, All_Time = 936.011
11850/39750 (epoch 44), train_loss = 2.434, time/batch = 0.076, All_Time = 939.978
11900/39750 (epoch 44), train_loss = 2.426, time/batch = 0.077, All_Time = 943.943
11950/39750 (epoch 45), train_loss = 2.541, time/batch = 0.079, All_Time = 947.943
12000/39750 (epoch 45), train_loss = 2.455, time/batch = 0.078, All_Time = 951.907
model saved to lstm_2x_400/model.ckpt
12050/39750 (epoch 45), train_loss = 2.464, time/batch = 0.082, All_Time = 955.913
12100/39750 (epoch 45), train_loss = 2.481, time/batch = 0.084, All_Time = 959.927
12150/39750 (epoch 45), train_loss = 2.489, time/batch = 0.077, All_Time = 963.888
12200/39750 (epoch 46), train_loss = 2.337, time/batch = 0.078, All_Time = 967.883
12250/39750 (epoch 46), train_loss = 2.380, time/batch = 0.080, All_Time = 971.854
12300/39750 (epoch 46), train_loss = 2.437, time/batch = 0.080, All_Time = 975.861
12350/39750 (epoch 46), train_loss = 2.480, time/batch = 0.075, All_Time = 979.854
12400/39750 (epoch 46), train_loss = 2.319, time/batch = 0.080, All_Time = 983.835
12450/39750 (epoch 46), train_loss = 2.291, time/batch = 0.079, All_Time = 987.815
12500/39750 (epoch 47), train_loss = 2.491, time/batch = 0.078, All_Time = 991.777
12550/39750 (epoch 47), train_loss = 2.084, time/batch = 0.079, All_Time = 995.747
12600/39750 (epoch 47), train_loss = 2.266, time/batch = 0.083, All_Time = 999.752
12650/39750 (epoch 47), train_loss = 2.361, time/batch = 0.083, All_Time = 1003.727
12700/39750 (epoch 47), train_loss = 2.462, time/batch = 0.080, All_Time = 1007.698
12750/39750 (epoch 48), train_loss = 2.422, time/batch = 0.081, All_Time = 1011.737
12800/39750 (epoch 48), train_loss = 2.338, time/batch = 0.081, All_Time = 1015.725
12850/39750 (epoch 48), train_loss = 2.355, time/batch = 0.080, All_Time = 1019.689
12900/39750 (epoch 48), train_loss = 2.436, time/batch = 0.079, All_Time = 1023.696
12950/39750 (epoch 48), train_loss = 2.148, time/batch = 0.082, All_Time = 1027.747
13000/39750 (epoch 49), train_loss = 2.450, time/batch = 0.079, All_Time = 1031.766
model saved to lstm_2x_400/model.ckpt
13050/39750 (epoch 49), train_loss = 2.457, time/batch = 0.083, All_Time = 1035.751
13100/39750 (epoch 49), train_loss = 2.142, time/batch = 0.079, All_Time = 1039.723
13150/39750 (epoch 49), train_loss = 2.186, time/batch = 0.082, All_Time = 1043.685
13200/39750 (epoch 49), train_loss = 2.299, time/batch = 0.077, All_Time = 1047.647
13250/39750 (epoch 50), train_loss = 2.350, time/batch = 0.084, All_Time = 1051.647
13300/39750 (epoch 50), train_loss = 2.121, time/batch = 0.077, All_Time = 1055.685
13350/39750 (epoch 50), train_loss = 2.270, time/batch = 0.085, All_Time = 1059.723
13400/39750 (epoch 50), train_loss = 2.352, time/batch = 0.081, All_Time = 1063.704
13450/39750 (epoch 50), train_loss = 2.131, time/batch = 0.080, All_Time = 1067.698
13500/39750 (epoch 50), train_loss = 2.166, time/batch = 0.085, All_Time = 1071.708
13550/39750 (epoch 51), train_loss = 2.395, time/batch = 0.078, All_Time = 1075.715
13600/39750 (epoch 51), train_loss = 2.325, time/batch = 0.079, All_Time = 1079.704
13650/39750 (epoch 51), train_loss = 2.171, time/batch = 0.078, All_Time = 1083.664
13700/39750 (epoch 51), train_loss = 2.243, time/batch = 0.081, All_Time = 1087.710
13750/39750 (epoch 51), train_loss = 2.247, time/batch = 0.082, All_Time = 1091.692
13800/39750 (epoch 52), train_loss = 2.214, time/batch = 0.079, All_Time = 1095.685
13850/39750 (epoch 52), train_loss = 2.318, time/batch = 0.078, All_Time = 1099.651
13900/39750 (epoch 52), train_loss = 2.051, time/batch = 0.078, All_Time = 1103.623
13950/39750 (epoch 52), train_loss = 2.182, time/batch = 0.078, All_Time = 1107.575
14000/39750 (epoch 52), train_loss = 2.201, time/batch = 0.076, All_Time = 1111.536
model saved to lstm_2x_400/model.ckpt
14050/39750 (epoch 53), train_loss = 2.157, time/batch = 0.080, All_Time = 1115.566
14100/39750 (epoch 53), train_loss = 2.240, time/batch = 0.078, All_Time = 1119.566
14150/39750 (epoch 53), train_loss = 1.894, time/batch = 0.080, All_Time = 1123.569
14200/39750 (epoch 53), train_loss = 2.141, time/batch = 0.079, All_Time = 1127.620
14250/39750 (epoch 53), train_loss = 2.198, time/batch = 0.081, All_Time = 1131.644
14300/39750 (epoch 53), train_loss = 2.081, time/batch = 0.078, All_Time = 1135.599
14350/39750 (epoch 54), train_loss = 2.167, time/batch = 0.081, All_Time = 1139.595
14400/39750 (epoch 54), train_loss = 2.224, time/batch = 0.078, All_Time = 1143.565
14450/39750 (epoch 54), train_loss = 2.192, time/batch = 0.083, All_Time = 1147.559
14500/39750 (epoch 54), train_loss = 2.147, time/batch = 0.081, All_Time = 1151.570
14550/39750 (epoch 54), train_loss = 2.105, time/batch = 0.078, All_Time = 1155.628
14600/39750 (epoch 55), train_loss = 2.194, time/batch = 0.078, All_Time = 1159.619
14650/39750 (epoch 55), train_loss = 2.128, time/batch = 0.081, All_Time = 1163.629
14700/39750 (epoch 55), train_loss = 2.168, time/batch = 0.082, All_Time = 1167.610
14750/39750 (epoch 55), train_loss = 2.132, time/batch = 0.079, All_Time = 1171.574
14800/39750 (epoch 55), train_loss = 2.192, time/batch = 0.083, All_Time = 1175.606
14850/39750 (epoch 56), train_loss = 2.072, time/batch = 0.077, All_Time = 1179.613
14900/39750 (epoch 56), train_loss = 2.076, time/batch = 0.082, All_Time = 1183.587
14950/39750 (epoch 56), train_loss = 2.167, time/batch = 0.081, All_Time = 1187.639
15000/39750 (epoch 56), train_loss = 2.189, time/batch = 0.080, All_Time = 1191.625
model saved to lstm_2x_400/model.ckpt
15050/39750 (epoch 56), train_loss = 2.042, time/batch = 0.081, All_Time = 1195.647
15100/39750 (epoch 56), train_loss = 2.034, time/batch = 0.080, All_Time = 1199.617
15150/39750 (epoch 57), train_loss = 2.126, time/batch = 0.080, All_Time = 1203.663
15200/39750 (epoch 57), train_loss = 1.832, time/batch = 0.082, All_Time = 1207.645
15250/39750 (epoch 57), train_loss = 1.993, time/batch = 0.082, All_Time = 1211.614
15300/39750 (epoch 57), train_loss = 2.080, time/batch = 0.080, All_Time = 1215.676
15350/39750 (epoch 57), train_loss = 2.153, time/batch = 0.078, All_Time = 1219.681
15400/39750 (epoch 58), train_loss = 2.151, time/batch = 0.082, All_Time = 1223.677
15450/39750 (epoch 58), train_loss = 2.031, time/batch = 0.083, All_Time = 1227.696
15500/39750 (epoch 58), train_loss = 2.102, time/batch = 0.083, All_Time = 1231.678
15550/39750 (epoch 58), train_loss = 2.145, time/batch = 0.078, All_Time = 1235.648
15600/39750 (epoch 58), train_loss = 1.890, time/batch = 0.078, All_Time = 1239.678
15650/39750 (epoch 59), train_loss = 2.112, time/batch = 0.080, All_Time = 1243.683
15700/39750 (epoch 59), train_loss = 2.136, time/batch = 0.079, All_Time = 1247.695
15750/39750 (epoch 59), train_loss = 1.897, time/batch = 0.079, All_Time = 1251.711
