0/532000 (epoch 0), train_loss = 9.867, time/batch = 0.252, All_Time = 0.252
1450/532000 (epoch 5), train_loss = 5.601, time/batch = 0.039, All_Time = 53.782
1500/532000 (epoch 5), train_loss = 5.799, time/batch = 0.037, All_Time = 55.630
1550/532000 (epoch 5), train_loss = 5.733, time/batch = 0.040, All_Time = 57.507
1600/532000 (epoch 6), train_loss = 5.660, time/batch = 0.036, All_Time = 59.387
1650/532000 (epoch 6), train_loss = 5.723, time/batch = 0.038, All_Time = 61.267
1700/532000 (epoch 6), train_loss = 5.850, time/batch = 0.037, All_Time = 63.136
1750/532000 (epoch 6), train_loss = 5.806, time/batch = 0.039, All_Time = 65.004
1800/532000 (epoch 6), train_loss = 5.901, time/batch = 0.038, All_Time = 66.883
1850/532000 (epoch 6), train_loss = 5.678, time/batch = 0.036, All_Time = 68.755
1900/532000 (epoch 7), train_loss = 5.896, time/batch = 0.037, All_Time = 70.630
1950/532000 (epoch 7), train_loss = 5.717, time/batch = 0.038, All_Time = 72.493
2000/532000 (epoch 7), train_loss = 5.785, time/batch = 0.039, All_Time = 74.341
model saved to save/model.ckpt
2050/532000 (epoch 7), train_loss = 5.686, time/batch = 0.037, All_Time = 76.187
2100/532000 (epoch 7), train_loss = 5.622, time/batch = 0.037, All_Time = 78.029
2150/532000 (epoch 8), train_loss = 5.711, time/batch = 0.038, All_Time = 79.905
2200/532000 (epoch 8), train_loss = 5.753, time/batch = 0.036, All_Time = 81.774
2250/532000 (epoch 8), train_loss = 5.750, time/batch = 0.037, All_Time = 83.649
2300/532000 (epoch 8), train_loss = 5.710, time/batch = 0.036, All_Time = 85.502
2350/532000 (epoch 8), train_loss = 5.696, time/batch = 0.035, All_Time = 87.358
2400/532000 (epoch 9), train_loss = 5.978, time/batch = 0.038, All_Time = 89.204
2450/532000 (epoch 9), train_loss = 5.534, time/batch = 0.039, All_Time = 91.060
2500/532000 (epoch 9), train_loss = 5.736, time/batch = 0.038, All_Time = 92.921
2550/532000 (epoch 9), train_loss = 5.627, time/batch = 0.038, All_Time = 94.796
2600/532000 (epoch 9), train_loss = 5.942, time/batch = 0.037, All_Time = 96.671
2650/532000 (epoch 9), train_loss = 5.622, time/batch = 0.035, All_Time = 98.532
2700/532000 (epoch 10), train_loss = 5.646, time/batch = 0.040, All_Time = 100.507
2750/532000 (epoch 10), train_loss = 5.707, time/batch = 0.039, All_Time = 102.479
2800/532000 (epoch 10), train_loss = 5.796, time/batch = 0.038, All_Time = 104.416
2850/532000 (epoch 10), train_loss = 5.749, time/batch = 0.038, All_Time = 106.304
2900/532000 (epoch 10), train_loss = 5.684, time/batch = 0.037, All_Time = 108.168
2950/532000 (epoch 11), train_loss = 5.869, time/batch = 0.035, All_Time = 110.045
3000/532000 (epoch 11), train_loss = 5.772, time/batch = 0.037, All_Time = 111.901
model saved to save/model.ckpt
3050/532000 (epoch 11), train_loss = 5.656, time/batch = 0.037, All_Time = 113.753
3100/532000 (epoch 11), train_loss = 5.818, time/batch = 0.036, All_Time = 115.617
3150/532000 (epoch 11), train_loss = 5.775, time/batch = 0.036, All_Time = 117.456
3200/532000 (epoch 12), train_loss = 5.883, time/batch = 0.037, All_Time = 119.313
3250/532000 (epoch 12), train_loss = 5.723, time/batch = 0.037, All_Time = 121.151
3300/532000 (epoch 12), train_loss = 5.564, time/batch = 0.039, All_Time = 123.004
3350/532000 (epoch 12), train_loss = 5.741, time/batch = 0.037, All_Time = 124.848
3400/532000 (epoch 12), train_loss = 5.816, time/batch = 0.037, All_Time = 126.708
3450/532000 (epoch 12), train_loss = 5.709, time/batch = 0.036, All_Time = 128.560
3500/532000 (epoch 13), train_loss = 5.674, time/batch = 0.038, All_Time = 130.422
3550/532000 (epoch 13), train_loss = 5.692, time/batch = 0.037, All_Time = 132.277
3600/532000 (epoch 13), train_loss = 5.852, time/batch = 0.038, All_Time = 134.138
3650/532000 (epoch 13), train_loss = 5.680, time/batch = 0.037, All_Time = 135.988
3700/532000 (epoch 13), train_loss = 5.621, time/batch = 0.036, All_Time = 137.830
3750/532000 (epoch 14), train_loss = 5.811, time/batch = 0.037, All_Time = 139.690
3800/532000 (epoch 14), train_loss = 5.920, time/batch = 0.038, All_Time = 141.553
3850/532000 (epoch 14), train_loss = 5.793, time/batch = 0.037, All_Time = 143.426
3900/532000 (epoch 14), train_loss = 5.909, time/batch = 0.037, All_Time = 145.288
3950/532000 (epoch 14), train_loss = 5.628, time/batch = 0.038, All_Time = 147.149
4000/532000 (epoch 15), train_loss = 5.892, time/batch = 0.037, All_Time = 149.015
model saved to save/model.ckpt
4050/532000 (epoch 15), train_loss = 5.586, time/batch = 0.035, All_Time = 150.866
4100/532000 (epoch 15), train_loss = 5.741, time/batch = 0.037, All_Time = 152.747
4150/532000 (epoch 15), train_loss = 5.699, time/batch = 0.038, All_Time = 154.612
4200/532000 (epoch 15), train_loss = 5.580, time/batch = 0.037, All_Time = 156.482
4250/532000 (epoch 15), train_loss = 5.482, time/batch = 0.037, All_Time = 158.341
4300/532000 (epoch 16), train_loss = 5.789, time/batch = 0.036, All_Time = 160.195
4350/532000 (epoch 16), train_loss = 5.732, time/batch = 0.037, All_Time = 162.045
4400/532000 (epoch 16), train_loss = 5.639, time/batch = 0.037, All_Time = 163.899
4450/532000 (epoch 16), train_loss = 5.693, time/batch = 0.036, All_Time = 165.736
4500/532000 (epoch 16), train_loss = 5.700, time/batch = 0.037, All_Time = 167.572
4550/532000 (epoch 17), train_loss = 5.656, time/batch = 0.039, All_Time = 169.406
4600/532000 (epoch 17), train_loss = 5.742, time/batch = 0.038, All_Time = 171.241
4650/532000 (epoch 17), train_loss = 5.868, time/batch = 0.036, All_Time = 173.086
4700/532000 (epoch 17), train_loss = 5.789, time/batch = 0.037, All_Time = 174.929
4750/532000 (epoch 17), train_loss = 5.910, time/batch = 0.036, All_Time = 176.807
4800/532000 (epoch 18), train_loss = 5.629, time/batch = 0.040, All_Time = 178.685
4850/532000 (epoch 18), train_loss = 5.737, time/batch = 0.038, All_Time = 180.554
4900/532000 (epoch 18), train_loss = 5.840, time/batch = 0.036, All_Time = 182.416
4950/532000 (epoch 18), train_loss = 5.683, time/batch = 0.037, All_Time = 184.272
5000/532000 (epoch 18), train_loss = 5.805, time/batch = 0.037, All_Time = 186.120
model saved to save/model.ckpt
5050/532000 (epoch 18), train_loss = 5.741, time/batch = 0.036, All_Time = 187.965
5100/532000 (epoch 19), train_loss = 5.908, time/batch = 0.040, All_Time = 189.822
5150/532000 (epoch 19), train_loss = 5.601, time/batch = 0.036, All_Time = 191.664
5200/532000 (epoch 19), train_loss = 5.874, time/batch = 0.036, All_Time = 193.510
5250/532000 (epoch 19), train_loss = 5.619, time/batch = 0.036, All_Time = 195.361
5300/532000 (epoch 19), train_loss = 5.854, time/batch = 0.036, All_Time = 197.229
5350/532000 (epoch 20), train_loss = 5.585, time/batch = 0.036, All_Time = 199.083
5400/532000 (epoch 20), train_loss = 5.717, time/batch = 0.039, All_Time = 200.927
5450/532000 (epoch 20), train_loss = 5.580, time/batch = 0.037, All_Time = 202.780
5500/532000 (epoch 20), train_loss = 5.672, time/batch = 0.040, All_Time = 204.622
5550/532000 (epoch 20), train_loss = 5.737, time/batch = 0.039, All_Time = 206.458
5600/532000 (epoch 21), train_loss = 5.553, time/batch = 0.037, All_Time = 208.314
5650/532000 (epoch 21), train_loss = 5.681, time/batch = 0.036, All_Time = 210.164
5700/532000 (epoch 21), train_loss = 5.766, time/batch = 0.039, All_Time = 212.002
5750/532000 (epoch 21), train_loss = 5.775, time/batch = 0.036, All_Time = 213.872
5800/532000 (epoch 21), train_loss = 5.782, time/batch = 0.038, All_Time = 215.746
5850/532000 (epoch 21), train_loss = 5.475, time/batch = 0.036, All_Time = 217.606
5900/532000 (epoch 22), train_loss = 5.662, time/batch = 0.036, All_Time = 219.462
5950/532000 (epoch 22), train_loss = 5.781, time/batch = 0.037, All_Time = 221.309
6000/532000 (epoch 22), train_loss = 5.821, time/batch = 0.036, All_Time = 223.157
model saved to save/model.ckpt
6050/532000 (epoch 22), train_loss = 5.714, time/batch = 0.039, All_Time = 225.004
6100/532000 (epoch 22), train_loss = 5.707, time/batch = 0.037, All_Time = 226.848
6150/532000 (epoch 23), train_loss = 5.699, time/batch = 0.037, All_Time = 228.694
6200/532000 (epoch 23), train_loss = 5.871, time/batch = 0.036, All_Time = 230.537
6250/532000 (epoch 23), train_loss = 5.800, time/batch = 0.037, All_Time = 232.389
6300/532000 (epoch 23), train_loss = 5.577, time/batch = 0.038, All_Time = 234.268
6350/532000 (epoch 23), train_loss = 5.843, time/batch = 0.036, All_Time = 236.143
6400/532000 (epoch 24), train_loss = 5.855, time/batch = 0.038, All_Time = 238.012
6450/532000 (epoch 24), train_loss = 5.788, time/batch = 0.037, All_Time = 239.867
6500/532000 (epoch 24), train_loss = 5.689, time/batch = 0.037, All_Time = 241.725
6550/532000 (epoch 24), train_loss = 5.973, time/batch = 0.036, All_Time = 243.566
6600/532000 (epoch 24), train_loss = 5.610, time/batch = 0.038, All_Time = 245.416
6650/532000 (epoch 25), train_loss = 5.699, time/batch = 0.039, All_Time = 247.273
6700/532000 (epoch 25), train_loss = 5.381, time/batch = 0.036, All_Time = 249.131
6750/532000 (epoch 25), train_loss = 4.612, time/batch = 0.037, All_Time = 250.986
6800/532000 (epoch 25), train_loss = 4.349, time/batch = 0.038, All_Time = 252.835
6850/532000 (epoch 25), train_loss = 3.913, time/batch = 0.037, All_Time = 254.693
6900/532000 (epoch 25), train_loss = 3.834, time/batch = 0.036, All_Time = 256.538
6950/532000 (epoch 26), train_loss = 3.812, time/batch = 0.038, All_Time = 258.403
7000/532000 (epoch 26), train_loss = 3.504, time/batch = 0.038, All_Time = 260.281
model saved to save/model.ckpt
7050/532000 (epoch 26), train_loss = 3.355, time/batch = 0.038, All_Time = 262.166
7100/532000 (epoch 26), train_loss = 3.310, time/batch = 0.039, All_Time = 264.037
7150/532000 (epoch 26), train_loss = 3.335, time/batch = 0.038, All_Time = 265.883
7200/532000 (epoch 27), train_loss = 3.043, time/batch = 0.037, All_Time = 267.748
7250/532000 (epoch 27), train_loss = 3.187, time/batch = 0.037, All_Time = 269.600
7300/532000 (epoch 27), train_loss = 3.139, time/batch = 0.036, All_Time = 271.445
7350/532000 (epoch 27), train_loss = 2.837, time/batch = 0.036, All_Time = 273.279
7400/532000 (epoch 27), train_loss = 2.966, time/batch = 0.036, All_Time = 275.132
7450/532000 (epoch 28), train_loss = 2.900, time/batch = 0.038, All_Time = 277.013
7500/532000 (epoch 28), train_loss = 2.891, time/batch = 0.038, All_Time = 278.874
7550/532000 (epoch 28), train_loss = 2.927, time/batch = 0.039, All_Time = 280.736
7600/532000 (epoch 28), train_loss = 2.885, time/batch = 0.038, All_Time = 282.577
7650/532000 (epoch 28), train_loss = 2.720, time/batch = 0.036, All_Time = 284.432
7700/532000 (epoch 28), train_loss = 2.874, time/batch = 0.036, All_Time = 286.290
7750/532000 (epoch 29), train_loss = 2.648, time/batch = 0.037, All_Time = 288.132
7800/532000 (epoch 29), train_loss = 2.685, time/batch = 0.036, All_Time = 289.970
7850/532000 (epoch 29), train_loss = 2.656, time/batch = 0.038, All_Time = 291.831
7900/532000 (epoch 29), train_loss = 2.834, time/batch = 0.039, All_Time = 293.690
7950/532000 (epoch 29), train_loss = 2.517, time/batch = 0.040, All_Time = 295.558
8000/532000 (epoch 30), train_loss = 2.813, time/batch = 0.035, All_Time = 297.418
model saved to save/model.ckpt
8050/532000 (epoch 30), train_loss = 2.530, time/batch = 0.037, All_Time = 299.269
8100/532000 (epoch 30), train_loss = 2.425, time/batch = 0.036, All_Time = 301.127
8150/532000 (epoch 30), train_loss = 2.610, time/batch = 0.037, All_Time = 302.963
8200/532000 (epoch 30), train_loss = 2.572, time/batch = 0.036, All_Time = 304.802
8250/532000 (epoch 31), train_loss = 2.521, time/batch = 0.038, All_Time = 306.648
8300/532000 (epoch 31), train_loss = 2.444, time/batch = 0.037, All_Time = 308.501
8350/532000 (epoch 31), train_loss = 2.481, time/batch = 0.037, All_Time = 310.369
8400/532000 (epoch 31), train_loss = 2.479, time/batch = 0.038, All_Time = 312.243
8450/532000 (epoch 31), train_loss = 2.656, time/batch = 0.038, All_Time = 314.123
8500/532000 (epoch 31), train_loss = 2.427, time/batch = 0.038, All_Time = 315.975
8550/532000 (epoch 32), train_loss = 2.582, time/batch = 0.036, All_Time = 317.836
8600/532000 (epoch 32), train_loss = 2.403, time/batch = 0.038, All_Time = 319.700
8650/532000 (epoch 32), train_loss = 2.475, time/batch = 0.037, All_Time = 321.544
8700/532000 (epoch 32), train_loss = 2.282, time/batch = 0.036, All_Time = 323.406
8750/532000 (epoch 32), train_loss = 2.282, time/batch = 0.036, All_Time = 325.248
8800/532000 (epoch 33), train_loss = 2.366, time/batch = 0.038, All_Time = 327.125
8850/532000 (epoch 33), train_loss = 2.375, time/batch = 0.036, All_Time = 328.975
8900/532000 (epoch 33), train_loss = 2.380, time/batch = 0.037, All_Time = 330.822
8950/532000 (epoch 33), train_loss = 2.296, time/batch = 0.037, All_Time = 332.716
9000/532000 (epoch 33), train_loss = 2.427, time/batch = 0.037, All_Time = 334.579
model saved to save/model.ckpt
9050/532000 (epoch 34), train_loss = 2.541, time/batch = 0.035, All_Time = 336.432
9100/532000 (epoch 34), train_loss = 2.178, time/batch = 0.036, All_Time = 338.277
9150/532000 (epoch 34), train_loss = 2.233, time/batch = 0.035, All_Time = 340.119
9200/532000 (epoch 34), train_loss = 2.136, time/batch = 0.037, All_Time = 341.953
9250/532000 (epoch 34), train_loss = 2.409, time/batch = 0.037, All_Time = 343.829
9300/532000 (epoch 34), train_loss = 2.232, time/batch = 0.037, All_Time = 345.707
9350/532000 (epoch 35), train_loss = 2.201, time/batch = 0.038, All_Time = 347.572
9400/532000 (epoch 35), train_loss = 2.304, time/batch = 0.037, All_Time = 349.415
9450/532000 (epoch 35), train_loss = 2.358, time/batch = 0.036, All_Time = 351.261
9500/532000 (epoch 35), train_loss = 2.273, time/batch = 0.036, All_Time = 353.118
9550/532000 (epoch 35), train_loss = 2.264, time/batch = 0.036, All_Time = 354.970
9600/532000 (epoch 36), train_loss = 2.342, time/batch = 0.036, All_Time = 356.827
9650/532000 (epoch 36), train_loss = 2.238, time/batch = 0.037, All_Time = 358.679
9700/532000 (epoch 36), train_loss = 2.178, time/batch = 0.036, All_Time = 360.525
9750/532000 (epoch 36), train_loss = 2.372, time/batch = 0.038, All_Time = 362.380
9800/532000 (epoch 36), train_loss = 2.251, time/batch = 0.037, All_Time = 364.227
9850/532000 (epoch 37), train_loss = 2.404, time/batch = 0.036, All_Time = 366.086
9900/532000 (epoch 37), train_loss = 2.243, time/batch = 0.038, All_Time = 367.948
9950/532000 (epoch 37), train_loss = 2.028, time/batch = 0.036, All_Time = 369.804
10000/532000 (epoch 37), train_loss = 2.202, time/batch = 0.039, All_Time = 371.653
model saved to save/model.ckpt
10050/532000 (epoch 37), train_loss = 2.230, time/batch = 0.036, All_Time = 373.496
10100/532000 (epoch 37), train_loss = 2.169, time/batch = 0.038, All_Time = 375.342
10150/532000 (epoch 38), train_loss = 2.133, time/batch = 0.035, All_Time = 377.177
10200/532000 (epoch 38), train_loss = 2.196, time/batch = 0.037, All_Time = 379.035
10250/532000 (epoch 38), train_loss = 2.266, time/batch = 0.035, All_Time = 380.911
10300/532000 (epoch 38), train_loss = 2.031, time/batch = 0.038, All_Time = 382.767
10350/532000 (epoch 38), train_loss = 2.089, time/batch = 0.037, All_Time = 384.622
10400/532000 (epoch 39), train_loss = 2.262, time/batch = 0.039, All_Time = 386.473
10450/532000 (epoch 39), train_loss = 2.297, time/batch = 0.037, All_Time = 388.324
10500/532000 (epoch 39), train_loss = 2.229, time/batch = 0.038, All_Time = 390.177
10550/532000 (epoch 39), train_loss = 2.173, time/batch = 0.038, All_Time = 392.029
10600/532000 (epoch 39), train_loss = 2.094, time/batch = 0.035, All_Time = 393.869
10650/532000 (epoch 40), train_loss = 2.210, time/batch = 0.038, All_Time = 395.723
10700/532000 (epoch 40), train_loss = 1.963, time/batch = 0.036, All_Time = 397.576
10750/532000 (epoch 40), train_loss = 2.091, time/batch = 0.036, All_Time = 399.420
10800/532000 (epoch 40), train_loss = 2.064, time/batch = 0.036, All_Time = 401.272
10850/532000 (epoch 40), train_loss = 1.899, time/batch = 0.037, All_Time = 403.149
10900/532000 (epoch 40), train_loss = 1.830, time/batch = 0.038, All_Time = 405.030
10950/532000 (epoch 41), train_loss = 2.170, time/batch = 0.037, All_Time = 406.886
11000/532000 (epoch 41), train_loss = 1.995, time/batch = 0.039, All_Time = 408.746
model saved to save/model.ckpt
11050/532000 (epoch 41), train_loss = 1.956, time/batch = 0.037, All_Time = 410.600
11100/532000 (epoch 41), train_loss = 1.974, time/batch = 0.037, All_Time = 412.447
11150/532000 (epoch 41), train_loss = 2.039, time/batch = 0.036, All_Time = 414.311
11200/532000 (epoch 42), train_loss = 1.879, time/batch = 0.037, All_Time = 416.146
11250/532000 (epoch 42), train_loss = 1.972, time/batch = 0.037, All_Time = 417.985
11300/532000 (epoch 42), train_loss = 2.059, time/batch = 0.039, All_Time = 419.842
11350/532000 (epoch 42), train_loss = 2.050, time/batch = 0.037, All_Time = 421.726
11400/532000 (epoch 42), train_loss = 2.034, time/batch = 0.037, All_Time = 423.594
11450/532000 (epoch 43), train_loss = 1.920, time/batch = 0.039, All_Time = 425.441
11500/532000 (epoch 43), train_loss = 1.960, time/batch = 0.036, All_Time = 427.282
11550/532000 (epoch 43), train_loss = 2.184, time/batch = 0.037, All_Time = 429.147
11600/532000 (epoch 43), train_loss = 1.905, time/batch = 0.037, All_Time = 431.033
11650/532000 (epoch 43), train_loss = 1.947, time/batch = 0.035, All_Time = 432.921
11700/532000 (epoch 43), train_loss = 1.916, time/batch = 0.037, All_Time = 434.787
11750/532000 (epoch 44), train_loss = 2.146, time/batch = 0.036, All_Time = 436.650
11800/532000 (epoch 44), train_loss = 1.799, time/batch = 0.037, All_Time = 438.493
11850/532000 (epoch 44), train_loss = 2.100, time/batch = 0.037, All_Time = 440.370
11900/532000 (epoch 44), train_loss = 1.733, time/batch = 0.037, All_Time = 442.250
11950/532000 (epoch 44), train_loss = 1.975, time/batch = 0.040, All_Time = 444.105
12000/532000 (epoch 45), train_loss = 1.850, time/batch = 0.035, All_Time = 445.950
model saved to save/model.ckpt
12050/532000 (epoch 45), train_loss = 1.954, time/batch = 0.035, All_Time = 447.789
12100/532000 (epoch 45), train_loss = 1.812, time/batch = 0.037, All_Time = 449.624
12150/532000 (epoch 45), train_loss = 1.934, time/batch = 0.038, All_Time = 451.475
12200/532000 (epoch 45), train_loss = 1.947, time/batch = 0.039, All_Time = 453.335
12250/532000 (epoch 46), train_loss = 1.797, time/batch = 0.038, All_Time = 455.215
12300/532000 (epoch 46), train_loss = 1.872, time/batch = 0.036, All_Time = 457.075
12350/532000 (epoch 46), train_loss = 1.948, time/batch = 0.037, All_Time = 458.932
12400/532000 (epoch 46), train_loss = 1.944, time/batch = 0.036, All_Time = 460.794
12450/532000 (epoch 46), train_loss = 1.861, time/batch = 0.036, All_Time = 462.634
12500/532000 (epoch 46), train_loss = 1.718, time/batch = 0.039, All_Time = 464.484
12550/532000 (epoch 47), train_loss = 1.799, time/batch = 0.037, All_Time = 466.344
12600/532000 (epoch 47), train_loss = 1.847, time/batch = 0.037, All_Time = 468.226
12650/532000 (epoch 47), train_loss = 1.880, time/batch = 0.038, All_Time = 470.094
12700/532000 (epoch 47), train_loss = 1.886, time/batch = 0.036, All_Time = 471.954
12750/532000 (epoch 47), train_loss = 1.809, time/batch = 0.036, All_Time = 473.816
12800/532000 (epoch 48), train_loss = 1.937, time/batch = 0.038, All_Time = 475.685
12850/532000 (epoch 48), train_loss = 1.967, time/batch = 0.036, All_Time = 477.549
12900/532000 (epoch 48), train_loss = 1.973, time/batch = 0.036, All_Time = 479.412
12950/532000 (epoch 48), train_loss = 1.749, time/batch = 0.036, All_Time = 481.270
13000/532000 (epoch 48), train_loss = 1.926, time/batch = 0.036, All_Time = 483.136
model saved to save/model.ckpt
13050/532000 (epoch 49), train_loss = 1.921, time/batch = 0.037, All_Time = 485.002
13100/532000 (epoch 49), train_loss = 1.997, time/batch = 0.037, All_Time = 486.858
13150/532000 (epoch 49), train_loss = 1.881, time/batch = 0.037, All_Time = 488.729
13200/532000 (epoch 49), train_loss = 2.040, time/batch = 0.038, All_Time = 490.612
13250/532000 (epoch 49), train_loss = 1.717, time/batch = 0.040, All_Time = 492.469
13300/532000 (epoch 50), train_loss = 1.897, time/batch = 0.037, All_Time = 494.337
13350/532000 (epoch 50), train_loss = 1.919, time/batch = 0.036, All_Time = 496.204
13400/532000 (epoch 50), train_loss = 1.738, time/batch = 0.038, All_Time = 498.045
13450/532000 (epoch 50), train_loss = 1.705, time/batch = 0.037, All_Time = 499.888
13500/532000 (epoch 50), train_loss = 1.662, time/batch = 0.036, All_Time = 501.733
13550/532000 (epoch 50), train_loss = 1.724, time/batch = 0.036, All_Time = 503.568
13600/532000 (epoch 51), train_loss = 1.778, time/batch = 0.036, All_Time = 505.414
13650/532000 (epoch 51), train_loss = 1.711, time/batch = 0.037, All_Time = 507.267
13700/532000 (epoch 51), train_loss = 1.722, time/batch = 0.036, All_Time = 509.098
13750/532000 (epoch 51), train_loss = 1.680, time/batch = 0.039, All_Time = 510.943
13800/532000 (epoch 51), train_loss = 1.794, time/batch = 0.038, All_Time = 512.794
13850/532000 (epoch 52), train_loss = 1.713, time/batch = 0.037, All_Time = 514.664
13900/532000 (epoch 52), train_loss = 1.727, time/batch = 0.038, All_Time = 516.530
13950/532000 (epoch 52), train_loss = 1.710, time/batch = 0.038, All_Time = 518.408
14000/532000 (epoch 52), train_loss = 1.606, time/batch = 0.036, All_Time = 520.261
model saved to save/model.ckpt
14050/532000 (epoch 52), train_loss = 1.669, time/batch = 0.037, All_Time = 522.109
14100/532000 (epoch 53), train_loss = 1.649, time/batch = 0.037, All_Time = 523.953
14150/532000 (epoch 53), train_loss = 1.714, time/batch = 0.037, All_Time = 525.811
14200/532000 (epoch 53), train_loss = 1.771, time/batch = 0.036, All_Time = 527.647
14250/532000 (epoch 53), train_loss = 1.744, time/batch = 0.037, All_Time = 529.490
14300/532000 (epoch 53), train_loss = 1.582, time/batch = 0.036, All_Time = 531.350
14350/532000 (epoch 53), train_loss = 1.740, time/batch = 0.036, All_Time = 533.198
14400/532000 (epoch 54), train_loss = 1.572, time/batch = 0.036, All_Time = 535.051
14450/532000 (epoch 54), train_loss = 1.630, time/batch = 0.039, All_Time = 536.931
14500/532000 (epoch 54), train_loss = 1.684, time/batch = 0.037, All_Time = 538.809
14550/532000 (epoch 54), train_loss = 1.747, time/batch = 0.037, All_Time = 540.675
14600/532000 (epoch 54), train_loss = 1.633, time/batch = 0.039, All_Time = 542.535
14650/532000 (epoch 55), train_loss = 1.692, time/batch = 0.036, All_Time = 544.407
14700/532000 (epoch 55), train_loss = 1.643, time/batch = 0.037, All_Time = 546.261
14750/532000 (epoch 55), train_loss = 1.565, time/batch = 0.038, All_Time = 548.101
14800/532000 (epoch 55), train_loss = 1.630, time/batch = 0.038, All_Time = 549.950
14850/532000 (epoch 55), train_loss = 1.644, time/batch = 0.037, All_Time = 551.801
14900/532000 (epoch 56), train_loss = 1.690, time/batch = 0.038, All_Time = 553.652
14950/532000 (epoch 56), train_loss = 1.583, time/batch = 0.043, All_Time = 555.651
15000/532000 (epoch 56), train_loss = 1.535, time/batch = 0.044, All_Time = 557.803
model saved to save/model.ckpt
15050/532000 (epoch 56), train_loss = 1.613, time/batch = 0.036, All_Time = 559.658
15100/532000 (epoch 56), train_loss = 1.684, time/batch = 0.038, All_Time = 561.508
15150/532000 (epoch 56), train_loss = 1.636, time/batch = 0.036, All_Time = 563.360
15200/532000 (epoch 57), train_loss = 1.625, time/batch = 0.038, All_Time = 565.210
15250/532000 (epoch 57), train_loss = 1.599, time/batch = 0.037, All_Time = 567.078
15300/532000 (epoch 57), train_loss = 1.564, time/batch = 0.036, All_Time = 568.944
15350/532000 (epoch 57), train_loss = 1.530, time/batch = 0.038, All_Time = 570.799
15400/532000 (epoch 57), train_loss = 1.540, time/batch = 0.036, All_Time = 572.652
15450/532000 (epoch 58), train_loss = 1.617, time/batch = 0.036, All_Time = 574.503
15500/532000 (epoch 58), train_loss = 1.605, time/batch = 0.037, All_Time = 576.367
15550/532000 (epoch 58), train_loss = 1.579, time/batch = 0.036, All_Time = 578.211
15600/532000 (epoch 58), train_loss = 1.540, time/batch = 0.037, All_Time = 580.054
15650/532000 (epoch 58), train_loss = 1.680, time/batch = 0.038, All_Time = 581.912
15700/532000 (epoch 59), train_loss = 1.706, time/batch = 0.038, All_Time = 583.768
15750/532000 (epoch 59), train_loss = 1.511, time/batch = 0.038, All_Time = 585.625
15800/532000 (epoch 59), train_loss = 1.478, time/batch = 0.037, All_Time = 587.468
15850/532000 (epoch 59), train_loss = 1.491, time/batch = 0.036, All_Time = 589.317
15900/532000 (epoch 59), train_loss = 1.604, time/batch = 0.038, All_Time = 591.155
15950/532000 (epoch 59), train_loss = 1.561, time/batch = 0.036, All_Time = 593.002
