seed_text(prime_text),generated _text,perplexity,random,
online.,online. no reservation costs. great rates. book at last-minute seattle hotel. find and,78.73519595,0.544425533,
book,"book at hotel oudaya, marrakech. no reservation costs. great rates. save on hotels",40.30026311,0.944871837,
hotels,hotels in singapore. no reservation costs. great rates. save big on this south,54.68800591,0.298326509,
hotel,hotel in natick ma online. no reservation costs. great rates. expedia best price,54.5524917,0.422647892,
your,"your tokyo. telford, telford. no reservation costs. great rates. cheap hotels online. book",53.28374376,0.491228318,
reservation.,reservation. book a cheap hotel in punta cana inn and now no reservation,58.79541181,0.375675235,
great,"great rates. hotel with lavish green river, portland. beach resort - spa -",96.43110835,0.743794789,
expedia,expedia instant beach creek. no reservation costs. great rates. book a cheap hotel,51.68922573,0.589371912,
great,great rates. cheap hotels by dubai save up to $570. book today for,77.19271095,0.901148609,
rates,rates book your hotel near virginia beach boardwalk. no reservation costs. great rates.,47.24917565,0.072996689,
"hotel,","hotel, west point ny online. no reservation costs. great rates. book at tower",104.4607244,0.804363309,
hull,"hull book at hotel oudaya, canary florida. no reservation costs. great rates. best",60.27484666,0.244371717,
nina,nina no reservation costs save up to $603 on flight + hotel. book,49.56966518,0.250497416,
cancellation.,cancellation. a resort on expedia. hotels near san diego state university. save up,92.51746186,0.70414647,
and,and online big! book hotels near international square in arlington. no reservation costs.,62.83679886,0.757618698,
free,"free lincoln shores ny book reservation great rates save big on this detroit,",116.0202516,0.960199327,
your,"your the san antonio center. book at hamburg. arenal accommodation, marrakech. no reservation",92.29551863,0.23812492,
no,"no reservation costs. great rates. book at h10 swiss suites apartments, london. no",73.51343394,0.584580466,
rates.,rates. book your hotel le lake placid. no reservation costs. great rates. book,51.18794027,0.075825907,
golden,golden canova online. no reservation costs. great rates. luxury harbour hotel with 2,103.0342954,0.220944715,
on,"on hotels in jersey. book your hotel in coconut grove, mexico city. no",63.01779101,0.480866566,
no,no reservation costs. great rates. save up to $570 on travel hotels. hotels,60.59476085,0.729505351,
hotel,"hotel in ontario online. st 1,470,000 saint barbara city. no reservation costs. great",95.45309891,0.334486867,
"newcastle,","newcastle, tokyo. no reservation costs. great rates. book accommodation in snowshoe. no reservation",42.66674076,0.48599965,
resorts.,resorts. book your hotel online. find and compare exclusive deals on hotels on,40.643777,0.004002654,
energy,"energy calgary. telford, telford. no reservation costs. great rates. best rates on crown",77.96422056,0.578011059,
"choices,","choices, center airport amazing fun on drury grove. museum. map and free valet",230.4476701,0.388370173,
book,"book at luxury hotel, ibiza orchard beach quick, confirmation no reservation costs. great",102.8496507,0.802054883,
price,price guarantee. book luxurious hotels book hotels near lenox park nj book at,93.8839771,0.176119516,
"portofino,","portofino, louis point ny ny inn, marina nearby. no reservation costs. great rates.",166.1420782,0.936233572,
best,"best value with expedia's in richmond, australia today! book at belmore inn and",91.34080678,0.79477971,
"prices,","prices, old new palms ny rock melaka. no reservation costs. great rates save",118.5048793,0.143966415,
great,"great ocean lane beach, phuket coast hotel by antilles beach. family-friendly family-friendly hotel,",192.0558073,0.462764582,
$50,"$50 london. charlotte, bali book cheap hotel today! save on tours today and",76.28883097,0.543997943,
in,"in battambang and save big! lan holistic experience hotels by white lake, las",157.1890878,0.345325889,
rates.,"rates. book at surf inn and suites, cape phi dallas no reservation costs.",120.5335717,0.805637585,
in,"in edmundston, nb and save big! book at voyager island, beijing. book now",66.37287451,0.855348142,
no,no online. save up to 50% on great hotels. san jose hotels cancun.,72.30876889,0.237017029,
trusted.,trusted. save on hotels near the united netherlands. hotels in vernon island. find,89.8868291,0.083438128,
"puccini,","puccini, easyhotel point ny online. no reservation costs. great rates. book at walk",90.75516586,0.034850481,
"rutherford,","rutherford, can tenerife book hotels in singapore island online. no reservation costs. great",75.15165406,0.757076812,
reservation,reservation costs. great rates. best rates on grand hotel new delhi. plan your,46.96541051,0.817668471,
refund,"refund guarantee. secure guest regency of la puerto vallarta, diamond lake. no reservation",167.6724571,0.438435724,
rates.,rates. book a hotel near key largo island. expedia guarantees the best rooms,123.6411656,0.61138365,
guarantee.,"guarantee. stay fun deals book accommodation in bowness-on-windermere book at the norman hotel,",107.3959978,0.148509957,
book,"book a 5-star in sophia, chicago, munich. casa rico. no reservation costs. great",73.49874422,0.144474518,
book,"book at beach hotel today! book at sun inn, cape may book a",85.51734359,0.94869573,
refund,"refund $50 or reservation costs. great rates! marenas beach hawaiian lodge, ocean city,",72.35750893,0.689431821,
shopping,shopping book accommodations in great one online. no reservation costs. great rates. book,73.31806172,0.72716581,
reservation,reservation costs. great rates. best rates on hotels near red front inn and,68.15110353,0.095873624,
secure,"secure and central quick, best price guarantee! luxury hobart hotel and anaheim near",124.3996044,0.223371618,
book,book at winnipeg hotel today! book your hotel in hong kong online. no,58.55243661,0.089361098,
hotel,hotel in natick ma online. no reservation costs. great rates. find things to,59.4184239,0.520962247,
london,london this lake hotel. book a hotel near canadian tire stadium. save up,96.57965442,0.373772019,
rates.,"rates. book at inn at la palace, manchester. no reservation costs. great rates",57.91016417,0.959779328,
in,in york! mountain jersey beach. no reservation costs. costs. great rates. best rates,66.7901237,0.037211877,
on,on hotels in jersey. book your hotel in sankt anton de atacama. no,65.06942491,0.710224499,
save,"save on hotels in jeju city, spain book at cancun resort bosphorus, stanbul.",106.9895405,0.174752575,
hotel,hotel in plymouth meeting mi best rates or credit card turkey hotels near,114.7483897,0.094713659,
site!,"site! new parramatta beach lodge hotel, st. john. no reservation costs. great rates.",101.8949477,0.299118973,
hotels.,"hotels. book at hotel capo d'africa, rome. no reservation costs. great rates. best",47.86981542,0.579039292,
and,and falls your trip. book at accommodation in greece online. no reservation costs.,59.75740408,0.248537789,
save,save on hotels in kuala chang. no reservation costs. great rates. best rates,45.89744627,0.519191972,
a,a adeje gran hotel. no reservation costs. great rates. best rates or refund,58.49766002,0.712415887,
great,"great rates. fantastic relax hotels kyoto magic beach resort, davenport. no reservation costs.",114.9600095,0.25464108,
accommodation,accommodation book costs. great rates. hotels online. universal studios travel hotels. + &,107.4010509,0.157199241,
rates.,"rates. book a hotel near san angeles beach, chiang lucia car rental delhi",199.0714639,0.847127999,
great,great rates. hotel with gr restaurants montego suites virginia center. walk to grande,202.665909,0.437490206,
central,central saybrook bay point ny vt on downtown in isle in puerto vallarta.,192.9327669,0.334474896,
great,great rates. camino world hotel west mega airlines. secure value with expedias price,154.409982,0.029637022,
book,"book costs! hotel today! more choices, best prices, trusted. cheap hotels in downtown",62.59481964,0.483561199,
4-star,"4-star quarteira. telford, pool. no reservation costs. great rates. best rates on sunrise",71.24873069,0.833574768,
accommodation,"accommodation in washington, town book your rentals on expedia best price guarantee. secure",81.66893795,0.912194807,
with,"with city hotel, manila save on expedia's great rates vancouver at kyoto casino",100.9491642,0.015792128,
hotels,hotels in united adelaide. no reservation costs. great rates. save on hotel worldwide.,47.22899159,0.539537424,
rates.,"rates. book a hotel near university view, boston. book at hotel hotel, glasgow.",55.01790694,0.352462084,
great,great rates. luxury edinburgh hotel near virginia beach. find and on fremont street,129.6090812,0.481799792,
book,"book punta barbados villa quick, easy fallsview tours. great rates on this moreton",144.8481909,0.171952834,
no,"no reservation costs. great rates. book at six senses laamu, olhuveli . no",94.72226094,0.152465869,
tannersville,tannersville hotels in jersey. book your hotel in vacation falls ca online. no,58.86254459,0.568435115,
"hotel,","hotel, tokyo. no reservation costs. great rates. luxury rio hotel with free park",86.94766858,0.447050754,
your,"your the cleveland ny beach, west west san adelaide. no reservation reservation great",115.246425,0.142435102,
at,"at easyhotel luton, luton. no reservation costs. great rates new park hotel &",50.86778567,0.800210379,
deals,deals book a cheap hotel in hilton penh abbey island online. no reservation,82.43143523,0.843870047,
lake,lake owen chi chi luton. no reservation costs book at 11 burgundy ca,162.6227746,0.188336728,
and,and in natick ma online. no reservation costs. great rates! best rates on,45.97196064,0.599213716,
online.,"online. online. save on hotels in san angelo, tx. book at check-in. hotels",54.66882136,0.840271948,
this,"this the point ny book reservation great rates. book at sydney, dallas online.",107.741525,0.683055825,
rates,rates book accommodation in jerusalem online. no reservation costs. great rates. find and,47.26354422,0.500696637,
accommodations,accommodations in natick ma online. no reservation costs. great rates. find and compare,68.79479121,0.590224516,
costs.,costs. costs. great rates. save with expedia's price guarantee. save on santorini motels,95.40024212,0.434228962,
no,no reservation costs. great rates. secure value with expedias price guarantee. book your,68.96045064,0.275232772,
your,your the san antonio center. book at natura playa #1 - kelowna. no,98.10043215,0.354040189,
and,and online. guaranteed. book your hotel in las vegas qc online. no reservation,70.40331338,0.574098079,
cost,"cost accommodation book your blackpool hotel in virginia beach, thailand. book a hotel",58.55217128,0.108732278,
coupon,"coupon book kata resort with 4 beach island. free nearby beach, paris hotel.",182.5879116,0.727264584,
book,book your new york beach ut incheon hotel on expedia today! save up,85.02000479,0.743587441,
save,save on cheap hotels in lake tahoe. book on expedia today! save big,52.71430851,0.287596702,
best,best here fort myers beach hotel today! book your hotel in laporte in,64.32661993,0.871610794,
no,no reservation costs. great rates. save with expedia's great at calistoga on complimentary,68.05044347,0.465487175,
japan.,japan. up all inclusive from savings on your hotel! save on hotels in,78.71633235,0.519119725,
davids,"davids costs. instant beach resort, san monica. no reservation costs. great rates. book",87.38444198,0.24008462,
your,your royal chi antonio luton. no reservation great rates. book hotels near stade,74.13752644,0.256470932,
rates.,rates. book a hotel near warwick castle. save up to 50% on your,51.60276896,0.282471755,
big!,"big! book a hotel near villa rosa, paris, stadium, kansas city. save with",82.5238678,0.621653339,
craggy,craggy this lake hotel. book save with expedia's price guarantee book at woodlands,146.9636209,0.928176706,
grand,"grand the san antonio center. book great rates from san francisco, all-inclusive station",127.4367839,0.839978737,
reservation,reservation costs. great rates. car rentals. long springs hotel with expedia. contemporary car,136.405012,0.44934414,
rates.,rates. book your all inclusive car rental book at lodging in isle of,148.6737952,0.997468812,
book,book at a hotel online. no reservation costs. great rates. book a hotel,33.29304578,0.495972869,
refund,"refund this penasco birmingham florida a resort, mont-tremblant. georges to woodbury italy. sunshine",130.9597258,0.119588925,
reservation,reservation costs. great rates. best rates 10 bahamas hotels. best price guarantee. hotels,83.7665692,0.466093052,
islands.,"islands. choose from local car rental with 3 club, miami beach. quick, easy",318.8217654,0.975070463,
in,in battambang and save big! save big on this split hotel! hotel! reviews,83.64447459,0.077121096,
hotel,hotel in plymouth meeting pa. no reservation costs. great rates. save on hotels,54.26878916,0.841647379,
stay,"stay save penang, puerto rico beach hotel on your villa when villa comunale.",132.29261,0.832374911,
packages.,"packages. le bear royale hotel, old largo, rome. no reservation costs. great rates.",129.6607222,0.082787193,
"choices,","choices, save on hotels in this mexico city. & attractions. retreat health club,",127.0227378,0.481544966,
find,"find and compare exclusive deals on hotels in hendersonville, city, ky. book at",57.05454052,0.884897345,
+,#NAME?,103.225717,0.420749446,
cheap,"cheap hotels in memphis. book at georges hotel hotel, malta. no reservation costs.",47.93725315,0.146105647,
less!,less! the phi darjeeling ny book no reservation credit card turkey in boracay,240.8196734,0.298617328,
costs.,costs. reservation costs. great rates. save on hotels in springdale. book at hotel,38.84365315,0.205036877,
great,great rates. star hotels residence japan save with expedia's price guarantee. jaco book,167.7602294,0.144162092,
"hotel,","hotel, keswick and save big! book now! secure value with expedias price guarantee.",91.48402138,0.718366874,
"airport,","airport, tokyo. no reservation costs. great rates. book at over tampa, fl hotels.",78.48373936,0.754893871,
on,"on this jakarta hotel. book the the park lane santa cana. more choices,",157.0707949,0.911083496,
international,"international hotel telford, telford. no reservation costs. great rates. best rates or refund",47.08705323,0.350001892,
negril,negril and save big! gold vacation deals. 5-star hotel with 2 restaurants and,166.7819236,0.695256239,
costs.,"costs. great find and compare exclusive deals on hotels in show low, arizona",78.32136019,0.195408618,
compare,compare hotels in phuket online. book accommodation in boracay online. no reservation costs.,69.62363101,0.678800722,
shuttle,"shuttle and save big! book a motel in la paz, bolivia. no reservation",65.47754649,0.166664755,
,,,,86.80204742
