HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.seed,Input.content,Answer.sentiment,Approve,Reject
371QPA24C22L8TLIX4USHN2IF8P1T8,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3R8YZBNQ9IWPEJ6MVIM82CDT2MN7QA,A31Z5TPD8QKE26,Approved,Thu Sep 20 18:08:43 PDT 2018,Thu Sep 20 18:08:54 PDT 2018,Sun Sep 23 18:08:54 PDT 2018,Fri Sep 21 13:55:45 PDT 2018,,,11,100% (311/311),100% (311/311),100% (311/311),free,"free lincoln shores ny book reservation great rates save big on this detroit,",Fairly Difficult,,
371QPA24C22L8TLIX4USHN2IF8P1T8,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3WR9XG3T64PIPEJOXLFVZ9CO6U547P,A1JP58Y4XAT7EU,Approved,Thu Sep 20 18:05:19 PDT 2018,Thu Sep 20 18:06:57 PDT 2018,Sun Sep 23 18:06:57 PDT 2018,Fri Sep 21 13:55:45 PDT 2018,,,98,100% (226/226),100% (226/226),100% (226/226),free,"free lincoln shores ny book reservation great rates save big on this detroit,",Easy,,
3UXQ63NLAA0Y2EV5QSLQ185A77UBLY,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,308XBLVESJICSWOCLENOC49UHYABRV,A1PD6JGBEGNHE6,Approved,Thu Sep 20 17:19:08 PDT 2018,Thu Sep 20 17:19:12 PDT 2018,Sun Sep 23 17:19:12 PDT 2018,Fri Sep 21 13:57:44 PDT 2018,,,4,100% (155/155),100% (155/155),100% (155/155),best,"best western bowness-on-windermere luxury hotel, new jersey. no reservation costs. great rates. hotels",Easy,,
3UXQ63NLAA0Y2EV5QSLQ185A77UBLY,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,31N2WW6R9S4AMBFQFQ8ODWXZQIN3F2,A3EZ0H07TSDAPW,Approved,Thu Sep 20 17:23:19 PDT 2018,Thu Sep 20 17:23:27 PDT 2018,Sun Sep 23 17:23:27 PDT 2018,Fri Sep 21 13:57:44 PDT 2018,,,8,100% (565/565),100% (565/565),100% (565/565),best,"best western bowness-on-windermere luxury hotel, new jersey. no reservation costs. great rates. hotels",Easy,,
3UXQ63NLAA0Y2EV5QSLQ185A77UBLY,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3A1PQ49WVIVYQ4SHNCI5SOUF8DUH1U,A31Z5TPD8QKE26,Approved,Thu Sep 20 18:33:34 PDT 2018,Thu Sep 20 18:33:39 PDT 2018,Sun Sep 23 18:33:39 PDT 2018,Fri Sep 21 13:57:44 PDT 2018,,,5,100% (311/311),100% (311/311),100% (311/311),best,"best western bowness-on-windermere luxury hotel, new jersey. no reservation costs. great rates. hotels",Fairly Easy,,
3V7ICJJAZAU246OKK0M9FR3ZLLZ4BY,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,34Q075JO1YRNF4MLP4BKMWVYMWM106,AWTP9JNX0WK2F,Approved,Thu Sep 20 17:39:03 PDT 2018,Thu Sep 20 17:39:11 PDT 2018,Sun Sep 23 17:39:11 PDT 2018,Fri Sep 21 13:57:44 PDT 2018,,,8,100% (26/26),100% (26/26),100% (26/26),book,"book at hotel oudaya, marrakech. no reservation costs. great rates. save on hotels",Easy,,
3V7ICJJAZAU246OKK0M9FR3ZLLZ4BY,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3JMSRU9HQJ82S6HD4PUOE94I512EVT,A1PD6JGBEGNHE6,Approved,Thu Sep 20 17:34:52 PDT 2018,Thu Sep 20 17:34:57 PDT 2018,Sun Sep 23 17:34:57 PDT 2018,Fri Sep 21 13:57:45 PDT 2018,,,5,100% (155/155),100% (155/155),100% (155/155),book,"book at hotel oudaya, marrakech. no reservation costs. great rates. save on hotels",Fairly Easy,,
3V7ICJJAZAU246OKK0M9FR3ZLLZ4BY,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3OF2M9AATH2MNQEX18UUXAUJD95KZK,A3EZ0H07TSDAPW,Approved,Thu Sep 20 17:45:46 PDT 2018,Thu Sep 20 17:45:53 PDT 2018,Sun Sep 23 17:45:53 PDT 2018,Fri Sep 21 13:57:45 PDT 2018,,,7,100% (565/565),100% (565/565),100% (565/565),book,"book at hotel oudaya, marrakech. no reservation costs. great rates. save on hotels",Fairly Easy,,
3HY86PZXPYWJJA3L795XI12HCY2E1V,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3EA3QWIZ4J9ZVJFAVDK0Y6EP091ITY,A1506T1PAYRT16,Approved,Thu Sep 20 18:47:11 PDT 2018,Thu Sep 20 19:00:07 PDT 2018,Sun Sep 23 19:00:07 PDT 2018,Fri Sep 21 13:56:12 PDT 2018,,,776,100% (155/155),100% (155/155),100% (155/155),"portofino,","portofino, louis point ny ny inn, marina nearby. no reservation costs. great rates.",Very Easy,,
3HY86PZXPYWJJA3L795XI12HCY2E1V,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3RJSC4XJ118M3MN4QRDWPM8FYCT50U,A1JP58Y4XAT7EU,Approved,Thu Sep 20 17:58:25 PDT 2018,Thu Sep 20 17:59:16 PDT 2018,Sun Sep 23 17:59:16 PDT 2018,Fri Sep 21 13:56:12 PDT 2018,,,51,100% (226/226),100% (226/226),100% (226/226),"portofino,","portofino, louis point ny ny inn, marina nearby. no reservation costs. great rates.",Easy,,
3HY86PZXPYWJJA3L795XI12HCY2E1V,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3X87C8JFV7PBXHQEJLKJX39PP0VQSB,A3EZ0H07TSDAPW,Approved,Thu Sep 20 17:31:22 PDT 2018,Thu Sep 20 17:31:29 PDT 2018,Sun Sep 23 17:31:29 PDT 2018,Fri Sep 21 13:56:12 PDT 2018,,,7,100% (565/565),100% (565/565),100% (565/565),"portofino,","portofino, louis point ny ny inn, marina nearby. no reservation costs. great rates.",Fairly Difficult,,
3QMELQS6Y5P3Z09NZL1EC4SHZY86RY,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,35DR22AR5EYRMX6BFKEAJ3X6UNHX3L,A3I1W58P6SIV26,Approved,Thu Sep 20 17:16:39 PDT 2018,Thu Sep 20 17:16:43 PDT 2018,Sun Sep 23 17:16:43 PDT 2018,Fri Sep 21 13:57:38 PDT 2018,,,4,100% (240/240),100% (240/240),100% (240/240),deals,deals book hotels near seattle france shopping excursion to 50% on your hotels,Standard,,
3QMELQS6Y5P3Z09NZL1EC4SHZY86RY,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,36H9ULYP638L7PHFIB0BT3EOMFAJFV,A3EZ0H07TSDAPW,Approved,Thu Sep 20 17:33:43 PDT 2018,Thu Sep 20 17:33:50 PDT 2018,Sun Sep 23 17:33:50 PDT 2018,Fri Sep 21 13:57:38 PDT 2018,,,7,100% (565/565),100% (565/565),100% (565/565),deals,deals book hotels near seattle france shopping excursion to 50% on your hotels,Standard,,
3QMELQS6Y5P3Z09NZL1EC4SHZY86RY,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3ZOTGHDK5JP8C5DY48SF8YEPAZFOS3,AWTP9JNX0WK2F,Approved,Thu Sep 20 17:42:32 PDT 2018,Thu Sep 20 17:42:44 PDT 2018,Sun Sep 23 17:42:44 PDT 2018,Fri Sep 21 13:57:38 PDT 2018,,,12,100% (26/26),100% (26/26),100% (26/26),deals,deals book hotels near seattle france shopping excursion to 50% on your hotels,Easy,,
3B623HUYJ4424TSO7PYHMST4RVH8SA,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,34V1S5K3GTF0IKBVV66UA3N8XB396V,A31Z5TPD8QKE26,Approved,Thu Sep 20 18:42:35 PDT 2018,Thu Sep 20 18:42:45 PDT 2018,Sun Sep 23 18:42:45 PDT 2018,Fri Sep 21 13:56:06 PDT 2018,,,10,100% (311/311),100% (311/311),100% (311/311),craggy,craggy this lake hotel. book save with expedia's price guarantee book at woodlands,Fairly Difficult,,
3B623HUYJ4424TSO7PYHMST4RVH8SA,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3HQUKB7LNGS9UFDVP1LQKBAMP2NHHQ,A1JP58Y4XAT7EU,Approved,Thu Sep 20 18:07:03 PDT 2018,Thu Sep 20 18:07:10 PDT 2018,Sun Sep 23 18:07:10 PDT 2018,Fri Sep 21 13:56:06 PDT 2018,,,7,100% (226/226),100% (226/226),100% (226/226),craggy,craggy this lake hotel. book save with expedia's price guarantee book at woodlands,Fairly Easy,,
3B623HUYJ4424TSO7PYHMST4RVH8SA,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3JBT3HLQF9GNYHBDE0Z2TRGI7J9PZO,A3EZ0H07TSDAPW,Approved,Thu Sep 20 17:30:19 PDT 2018,Thu Sep 20 17:30:29 PDT 2018,Sun Sep 23 17:30:29 PDT 2018,Fri Sep 21 13:56:07 PDT 2018,,,10,100% (565/565),100% (565/565),100% (565/565),craggy,craggy this lake hotel. book save with expedia's price guarantee book at woodlands,Very Easy,,
3BC9H1KCYUQAQG0F4Y6CIUKRQNFWYQ,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,33CKWXB73KYNMT73LNFK01E8ROZ11G,A31Z5TPD8QKE26,Approved,Thu Sep 20 18:39:27 PDT 2018,Thu Sep 20 18:39:31 PDT 2018,Sun Sep 23 18:39:31 PDT 2018,Fri Sep 21 13:56:07 PDT 2018,,,4,100% (311/311),100% (311/311),100% (311/311),book,book on hotels in dubrovnik. no reservation costs. great rates. book your hotel,Easy,,
3BC9H1KCYUQAQG0F4Y6CIUKRQNFWYQ,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,38YMOXR4MVDBUGO3OHGMONVJVCGW60,A1JP58Y4XAT7EU,Approved,Thu Sep 20 17:40:05 PDT 2018,Thu Sep 20 17:42:33 PDT 2018,Sun Sep 23 17:42:33 PDT 2018,Fri Sep 21 13:56:07 PDT 2018,,,148,100% (226/226),100% (226/226),100% (226/226),book,book on hotels in dubrovnik. no reservation costs. great rates. book your hotel,Easy,,
3BC9H1KCYUQAQG0F4Y6CIUKRQNFWYQ,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3PJUZCGDJ7UNMYUJOL3SUHJZ36H894,A3EZ0H07TSDAPW,Approved,Thu Sep 20 17:10:42 PDT 2018,Thu Sep 20 17:10:53 PDT 2018,Sun Sep 23 17:10:53 PDT 2018,Fri Sep 21 13:56:07 PDT 2018,,,11,100% (565/565),100% (565/565),100% (565/565),book,book on hotels in dubrovnik. no reservation costs. great rates. book your hotel,Fairly Difficult,,
3D7VY91L65BI8WDQQ4M51LKZ7CKBM0,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,32XVDSJFP0BR73BOXDYWPCCGH55M2N,A1JP58Y4XAT7EU,Approved,Thu Sep 20 18:22:26 PDT 2018,Thu Sep 20 18:22:41 PDT 2018,Sun Sep 23 18:22:41 PDT 2018,Fri Sep 21 13:56:08 PDT 2018,,,15,100% (226/226),100% (226/226),100% (226/226),reservation,"reservation costs. great rates. best rates on omaha hotel & walking private beach,",Easy,,
3D7VY91L65BI8WDQQ4M51LKZ7CKBM0,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3QXNC7EIPJ9549PGTHQD12DHK8H90U,A31Z5TPD8QKE26,Approved,Thu Sep 20 18:42:28 PDT 2018,Thu Sep 20 18:42:34 PDT 2018,Sun Sep 23 18:42:34 PDT 2018,Fri Sep 21 13:56:08 PDT 2018,,,6,100% (311/311),100% (311/311),100% (311/311),reservation,"reservation costs. great rates. best rates on omaha hotel & walking private beach,",Easy,,
3D7VY91L65BI8WDQQ4M51LKZ7CKBM0,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3WT783CTPCV8MUZT3HXTN9A8HX9CBS,A3EZ0H07TSDAPW,Approved,Thu Sep 20 17:35:09 PDT 2018,Thu Sep 20 17:35:17 PDT 2018,Sun Sep 23 17:35:17 PDT 2018,Fri Sep 21 13:56:08 PDT 2018,,,8,100% (565/565),100% (565/565),100% (565/565),reservation,"reservation costs. great rates. best rates on omaha hotel & walking private beach,",Fairly Easy,,
371DNNCG44G3JT53WP37WXPQTEV8TZ,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,39KFRKBFIO958RP73EK4QK2QRK8OYE,A1PAR1TMKFPKQE,Approved,Thu Sep 20 17:21:37 PDT 2018,Thu Sep 20 17:21:40 PDT 2018,Sun Sep 23 17:21:40 PDT 2018,Fri Sep 21 13:55:45 PDT 2018,,,3,100% (28/28),100% (28/28),100% (28/28),accommodation,"accommodation in washington, town book your rentals on expedia best price guarantee. secure",Fairly Difficult,,
371DNNCG44G3JT53WP37WXPQTEV8TZ,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3L2IS5HSFBW69X5QSYN28AW85MYNU6,A31Z5TPD8QKE26,Approved,Thu Sep 20 18:11:07 PDT 2018,Thu Sep 20 18:11:11 PDT 2018,Sun Sep 23 18:11:11 PDT 2018,Fri Sep 21 13:55:45 PDT 2018,,,4,100% (311/311),100% (311/311),100% (311/311),accommodation,"accommodation in washington, town book your rentals on expedia best price guarantee. secure",Easy,,
371DNNCG44G3JT53WP37WXPQTEV8TZ,3EYXOXDEN7U8FDJ4MDVXSRSCPDWJZH,english readability,read english texts and rate its readability,english text readability,$0.01,Thu Sep 20 16:14:53 PDT 2018,3,BatchId:3377761;OriginalHitTemplateId:926051491;,86400,259200,Thu Sep 20 23:14:53 PDT 2018,,,3NXNZ5RS1BBJMKP0EGBMGHN4SMG97N,A3EZ0H07TSDAPW,Approved,Thu Sep 20 17:40:52 PDT 2018,Thu Sep 20 17:41:04 PDT 2018,Sun Sep 23 17:41:04 PDT 2018,Fri Sep 21 13:55:45 PDT 2018,,,12,100% (565/565),100% (565/565),100% (565/565),accommodation,"accommodation in washington, town book your rentals on expedia best price guarantee. secure",Fairly Easy,,
