seed_text(prime_text),generated _text,perplexity,random,
,"catch up with the latest episodes or binge from the beginning - only on hulu! showtime. all your tv in one place. hit movies. prices starting at $7.99. unlimited streaming. 50+ live tv channels. live tv. hbo. shows: grey's anatomy, rick and morty, this is us, empire.
",70.1806456,0.549628503,
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! watch live news. all-new tv experience. no hidden fees. hassle-free tv. no hidden fees. 50+ top channels. watch live news. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",77.98084143,0.442724443,
,"enjoy all your favorite fs1 sports coverage live on hulu. start free trial now! all-new tv experience. no hidden fees. 50+ top channels. hassle-free tv. enhanced cloud dvr. watch live tv & sports. no hidden fees. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",83.11380543,0.902555568,
,"catch up with the latest episodes. sign up today for your hulu free trial! hit movies. showtime. prices starting at $7.99. hbo. 50+ live tv channels. unlimited streaming. all your tv in one place. live tv. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",63.21075544,0.777671898,
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! watch live news. no hidden fees. all-new tv experience. no hidden fees. hassle-free tv. 50+ top channels. no hidden fees. watch live news. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",78.58482973,0.515285699,
,"enjoy your favorite fx shows live on hulu. start your free trial now! enhanced cloud dvr. 50+ top channels. hassle-free tv. no hidden fees.
",71.06895634,0.904624449,
,"all your streaming in one place. sign up for your free trial on hulu! hit movies. prices starting at $7.99. live tv. all your tv in one place. 50+ live tv channels. unlimited streaming. showtime. hbo. shows: grey's anatomy, rick and morty, this is us, empire, the voice, will and grace, black-ish.
",54.97615873,0.176832701,
,"watch up with the latest episodes. sign up today for your hulu free trial! prices starting at $7.99. hit movies. unlimited streaming. all your tv in one place. showtime. hbo. 50+ live tv channels. live tv. shows: grey's anatomy, rick and morty, this is us, empire.
",62.62981353,0.719879614,
,"catch up with the latess episodes or binge from the beginning - only on hulu! live tv. hbo. 50+ live tv channels. unlimited streaming. hit movies. prices starting at $7.99. showtime. all your tv in one place. hbo. shows: grey's anatomy, rick and morty, this is us, empire, power.
",69.53417843,0.257559679,
,"enjoy all your favorite fs1 sports coverage live on hulu. start free trial now! watch live news. no hidden fees. all-new tv experience. no hidden fees. 50+ top channels. no hidden fees.
",76.4470358,0.649018677,
,"catch up with the latest episodes or binge from the beginning - only on hulu! showtime.
",112.7733303,0.117974017,
,"stream the top sports networks and live games on all your supported devices! enhanced cloud dvr. watch live tv & sports. all-new tv experience. no hidden fees. 50+ top channels. no hidden fees. 7 day free trial. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",91.20620636,0.311592513,
,"enjoy all of your favorite shows & movies on hulu. start your free trial! 50+ live tv channels. unlimited streaming. hit movies. prices starting at $7.99. live tv. showtime. hbo. all your tv in one place. shows: grey's anatomy, rick and morty, this is us, empire.
",58.15207361,0.304524407,
,"stream season 7 or binge from the beginning. sign up for hbo on hulu today! hbo. prices starting at $7.99. live tv. all your tv in one place. showtime. 50+ live tv channels. unlimited streaming. hit movies. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",67.52318272,0.658696333,
,"stream the top sports networks and live games on all your supported devices! enhanced cloud dvr. watch live tv & sports. 50+ top channels. no hidden fees. 7 day free trial. all-new tv experience. no hidden fees. watch live tv & sports. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",86.28964653,0.293398243,
,"all your tv together in one place. choose the plan for you and try 30 days free! all your tv in one place. hbo. showtime. 30 day free trial. live tv. 50+ live tv channels. current episodes next day. unlimited streaming. hit movies. shows: grey's anatomy, rick and morty, this is us, empire.
",75.99869502,0.11007046,
,"seasons 1-4 of tv land's younger now streaming on hulu! 30 day free trial. hit movies & shows. award-winning originals. shows: the handmaid's tale, marvels runaways, future man, the mindy project, game of thrones, rick & morty.
",137.2134591,0.492689874,
,"watch the best of hbo now on hulu. start streaming all your tv in one place. hbo. showtime. hit movies. unlimited streaming. live tv. 30 day free trial. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",69.64083964,0.017415054,
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! all-new tv experience. 50+ top channels. hassle-free tv. enhanced cloud dvr. no hidden fees.
",79.86104024,0.03161438,
,"catch up with the latest episodes. sign up today for your hulu free trial! prices starting at $7.99. hbo. showtime. all your tv in one place. unlimited streaming. live tv. 50+ live tv channels. hit movies. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",63.21075544,0.609173409,
,"catch up with the latest episodes or binge from the beginning - only on hulu! live tv. hbo. showtime.
",100.8084964,0.235598374,
,"stream seasons 1 - 6 of nashville on hulu. sign up for 30 days free today! unlimited streaming. hbo. showtime. live tv. 50+ live tv channels. all your tv in one place. hit movies. prices starting at $7.99. shows: grey's anatomy, rick and morty, this is us, empire.
",88.82204062,0.018697152,
,"start your 30 day trial and watch great exclusives and originals only on hulu! live tv. showtime. all your tv in one place. hit movies. 50+ live tv channels. prices starting at $7.99. hbo. unlimited streaming. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",62.71193763,0.648702027,
,"catch up with the latest episodes or binge from the beginning - only on hulu! showtime. all your tv in one place. hit movies. prices starting at $7.99. 50+ live tv channels. live tv. unlimited streaming. hbo. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",69.43976957,0.019116148,
,"stream the top sports networks and live games on all tour supported devices! enhanced cloud dvr. watch live tv & sports. all-new tv experience. no hidden fees. 7 day free trial. no hidden fees. watch live tv & sports. 50+ top channels. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",89.46331458,0.910757336,
,"experience 50+ live & on demand channels + hulus huge streaming library. watch live tv & sports. all-new tv experience. no hidden fees. 50+ top channels. hassle-free tv. enhanced cloud dvr. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",96.82198246,0.943257544,
,"catch up with the latest episodes or binge from the beginning - only on hulu! live tv. showtime. all your tv in one place. hit movies. 50+ live tv channels. prices starting at $7.99. hbo. unlimited streaming. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",69.43976957,0.862695716,
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! all-new tv experience. 50+ top channels. hassle-free tv. enhanced cloud dvr. watch live news. no hidden fees. 7 day free trial. brands: fox, cbs, nbc, fx, tnt, tbs.
",78.92350332,0.776052303,
,"catch up with the latest episodes or binge from the beginning - only on hulu! live tv. showtime.
",100.8536041,0.028378773,
,"stream the entire season from the beginning. try free for 30 days! hbo. prices starting at $7.99. showtime. 50+ live tv channels. hbo. live tv. all your tv in one place. hit movies. unlimited streaming. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",74.40817801,0.497635647,
,"enjoy all your favorite fs1 sports coverage live on hulu. start free trial now! watch live tv & sports. all-new tv experience. no hidden fees. 50+ top channels. hassle-free tv. no hidden fees. watch live tv & sports. brands: fox, cbs, nbc, fx, tnt, tbs, hgtv, freeform.
",74.3377175,0.844884793,
,"start your 30 day trial and watch great exclusives and originals only on hulu! live tv. showtime. all your tv in one place. hbo. 50+ live tv channels. unlimited streaming. hit movies. shows: grey's anatomy, rick and morty, this is us, empire, the voice, will and grace.
",63.12792583,0.520934137,
,"catch ap with the latest episodes or binge from the beginning - only on hulu! showtime. all your tv in one place. hbo. prices starting at $7.99. 50+ live tv channels. unlimited streaming. live tv. hit movies. shows: grey's anatomy, rick and morty, this is us, empire, power.
",71.88217321,0.214210937,
,"watch up with the latest episodes or binge from the beginning - only on hulu! showtime. all your tv in one place. hbo. 50+ live tv channels. live tv. unlimited streaming. hit movies. prices starting at $7.99. shows: grey's anatomy, rick and morty, this is us, empire, power.
",69.62513251,0.685169242,
,"catch up with the latest episodes or binge from the beginning - only on hulu! showtime. all your tv in one place. hit movies. prices starting at $7.99. 50+ live tv channels. live tv. unlimited streaming. hbo. shows: grey's anatomy, rick and morty, this is us, empire.
",70.1806456,0.03637966,
,"start your 30 day trial and watch great exclusives and originals only on hulu! live tv. hit movies. prices starting at $7.99. unlimited streaming. all your tv in one place.
",61.53943315,0.477692551,
,"catch up with the latest episodes or binge from the beginning - only on hulu! showtime. all your tv in one place. hbo. live tv. 50+ live tv channels. prices starting at $7.99. hit movies. unlimited streaming. shows: grey's anatomy, rick and morty, this is us, empire, the voice, will and grace, black-ish, power, insecure, game of thrones.
",76.16735422,0.569975159,
,"watch the biggest hbo hit movies. sign up for free today! hit movies. prices starting at $7.99. showtime. all your tv in one place. hbo. unlimited streaming. live tv. 50+ live tv channels. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",63.7911149,0.112863364,
,"enjoy an all-new tv experience with personalized profiles and custom tv lineups! no hidden fees. 50+ top channels. hassle-free tv. watch live tv & sports. 7 day free trial. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",107.0890479,0.291368148,
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! watch live news. no hidden fees. all-new tv experience. no hidden fees. 50+ top channels. no hidden fees. hassle-free tv. no hidden fees. watch live tv & sports. no hidden fees. 7 day free trial. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",75.24432932,0.346319231,
,"enjoy an all-new tv experience with personalized profiles and custom tv lineups! no hidden fees. 50+ top channels. watch live tv & sports. 7 day free trial. no hidden fees. hassle-free tv. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",105.675446,0.516890004,
,"catch up with the latest episodes or binge from the beginning - only on hulu! showtime. all your tv in one place. hbo. prices starting at $7.99. 50+ live tv channels. unlimited streaming. hit movies. live tv. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",69.43976957,0.631011171,
,"enjoy your favorite fx shows live on hulu. start your free trial now! enhanced cloud dvr. watch live tv & sports. hassle-free tv. 50+ top channels. no hidden fees. 7 day free trial. brands: fox, cbs, nbc, fx, tnt, tbs, hgtv, freeform, live inew seream enjoy all your favorite fox sports coverage live on hulu. start free frial now! watch live news. all-new tv experience. no hidden fees. 50+ top channels. no hidden fees. hassle-free tv. nhl. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",76.19630506,0.904518932,
,"catch up with the latest episodes or binge from the beginning - only on hulu! showtime. hbo. 50+ live tv channels. all your tv in one place. unlimited streaming. hit movies. live tv. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",69.25006733,0.340675666,
,"catch up with the latest episodes. sign up today for your hulu free trial! showtime. hit movies. prices starting at $7.99. hbo. unlimited streaming. all your tv in one place. live tv. 50+ live tv channels. shows: grey's anatomy, rick and morty, this is us, empire, the voice, will and grace.
",64.23240765,0.335825626,
,"catch all your favorite tennis action in one place. start your free trial! live sports. no hidden fees. all-new tv experience. nhl. hassle-free tv. no hidden fees. live sports. 50+ top channels. golf. no hidden fees. soccer. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports.
",86.56661932,0.653381715,
,"enjoy an all-new tv experience with personalized profiles and custom tv lineups! watch live tv & sports. 50+ top channels. hassle-free tv. 7 day free trial. no hidden fees. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",107.0890479,0.094162365,
,"enjoy all your favorite fs1 sports coverage live on hulu. start free trial now! all-new tv experience. 50+ top channels. hassle-free tv. no hidden fees. 24/7 coverage. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",89.69120634,0.334127739,
,"enjoy your favorite tnt shows live on hulu. start your free trial now! enhanced cloud dvr. 50+ top channels. watch live tv & sports. 7 day free trial. hassle-free tv. all-new tv experience. no hidden fees. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",73.18150157,0.362889755,
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! a4l-new tv experience. 50+ top channels. hassle-free tv. no hidden fees. watch live news. no hidden fees. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",78.02099889,0.366593591,
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! watch live news. all-new tv experience. no hidden fees. hassle-free tv. 50+ top channels. no hidden fees. watch live tv & sports. no hidden fees. 7 day free trial. enhanced cloud dvr. brands: fox, cbs, nbc, fx, tnt, tbs, hgtv.
",77.17941947,0.478374043,
,"catch up with the latest episodes or binge from the beginning - only on hulu! live tv. hbo. showtime. unlimited streaming. hit movies. prices starting at $7.99. 50+ live tv channels. shows: grey's anatomy, rick and morty, this is us, empire, the voice, will and grace.
",77.56401496,0.700914986,
,"cut your cable & enjoy a better live tv experience with hulu. 50+ top channels. nhl. hassle-free tv. enhanced cloud dvr. watch live tv & sports.
",106.3642346,0.228791832,
,"enjoy your favorite fox shows live on hulu. start your free trial now! watch live tv & sports. enhanced cloud dvr. hassle-free tv. 7 day free trial. no hidden fees. 50+ top channels. all-new tv experience. no hidden fees. brands: fox, cbs, nbc, fx, tnt, tbs, hgtv, freeform, lifetime, telemundo.
",73.77747926,0.061310627,
,"enjoy all of your favorite shows & movies on hulu. start your free trial today! live tv. showtime. unlimited streaming. hbo. 50+ live tv channels. prices starting at $7.99. hit movies. all your tv in one place. hbo. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",57.69944465,0.64186381,
,"enjoy an all-new tv experience with personalized profiles and custom tv lineups! watch live tv & sports. 7 day free trial. 50+ top channels. no hidden fees.
",112.1432321,0.572054024,
,"enjoy all your favorite fox sports coverage live on hulu. start free trial now! watch live news. all-new tv experience. 50+ top channels.
",67.56060022,0.581155646,
,"enjoy an all-new tv experience with personalized profiles and custom tv lineups! no hidden fees. 50+ top channels. hassle-free tv. watch live tv & sports. 7 day free trial. no hidden fees. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",105.675446,0.702117124,
,"enjoy all your favorite fs1 sports coverage live on hulu. start free trial now! watch live news. no hidden fees. 50+ top channels. all-new tv experience. no hidden fees. hassle-free tv. eprines: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",81.79204768,0.771203999,
,"stream seasons 1 - 6 of nashville on hulu. sign up for 30 days free today! unlimited streaming. live tv. showtime. all your tv in one place. hbo. 50+ live tv channels. hbo. prices starting at $7.99. hit movies. shows: grey's anatomy, rick and morty, this is us, empire.
",89.03716915,0.146245104,
,"enjoy anl your favorite fox sports coverage live on hulu. start free trial now! watch live news. no hidden fees. all-new tv experience. 50+ top channels. no hidden fees. hassle-free tv. nhl. live sports.
",72.594012,0.32605551,
,"all your tv togethet in one place. choose the plan for you and try 30 days free! all your tv in one place. hbo. showtime. 50+ live tv channels. 30 day free trial. live tv. current episodes next day. hbo. shows: grey's anatomy, rick and morty, this is us, empire, the voice, will and grace, black-ish, power, insecure, game of thrones.
",80.3049105,0.706255039,
,"enjoy an all-new tv experience with personalized profiles and custom tv lineups! watch live tv & sports. 7 day free trial. 50+ top channels. hassle-free tv. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",108.7621673,0.553343809,
,"enjoy all your favorite fs1 sports coverage live on hulu. start free trial now! all-new tv experience. no hidden fees. 50+ top channels. hassle-free tv. enhanced cloud dvr. watch live tv & sports. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",83.39360492,0.55180107,
,"watch the best of hbo now on hulu. start streaming all your tv in one place. hit movies. live tv. showtime. unlimited streaming. prices starting at $7.99. hbo. showtime. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",71.88528826,0.225124213,
,"all your tv together in one place. stream live tv, hit shows & hulu originals! showtime. all your tv in one place. hit movies. prices starting at $7.99. live tv. 50+ live tv channels. hbo. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",53.56314889,0.857386066,
,"current hbo episodes, past seasons and hit movies. add hbo on hulu now. hbo. showtime. hit movies. unlimited streaming. live tv. all your tv in one place. prices starting at $7.99. 50+ live tv channels. shows: grey's anatomy, rick and morty, this is us, empire.
",66.09813018,0.70059585,
,"catch all your favorite tennis action in one place. start your free trial! nhl. live sports. soccer. nhl. 50+ top channels. no hidden fees. hassle-free tv. no hidden fees. live sports. all-new tv experience. nhl. live sports. no hidden fees. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",84.67458441,0.655521744,
,"stream seasons 1 - 6 of nashville on hulu. sign up for 30 days free today! hbo. showtime. unlimited streaming. live tv. 50+ live tv channels. hit movies.
",116.364547,0.158871961,
,"all your tv together in one place. stream live tv, hit shows & hulu originals! prices starting at $7.99. showtime. all your tv in one place. 50+ live tv channels. hit movies. live tv. hbo. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",53.56314889,0.111698693,
,"experience 50+ live & on demand channels + hulus huge streaming library. watch live tv & sports. all-new tv experience. no hidden fees. 50+ top channels. no hidden fees. 7 day free trial. enhanced cloud dvr. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",93.20503253,0.164791633,
,"watch the mindy project from beginning. try free for 30 days! showtime. hbo. prices starting at $7.99. hit movies. live tv.
",114.8875548,0.592909294,
,"watch the best of food network & hgtv now on hulu. try a 30 day free trial! hit movies. showtime. hbo. unlimited streaming. 50+ live tv channels. live tv.
",106.7497624,0.663321008,
,"stream the top sports networks and live games on all your supported devices! enhanced cloud dvr. watch live tv & sports. all-new tv experience. no hidden fees. 50+ top channels. no hidden fees. watch live tv & sports. brands: btn, abc, tnt, espn, cbs sports, fox, nbcsn, nbc golf, fox sports, fs1.
",89.42212804,0.13040768,
,"catch up with the latest episodes. sign up today for your hulu free trial! showtime. hit movies. hbo. prices starting at $7.99. unlimited streaming. 50+ live tv channels. all your tv in one place. live tv. shows: grey's anatomy, rick and morty, this is us, empire, the voice.
",63.21075544,0.892101991,
,"current showtime episodes, past seasons and hit movies. add hbo on hulu now. hbo. prices starting at $7.99. live tv. showtime. all your tv in one place. unlimited streaming. hbo. hit movies. showtime. shows: grey's anatomy, rick and morty, this is us, empire, the voice, will and grace, black-ish, power, insecure, game of thrones.
",78.5131899,0.093112716,
,"enjoy all your favorite fs1 sports coverage live on hulu. start free trial now! watch live news. all-new tv experience. no hidden fees. hassle-free tv. nhl. 50+ top channels.
",75.07888217,0.058513973,
,"all your tv together in one place. stream current tv shows & hit movies! hbo. 50+ live tv channels. unlimited streaming. 30 day free trial. showtime. live tv. cur ent episodes next day. all your tv in one place. shows: grey's anatomy, rick and morty, this is us.
",58.66842927,0.893642846,
,"weleve all available sports, news and entertainment channels in your area. all-new tv experience. no hidden fees. enhanced cloud dvr. 50+ top channels. watch live tv & sports. 7 day free trial.
",93.16230934,0.957965475,
,"cut your cable & enjoy a better live tv experience with hulu. hassle-free tv. no hidden fees. all-new tv experience. no hidden fees. 50+ top channels. watch live tv & sports. 7 day free trial. enhanced cloud dvr. brands: fx, cbs, hgtv, epix, abc, cnn, nbc, e!, usa.
",95.14091224,0.419812142,
,"all your tv together in one place. stream live tv, hit shows & hulu originals! prices starting at $7.99. hit movies. showtime. live tv. all your tv in one place. 50+ live tv channels. hbo. unlimited streaming. shows: grey's anatomy, rick and morty, this is us, empire, the voice, will and grace, black-ish, power, insecure, game of thrones.
",62.09655444,0.717949273,
