seed_text(prime_text),generated _text,perplexity,random,
rates,rates on your reservation. find and compare exclusive deals on hotels in gold,36.98626815,0.869006646,
great,great rates. book your hotel in varenna online. no reservation costs. great rates.,39.91244467,0.153261508,
book,"book your apartment in i-city. quick, easy booking. instant confirmation. book a hotel",78.24674737,0.516433182,
japan.,"japan. semiramis, i-city. book your boutique hotel in gili sydney. no reservation costs.",70.29904008,0.500790733,
at,"at ocean gate inn, i-city. no reservation costs. great rates. best rates or",56.19007559,0.119304692,
locations,locations parnassus digital photo. no booking fees. family-friendly and convention club. spa from,187.1696759,0.124898807,
reservation,reservation costs. great rates. book your hotel in sol ns online. no reservation,57.66202497,0.021636203,
save,"save big! book at fieldhead hotel, markfield. no reservation costs. great rates. best",46.07842698,0.17178938,
reservation,reservation costs. great rates. book at luther-hotel wittenberg. no reservation costs. great rates.,40.92108622,0.470719128,
your,your nora africa phuket on expedia today & save! best on hotels near,55.36982702,0.466982242,
online.,online. no reservation costs. great rates. book at luther-hotel wittenberg. no reservation costs.,41.62962852,0.975876633,
hotel,"hotel 40 digital photo. no booking fees. book at cavendish manor resort, i-city.",139.0154047,0.331781159,
online.,online. no reservation costs. great rates. marival resort & suites nuevo vallarta all,88.62890269,0.756229873,
rates.,"rates. the artist house on fleming, i-city. no reservation costs. great rates. the",52.60557327,0.770385421,
great,great rates. book your hotel in varenna online. no reservation costs. great rates.,39.91244467,0.040785634,
kuala,"kuala ocean gate inn, i-city. no reservation costs. great rates. best rates or",76.24983693,0.403504841,
reservation,"reservation costs. great rates. book at cavo tagoo, near york tn with 4",89.69974304,0.372447215,
costs.,costs. great rates. paris the perfect trip to bora bora. expedia best price,100.7634171,0.73223453,
a,a cheap hotel in i-city online. no reservation costs. great rates. book at,36.29980091,0.848858466,
travel,"travel kos geo-deck. moab, killarney, photo. no no booking fees. book a motel",83.18893211,0.282603056,
no,"no reservation costs. expedia best rates great rates book at sankara i-city, i-city.",35.50833324,0.370024539,
compare,compare coupon. book & save on convention center hotels. best rates or refund,54.87581335,0.711905739,
refund,refund on hotel in power and compare compare at the boston hong kong,88.09659609,0.932908916,
hotel,"hotel rate alameda gothenburg. lodge, ab. book at sydney lodge hotel, i-city. no",89.71586618,0.179859822,
london,london rates. book your hotel in high stadium online. no reservation costs. great,68.87692638,0.038007757,
online.,"online. no reservation costs. great rates. book at anchorage inn, manuel antonio. no",75.40347491,0.710729111,
ambassador,ambassador sorrento. no reservation costs. great rates. book at boracay international airport hotels,82.28788341,0.523741598,
your,"your off-strip christchurch gulf jerez cruises hotel, i-city. easy to i-city. book at",156.4720173,0.582654718,
your,"your ymca backpackers lights site gardens site townhomes, ut hotel, stadium. book and",151.2858041,0.287475081,
reservation,reservation costs. great rates. find and compare exclusive deals on hotels in copthorne,47.5243703,0.148227206,
great,great rates. book your hotel in varenna online. no reservation costs. great rates.,39.91244467,0.967161957,
great,great rates. ocean packages to cancn. book at mill co no reservation costs.,93.4783967,0.326900874,
near,near milan cadorna station. no reservation costs. great rates. i-city. best price guarantee.,63.70053102,0.739157223,
reservation,"reservation costs. great rates. book at hotel whitcomb, i-city. no reservation costs. great",37.19577206,0.580622291,
great,great rates. best rates or refund + $50 coupon. book your vilnius hotel,43.0100906,0.726390854,
"puccini,","puccini, yoke hotel i-city, i-city amsterdam hotel, whistler. best price guarantee. i-city. quick,",78.44911532,0.322897272,
in,"in milan cadorna booking.com & waterpark beach, vale del lanta. i-coun. no reservation",141.7074078,0.485858567,
from,from cabo travel. dubai hotel in karon beach online. no reservation costs. great,111.417396,0.899764623,
and,"and save big! book at the grosvenor i-city, i-city. best on i-city in",51.62086494,0.725935847,
book,"book a motel in i-city, i-city, i-city. no reservation costs. great rates. more",47.24441842,0.288626551,
rates.,"rates. the artist house on fleming, i-city. no reservation costs. great rates. hotel",50.46184766,0.929135742,
"hotel,","hotel, i-city enjoy up to $750 to spend onboard! book your cruise by",95.15666785,0.420838685,
a,a cheap hotel in i-city online. no reservation costs. great rates. book at,36.29980091,0.700085748,
reservation,reservation costs. great rates. book your hotel in i-coun online. no reservation costs.,39.25135743,0.111418575,
no,no reservation costs book a cheap hotel in ocean shores il. no reservation,48.90747498,0.224457795,
hotel,hotel rift photo. no no reservation costs. great rates. book now & save,39.84720218,0.124813915,
save,"save big! book at fieldhead hotel, markfield. no reservation costs. great rates. best",46.07842698,0.706042666,
rates.,"rates. the artist house on fleming, i-city. no reservation costs. great rates. apa",69.87050836,0.484770246,
your,"your quality hotel jebel jebel aparthotel, photo. gardens tulum. gulf stadium lodge, i-city.",150.605754,0.525238334,
packages.,packages. great rates. book your hotel in bloomington in online. no reservation costs.,41.85990088,0.751908825,
find,"find exclusive deals on hotels in atlantic city boardwalk, nj and save big!",64.6810992,0.145805265,
newcastle,"newcastle albufeira site, no reservation costs. great rates. book at royal atlas &",129.7489371,0.475867336,
reservation,reservation costs. great rates. book your hotel in saint johnsbury vt online. no,90.57773375,0.826738029,
and,and save big! best rates on hiroshima hotel. plan your next trip with,71.27713589,0.379224137,
hotel.,hotel. no reservation costs. great rates. book at luther-hotel wittenberg. no reservation costs.,41.62962852,0.055394469,
book,"book a motel in i-city, la. no reservation costs. great rates. best rates",36.27853223,0.318046732,
big!,big! guarantee! the canadian apartment house - i-city. no reservation costs. great rates.,77.9118472,0.708594704,
accommodation,"accommodation lodge, moab. no reservation costs. great rates. book at midleton park hotel,",55.98483479,0.072475268,
"view,","view, beach, carmen business resort. on this seattle, md city. book an apartment",198.1459231,0.453860902,
from,from me i-city. no reservation costs. great rates. book & save on hotels,50.74295164,0.058452021,
best,"best rates or refund + $50 coupon. great deals on i-city, nv hotels.",56.11311127,0.623740048,
save,save with expedia's price guarantee book a vacation home in puerto peasco. no,88.62418302,0.56785723,
hull,hull andalucia sightseeing collection buckhead health midleton. visit jaypee elegance visit deira deira,959.8757776,0.895849804,
coupon,coupon affordable motel in myrtle beach ga de las americas. no reservation costs.,146.9679888,0.836075574,
great,great rates. book your hotel in varenna online. no reservation costs. great rates.,39.91244467,0.992525468,
your,your monterey room! hotel hotel costs & & no reservation costs. great rates.,51.57368439,0.275267147,
book,"book a motel in i-city, la. no reservation costs. great rates. best rates",36.27853223,0.692113773,
your,your wroxton photo. oceanfront great rates. best rates or refund + $50 coupon.,61.35915472,0.963096247,
rates.,"rates. the artist house on fleming, i-city. no reservation costs. great rates. hotel",50.46184766,0.446603613,
no,"no reservation costs. great rates. book at hotel antunovic i-city, i-city. no reservation",37.83981112,0.889401069,
rates,rates on your reservation. book your hotel in parksville bc online. no reservation,46.83406618,0.339832296,
texas,"texas rarotonga, deep manor, bromley. zermatt. no reservation costs. great rates. book accommodation",71.31101677,0.295961894,
no,"no reservation costs. great rates. book at hotel whitcomb, i-city. no reservation costs.",37.83981112,0.597813172,
villa,"villa site, zermatt. zermatt. no reservation costs. great rates. book at luther-hotel wittenberg.",61.09174778,0.854316076,
islands.,islands. no reservation costs. great rates. book your hotel in vancouver wa online.,68.45857493,0.517275745,
in,"in milan cadorna station. no reservation costs. great rates. book at the knickerbocker,",54.07214608,0.943898427,
and,and save big! i-city's suites & conference centre. no reservation costs. great rates.,64.20754215,0.405171183,
a,a cheap hotel in i-city online. no reservation costs. great rates. book at,36.29980091,0.819211653,
in,in milan cadorna mitzpe williamsburg. no reservation costs. great rates. book your hotel,64.87804716,0.439422436,
best prices,best prices or refund + $50 coupon. hong jersey beach hotels. best rates or,86.35648614,0.361261194,
4-star,4-star hotel in the business and entertainment district. gangnam district. lowest price guarantee!,129.2007582,0.426815353,
shuttle,shuttle to gatwick luxury expedia's big on your great hotel in hakone book,100.4767626,0.203524547,
golden,golden deep grace vilamoura spectacular square. london here refund coupon.<br/>save big coupon. save,186.6908113,0.102856128,
rates.,"rates. the artist house on fleming, i-city. no reservation costs. great rates. hotel",50.46184766,0.799981057,
no,"no reservation costs. great rates. book at hotel amadeus, i-city. no reservation costs.",37.83981112,0.738555079,
costs.,costs. great rates. book your hotel in westminster ca online. no reservation costs.,63.42568573,0.251964309,
save,"save with expedia's price guarantee book a vacation falls hotel & casino, i-city.",81.08780122,0.118767105,
your,your bed plantation kings stanley value. cruises zurich for eastern with las vegas.,462.2222364,0.33544819,
save,"save big! book at fieldhead hotel, markfield. no reservation costs. great rates. best",46.07842698,0.302931424,
reservation,"reservation costs. great rates. 3-star rome hotel in athens resort, walk to cripple",97.17987631,0.794328064,
in,"in ocean gate inn, branson. no reservation costs. great deals on this beach,",66.8345666,0.934891472,
no,no reservation costs book a luxury hotel in st petersburg. no reservation costs.,38.91924383,0.315133767,
big,big on riverwalk hotels on expedia! save up to 50% on your reservation.,65.38900597,0.092244251,
"brighton,","brighton, the artist house on fleming, i-city. no reservation costs. great rates. westgate",71.85388344,0.953956005,
book,"book a motel in i-city, la. no reservation costs. great rates. best rates",36.27853223,0.618962973,
book,"book your apartment in i-city. quick, easy booking. instant confirmation. book a hotel",78.24674737,0.421549857,
a,a cheap hotel in i-city online. no reservation costs. great rates. book &,36.02819332,0.981160512,
hotel,"hotel boulder site gothenburg. lodge, samui. no reservation costs. great rates. marival resort",79.43657235,0.211488177,
book,"book a motel in i-city, roma, on beach, i-city. no reservation costs. great",41.4665706,0.706458402,
and,"and save big! book at manhattan suites and i-city, i-city. no reservation costs.",56.84677979,0.540733006,
trusted.,"trusted. on 5 hotels. save on hotels in i-city, i-city. find and compare",55.41805432,0.407816628,
no,"no reservation costs book a cheap hotel in i-city, i-city. no reservation costs.",34.25850223,0.601430341,
"hotel,","hotel, i-city enjoy up to $750 to spend onboard! book your cruise by",95.15666785,0.565113773,
hotels,"hotels largo, lahaina. no reservation costs book your hotel in portals rhein online.",51.74257953,0.733241221,
price,"price quarter, mallorca millennium, isla il park view aston & hotel book at",196.0248255,0.72547453,
helsingborg.,helsingborg. no reservation costs. great rates. book at hotel le canton pa no,65.81230593,0.429030654,
reservation,reservation costs. great rates. 3-star hotel near patong beach and restaurant. walk to,79.10002891,0.782434259,
panoramic,"panoramic pegasus 200+ bungalow, i-city. no reservation costs. great rates. marival resort &",72.45726282,0.470650356,
motel,"motel legacy, photo. no booking fees best rates great rates best rates on",44.79382105,0.360672538,
rates.,"rates. the artist house on fleming, i-city. no reservation costs. great rates. hotel",50.46184766,0.003976245,
energy,energy rottnest online & book & book & save on downtown crossing hotels.,57.40610993,0.433033438,
online.,"online. no reservation costs. great rates. book at hotel american-dinesen, i-city. no reservation",37.83981112,0.505322975,
cancellation.,"cancellation. ex rates. harbour plaza hotel & spa, i-city. no reservation costs. great",83.97619869,0.942951974,
"airport,","airport, i-city enjoy up to $750 to val mejor precio. reserva get expedia's",110.3087251,0.898049697,
deals,deals online & & county lodge with activities for price by train district.,161.7240845,0.620006757,
book,"book a motel in i-city, la. no reservation costs. great rates. enjoy big",51.90119846,0.033810083,
compare,"compare the lucerne new buena buena ski ski premier view inn beach, i-city.",444.2813684,0.802121672,
book,"book a motel in i-city, la. no reservation costs. great rates. belvedere 4-star",65.03125544,0.734740016,
expedia,expedia great rates. hotels in the i-city. find and compare exclusive deals on,38.91081253,0.607534078,
thera,"thera slidell monticello, i-city enjoy up to $750 to spend onboard! book your",74.97236526,0.742247435,
costs.,costs. great rates. book your hotel in port lavaca co online. no reservation,57.880766,0.038396433,
travel,travel ipanema digital flights no reservation costs. great rates! book a hotel in,62.04666967,0.841543087,
international,international phuket & book hotel + the hawaii. no reservation costs. great rates!,61.29979291,0.152471029,
great,"great rates. best rates or refund + $50 coupon. book your naples, italy",57.28217254,0.407802387,
hotel,"hotel sale islamorada llangammarch discount oh, greenwich christ oh, plantation gulf gulf oh,",310.2088451,0.339707315,
no,"no reservation costs. great rates. book at hotel whitcomb, i-city. no reservation costs.",37.83981112,0.9773449,
resorts.,"resorts. no reservation costs. great rates. book at hotel metropolitan i-city, i-city. no",56.27129196,0.839790955,
no,no reservation costs. great rates. book your hotel in santa bend or online.,59.6925951,0.024753516,
hotel,hotel secluded thurso. no no costs. great rates. brasstown valley edinburgh hotel on,89.00780873,0.34472369,
in,in i-city enjoy up to $750 to spend onboard! book your hakone room,104.8208018,0.000147108,
book,"book a motel in i-city, la. no reservation costs. great rates. great rates",34.52268892,0.570404593,
costs.,costs. great rates. book your hotel in sherman tx online. no reservation costs.,51.15609939,0.283191239,
book,book your apartment in milan. no reservation costs. great rates. the charlie mexico,63.21791442,0.32487455,
online.,"online. no reservation costs. great rates. book at the tower ymca, england expedia's",71.39880172,0.900665424,
hotels,"hotels alpen, noosaville. big! book your hotel in highlands now. no reservation costs.",54.85245526,0.307462082,
downtown,downtown lackland portmarnock. with expedias price trusted. great on riu palace excelsior hotel.,199.7316466,0.531049317,
with,"with star, tahiti plantation flights eco swiss site resort paseo leona, bled. no",267.1661223,0.51820331,
no,"no reservation costs. great rates. beachside and convention center hotels. i-coun. quick, easy",109.4486212,0.182045903,
guarantee!,guarantee! 40 secrets hua riverwalk mexico on the water. expedia price guarantee. book,230.7761689,0.80233716,
"hotel,","hotel, i-city enjoy up to $750 to spend onboard! book your cruise by",95.15666785,0.978604086,
rates.,"rates. the artist house on fleming, i-city. no reservation costs. great rates. hotel",50.46184766,0.87507574,
rates.,"rates. the artist house on fleming, i-city. no reservation costs. great rates. medplaya",72.40267342,0.144949779,
hotels.,"hotels. save big! book this la center, i-city. best up or refund +$50",77.83600309,0.903114699,
and,"and save big! book at chelsea inn, i-city. no reservation costs. great rates.",52.58130328,0.220243201,
near,"near albert at bay suite hotel, i-city. no reservation costs. great rates. book",78.4497812,0.082053433,
at,at lara. now. on your milan hotel when you book with expedia. more,104.2258336,0.313490571,
manila,manila hotel site great rates. book your hotel in davos online. no reservation,71.67566332,0.592443819,
free,"free moab, photo. no reservation costs. great rates. hotels in atlantic beach, i-coun.",68.19786525,0.247673795,
rates.,"rates. the artist house on fleming, i-city. no reservation costs. great rates. hotel",50.46184766,0.760801646,
georges,"georges hotel in windermere, i-city milan online. no reservation costs. great rates. best",50.32393657,0.703854983,
flight,flight on delhi hotel & private and spa. plan your next trip with,103.1589454,0.887206833,
hotel,hotel secluded tankersley. no no reservation costs book your hotel in gloucester ma,54.05967888,0.096639747,
rates,rates on this south carolina today! book at hotel pennsylvania online. no reservation,86.17229136,0.88653903,
rates.,"rates. the artist house on fleming, i-city. no reservation costs. great rates. hotel",50.46184766,0.150369332,
costs.,costs. great rates. book your hotel in oxford nj online. no reservation costs.,61.00095589,0.65207981,
japan.,"japan. online. no reservation costs. great rates. book at the beaufort, i-city. no",45.32722143,0.9050592,
great,"great rates. silken gran hotel havana, i-city book at hotel le pera, i-city.",77.42052321,0.354850927,
great,great rates. book your hotel in newbridge online. no reservation costs. great rates.,39.91244467,0.103929569,
craggy,craggy save on your reservation. book your hotel in stuart fl online. no,51.0840392,0.262075542,
and,and save big! best rates on hiroshima hotel. plan your next trip with,71.27713589,0.698396347,
tannersville,tannersville fun. save chicago find on downtown baltimore mexico and boardwalk. beach hotel,118.9185566,0.805081891,
great,"great rates. silken black haven palace, i-city. reserve low rates on booking.com &",164.7103622,0.007613846,
all,"all tahiti photo. no reservation costs. great rates. book at kings breeze inn,",97.94792961,0.578720875,
save,"save big! book at fieldhead hotel, markfield. no reservation costs. great rates. best",46.07842698,0.542140569,
reservation,reservation costs. great rates. book at hotel espana monte best rates or refund,65.54349223,0.013871631,
deadwood.,"deadwood. big! book at fieldhead hotel, markfield. no reservation costs. great rates. best",49.41215263,0.481820698,
rarotonga.,"rarotonga. save & hotels the moody gardens & i-city. quick, easy booking. no",77.50930067,0.882248201,
great,great rates. book your hotel in newbridge online. no reservation costs. great rates.,39.91244467,0.046346599,
rates.,"rates. the artist house on fleming, i-city. no reservation costs. great rates. hotel",50.46184766,0.39502452,
$50,"$50 coupon. hotels in quantico_marine_base, va. book a resort in i-city, usa. no",55.30830646,0.800117266,
hotel,"hotel wakulla yosemite. zermatt. no no now. great rates. book at fosshotel baron,",49.9611028,0.706937839,
great,great rates. book your hotel in varenna online. no reservation costs. great rates.,39.91244467,0.128189079,
costs.,costs. great rates. book your hotel in algonquin park on online. no reservation,42.31788395,0.288175235,
"suites,","suites, i-city enjoy up to $750 to spend onboard! book your cruise by",95.15666785,0.878598877,
cheap,"cheap for myrtle seattle, thailand resort today. book at australia save with expedia.",140.1450779,0.230492895,
great,great rates. book your hotel in newbridge online. no reservation costs. great rates.,39.91244467,0.164859026,
"rutherford,","rutherford, anywhere marseilles gulf site visit your expedia. secure value with expedia's price",242.0320886,0.682168277,
lake,"lake leader cadorna station. station, explore hotel with full-service spa. more rooms on",191.0037448,0.964106754,
nina,nina kansas il beach. bangkok your trip to i-city. save up to $603,140.3845403,0.103572176,
mansions,mansions cheap hotel in i-city online. no reservation costs. great rates. book at,40.53578158,0.709610254,
on,"on booking.com & save! book at claridge i-city, i-city. no reservation costs. great",52.54392085,0.097669265,
"choices,","choices, inn atlantic suites lodge, st. st. i-city. i-city. no reservation costs. great",102.8941235,0.366584952,
no,"no reservation costs book a cheap hotel in i-city, i-city. no reservation costs.",34.25850223,0.32792519,
with,"with santina, all-suite flights online on your hotel in i-coun. save on your",67.05217566,0.482822179,
"prices,","prices, europe leisure destinations cruises resort today! inn design swiss only on expedia",278.8220873,0.925057364,
great,great rates. best rates or refund + $50 coupon. guatemala france hotels in,68.89438255,0.179351616,
guarantee,"guarantee no reservation costs. great rates. brasstown valley resort & spa, young harris.",68.8902847,0.181873882,
save,"save big! book at fieldhead hotel, markfield. no reservation costs. great rates. best",46.07842698,0.563741773,
rates,rates great rates. book your hotel in khao yai online. no reservation costs.,60.77114232,0.581957806,
,,,,80.55653483
